"country","R0","Strategy","Reductions","total_pop","total_infected","total_deaths","total_hospital","total_critical","pop_0_5","pop_5_10","pop_10_15","pop_15_20","pop_20_25","pop_25_30","pop_30_35","pop_35_40","pop_40_45","pop_45_50","pop_50_55","pop_55_60","pop_60_65","pop_65_70","pop_70_75","pop_75_80","pop_80_200","infected_0_5","infected_5_10","infected_10_15","infected_15_20","infected_20_25","infected_25_30","infected_30_35","infected_35_40","infected_40_45","infected_45_50","infected_50_55","infected_55_60","infected_60_65","infected_65_70","infected_70_75","infected_75_80","infected_80_200","deaths_0_5","deaths_5_10","deaths_10_15","deaths_15_20","deaths_20_25","deaths_25_30","deaths_30_35","deaths_35_40","deaths_40_45","deaths_45_50","deaths_50_55","deaths_55_60","deaths_60_65","deaths_65_70","deaths_70_75","deaths_75_80","deaths_80_200","hospitalisations_0_5","hospitalisations_5_10","hospitalisations_10_15","hospitalisations_15_20","hospitalisations_20_25","hospitalisations_25_30","hospitalisations_30_35","hospitalisations_35_40","hospitalisations_40_45","hospitalisations_45_50","hospitalisations_50_55","hospitalisations_55_60","hospitalisations_60_65","hospitalisations_65_70","hospitalisations_70_75","hospitalisations_75_80","hospitalisations_80_200","critical_0_5","critical_5_10","critical_10_15","critical_15_20","critical_20_25","critical_25_30","critical_30_35","critical_35_40","critical_40_45","critical_45_50","critical_50_55","critical_55_60","critical_60_65","critical_65_70","critical_70_75","critical_75_80","critical_80_200"
"State of Palestine",3,"Mitigation incl. enhanced social distancing of elderly",0.435838949455578,5101.416,2923.02721781848,7.6319113071136,59.0282919501932,10.1177190062393,692.913,671.615,592.433,517.06,498.642,467.083,369.818,294.478,247.141,200.999,166.831,130.487,87.852,64.001,48.34,29.495,22.228,142.064865068748,310.270448936223,382.227142308503,360.037917764034,287.518695455266,265.817081310222,256.954210716314,217.450353943724,181.206726087128,154.472161196292,118.080831796759,101.882027399999,56.9073805715385,36.6299716625924,23.4252797894058,16.0138089791205,12.068314832612,0.0040062291949387,0.00744649077446935,0.0169708851184975,0.0326554391411979,0.058234899133596,0.103620548819269,0.158033777354222,0.203805126783401,0.236367684368584,0.335600193000778,0.532818498933151,0.83166940823392,0.975975063851081,0.992237947112223,0.995912769216303,0.984071237320467,1.1624851087575,0.105723536065242,0.196762969520089,0.447629646401768,0.862144277612332,1.53720059157377,2.73522719771783,4.17154985711191,5.07728506334182,5.24496037165618,5.96371321513602,6.81738253600523,7.37851394243644,5.78192974440976,4.28496727191533,3.4224114511703,2.82859360824904,2.17229666987015,0.00531322595357119,0.00986660027617189,0.02247495596774,0.0432996001419738,0.0772027949914753,0.137371077816147,0.209507615707546,0.270187501033925,0.313356261254318,0.444910100788916,0.706365439849801,1.10255650102789,1.2938646426658,1.31542462665094,1.32029636909944,1.30459788888912,1.54112380412455
"Sudan",3,"Mitigation incl. enhanced social distancing of elderly",0.439137535754259,43849.269,28034.8213912061,72.4515693980667,505.780106116295,96.049928899774,6339.078,5789.728,5322.924,4800.733,4159.388,3467.77,2799.335,2403.91,2026.888,1700.431,1424.556,1128.395,875.056,660.904,455.13,277.921,217.122,3027.40054465642,3788.34119797948,3971.49005674572,3388.68444633627,2584.44829695183,2085.48091872347,1868.18579947706,1704.49072677347,1379.19684867385,1044.62266328943,876.959914853803,752.048736270334,616.429947264824,402.742361079431,283.670822474324,146.318652851992,114.30945680438,0.0853726953593111,0.0909201887515074,0.17633415851951,0.3073536792827,0.523461911409514,0.812960086255865,1.14898470769498,1.59753222917771,1.79903678218181,2.26950645797875,3.95712376299311,6.13902121324512,10.5719196894892,10.9095430718196,12.0601075801894,8.99148840496735,11.0109027787512,2.25296726612895,2.40243718415785,4.65104774886543,8.11452005440571,13.8175899994102,21.4593588233589,30.3292566529335,39.7984420383666,39.9203328276527,40.3297910357669,50.6311745719346,54.4649751047495,62.6307978269165,47.1127264889927,41.4440416476088,25.8449446202577,20.5757022247885,0.11322478037015,0.120469250095747,0.233523615336649,0.407536746254185,0.693960550007723,1.07775151302527,1.52322529160362,2.11787234028421,2.38501063049047,3.00871801631556,5.24601805865119,8.13859170675151,14.015351004316,14.4629437565318,15.9882639737641,11.9201500320564,14.5973176339194
"Suriname",3,"Mitigation incl. enhanced social distancing of elderly",0.415954277741784,586.634,327.657900336001,1.13230669298927,7.43342606923609,1.50111375527573,52.186,52.645,51.594,50.637,48.736,47.036,42.969,39.817,35.203,37.521,32.863,31.965,21.601,15.327,11.343,7.342,7.849,29.0183241307257,40.1960672759007,42.1012018927471,37.5652019338068,24.0361832674769,23.0598397516596,20.8638803445898,23.4187067861998,17.6408753291412,18.2434546193675,15.8570400489393,12.583218056365,9.5980001861525,5.06138801520601,3.53727731546441,2.35723166536383,2.52000971689468,0.000818316740486464,0.000964705614621616,0.00186929336403797,0.00340716381539627,0.00486836066754457,0.00898916367215221,0.012831849736692,0.021949159516659,0.0230109165472098,0.0396350180113078,0.0715520389536296,0.102717601736845,0.164607977918559,0.137103607395774,0.150385381878059,0.144855223676646,0.24274091374365,0.021595204671493,0.0254909792000888,0.0493050964474131,0.0899533695942802,0.128507939560019,0.237283099163006,0.338716835297799,0.546807342512427,0.510608485791993,0.704325818715017,0.915504288523662,0.911303516812501,0.975180410797551,0.592080228600628,0.516792904897783,0.416368799609385,0.453601749041042,0.00108528532248914,0.00127823493937364,0.00247555067129353,0.00451774144536734,0.00645405171388329,0.0119170484655807,0.0170113648389613,0.0290983286495229,0.0305059246848007,0.0525447250208839,0.0948576064247571,0.136174251984868,0.218223241984423,0.181760294590593,0.199368137247079,0.1920367264444,0.321805240847451
"Sweden",3,"Mitigation incl. enhanced social distancing of elderly",0.422356108128304,10099.27,5255.49188254816,29.8405292744884,171.194831333851,39.560010333832,601.45,592.501,585.901,541.226,543.786,733.144,692.949,627.35,609.202,654.921,679.405,617.242,567.133,526.735,564.149,430.095,532.081,333.647961121733,480.496816865155,451.430005629634,384.293699201502,310.342906935989,344.247130163752,473.420146496312,449.329866946976,419.786630233842,394.188772880666,345.484484027619,270.244465582725,235.034341421493,101.357463439757,111.4061359003,67.3994967153547,83.3815589853466,0.00940887250363286,0.0115319236047637,0.0200434922499558,0.0348554385175762,0.062857783399536,0.134194072033304,0.291166172439188,0.421133968466187,0.547573458556695,0.856399154598392,1.55893654696751,2.20602259795312,4.03089465851753,2.74558556513089,4.73637003739585,4.1417945108459,8.0317610213084,0.248298143483104,0.304714744364108,0.528673742462915,0.920227002052022,1.65922880033013,3.54226338096504,7.68578860398962,10.4914790000925,12.150565752559,15.2184625105323,19.946504881712,19.571681169435,23.8800668028349,11.8567772206946,16.2763321788907,11.9050867820908,15.0086806173624,0.0124784337459528,0.0152797987763119,0.0265440843310225,0.0462166974407694,0.0833314153130101,0.177902785903065,0.386003116445768,0.558303592928292,0.725926524997627,1.1353409268958,2.06670545767742,2.9245569606229,5.34381693768569,3.63986368134943,6.27907619660908,5.49083864068111,10.6478250824288
"Switzerland",3,"Mitigation incl. enhanced social distancing of elderly",0.418700317365674,8654.618,4505.61221013837,25.8608808829085,153.398096636743,34.2841385164025,451.829,433.116,409.669,425.198,484.186,555.543,597.572,621.652,570.855,595.733,676.756,643.866,535.823,441.612,421.519,330.474,459.215,262.223838047959,357.857571357383,324.687573678452,306.322566103021,277.780433308248,277.139224622545,410.912003429115,431.398114126567,386.035080150673,354.959466417868,330.809676639075,268.837766009914,218.138592133075,86.4678608921749,86.556879477342,52.5139848637265,72.9715788812317,0.00739471223295243,0.00858858171257719,0.0144161282713233,0.027783456745544,0.0562624823035525,0.108034135403136,0.252721976732998,0.40432745106701,0.503547632864259,0.771171093320269,1.49271912009203,2.19453962071818,3.74112855392857,2.3422538672192,3.67991769191109,3.22705872967856,7.02901564870725,0.195144882484586,0.226941104597426,0.380244539722999,0.733517872532332,1.48513558651525,2.85173075035516,6.67099365451832,10.0727874730225,11.173639859736,13.7039350282922,19.0992566527861,19.4698049830684,22.1634171453799,10.1149942841445,12.6458790744005,9.27578954656557,13.1348841986217,0.00980717154299365,0.0113798707691648,0.019091629332293,0.0368395770898137,0.074587935269331,0.143222225614236,0.335037101995929,0.536022941755112,0.667560813227554,1.02235283533888,1.97892002613878,2.90933380695609,4.95966970764144,3.10516084148519,4.8785216109221,4.27815979819034,9.31847062313329
"Syrian Arab Republic",3,"Mitigation incl. enhanced social distancing of elderly",0.436239836480603,17500.657,11184.0782140354,35.5043843843171,242.271452706638,47.0686255990518,1919.096,1716.807,1749.863,1575.262,1603.5,1496.483,1520.848,1386.345,1095.036,833.865,689.438,595.908,465.146,357.219,209.32,146.227,140.294,1003.88531729607,1203.83896881044,1351.26756297722,1168.14113495878,1007.18093735881,883.125517005593,941.660623719527,902.485153557941,698.847530663573,487.660608983188,404.433590983211,369.511995460801,304.477092962832,197.517810759704,124.8773912793,68.9829422051427,66.1840350532275,0.0283095659477492,0.0288921352514505,0.0599962797961886,0.105950400940761,0.203997448595466,0.344259105913603,0.579146708424349,0.845853307687027,0.911583008625341,1.05947242031312,1.82493378126536,3.01634969820224,5.2218543053836,5.35039090042362,5.30909298328727,4.23909947835218,6.37520285590774,0.747083422049198,0.763433743494639,1.58248160441069,2.79722258478435,5.38482942918983,9.08726001055309,15.2874873284795,21.0722783704153,20.2278783095381,18.8271336127595,23.3499244389512,26.7608476193816,30.9356210497183,23.1055967643574,18.2444699806675,12.1847781283074,11.9131263095809,0.0375453108668731,0.0382820792081719,0.0794545327030606,0.140485325454683,0.270442182213964,0.456388669682286,0.767782989549716,1.12136036542458,1.20849956358825,1.40455813535094,2.41934196294112,3.99881964660527,6.92268983618107,7.09309291497022,7.03834352336042,5.61983728465407,8.45170127629715
"Tajikistan",3,"Mitigation incl. enhanced social distancing of elderly",0.437581990657594,9537.642,5756.59816196222,13.0509601738483,106.833152105201,17.3018132757738,1356.75,1220.86,977.078,811.289,833.803,814.719,786.165,604.166,472.633,409.766,372.286,328.604,246.25,141.64,77.992,39.614,44.027,600.92241470244,909.091238711511,698.926658681844,533.296704630157,395.10445969358,362.792814288604,518.486278517188,440.971813711636,348.458174653579,281.769255515428,231.758248266241,168.620703373481,133.623040109998,54.3664488120031,41.0759050291723,17.6821081210634,19.6518951442938,0.0169460120946088,0.0218181897290763,0.0310323436454739,0.0483700111099552,0.0800256425797168,0.14142353207317,0.318883060417591,0.413300391429417,0.4545319791417,0.612160895531854,1.04576737881672,1.37646142474204,2.29166680654696,1.47268619418817,1.74631930518797,1.08659058190444,1.89297642470942,0.447201653642238,0.576514754488724,0.818519300322236,1.27702855583044,2.11240110217077,3.7330963378561,8.41741941116026,10.2963254025895,10.085990496616,10.8782774819929,13.3805344209034,12.2118713435092,13.5764293206083,6.35977706986864,6.00115127771497,3.12327304995462,3.53734112597289,0.0224744983098712,0.0289091013910261,0.0410968875304924,0.0641363948856412,0.106091078890162,0.187486972910579,0.422747787188989,0.54791850283205,0.602580009974067,0.811550682658513,1.38638942904107,1.82479537811325,3.0380967338059,1.95236202445386,2.31512147368317,1.44050931017883,2.50954700992632
"Thailand",3,"Mitigation incl. enhanced social distancing of elderly",0.422598594673549,69799.978,41902.2906300209,241.560207856606,1503.94730612764,320.23981296229,3596.052,3843.78,4113.805,4378.506,4807.904,4822.404,4466.694,4763.033,5308.84,5605.417,5598.953,5082.441,4367.653,3256.703,2282.338,1584.23,1921.225,946.679357754868,2246.08079707627,3123.47928390972,3359.16256291105,3179.25316637353,3225.78088288774,3409.60645923884,3574.85197434781,3672.9723802009,3842.10568209628,3296.28277142358,3088.42310572863,1954.00809780108,1192.29941926731,779.511993681209,457.262278851157,554.530416470976,0.0266963578886873,0.0539059391298304,0.138682480205591,0.304676044456032,0.643935474076794,1.25747067798642,2.09700003180628,3.35052643810551,4.79105822948547,8.34720896280079,14.87388267515,25.2109923827184,33.5117019772077,32.2971783602292,33.1405197822001,28.0994145187905,53.4153575243684,0.704511204606311,1.42438807475867,3.65793470070022,8.04382715900885,16.9976767610666,33.1929143201133,55.3536106615847,83.4698228990307,106.312800834328,148.33233543713,190.310486957925,223.670195100198,198.532025688494,139.474964298198,113.885972653599,80.7683644121256,99.8154749647757,0.0354058079800321,0.0714253693470253,0.183660581893891,0.403986326465934,0.853673984715622,1.66704485090579,2.78002262654039,4.44184294942651,6.35157931277191,11.066017417151,19.7185283527944,33.422587477346,44.4269612102291,42.8168504440177,43.9348799322441,37.2518121351171,70.8135341833436
"Timor-Leste",3,"Mitigation incl. enhanced social distancing of elderly",0.434180012757867,1318.442,751.748659658,2.19285212338442,15.9470972789762,2.90709200490951,178.084,153.794,153.73,152.986,129.785,115.123,89.86,69.167,46.63,54.158,48.162,40.311,30.184,19.96,17.932,10.982,7.594,35.5514256637941,71.9062741139164,99.7777028210383,105.161671223647,74.588527499579,66.0141669150889,62.9957392319303,52.3768369558207,37.4043464738279,40.7816079792535,32.5981608440929,29.4609938504534,17.1775207658356,10.2824958990456,7.14186629185628,5.04247559219957,3.48684753662025,0.00100255020371899,0.00172575057873399,0.0044301300052541,0.0095381635799848,0.0151073841253472,0.025733576532673,0.0387440805125964,0.049090138060006,0.0487905661795794,0.0886005310130149,0.147093333140017,0.240491948843863,0.294598552206502,0.278533729592756,0.303632481662478,0.309867265286102,0.335871941861789,0.0264570865675902,0.0456005142297259,0.116850565773043,0.251819401780447,0.398782863199267,0.679278185927069,1.02271088011765,1.2229556177669,1.08265470724633,1.57445725208257,1.88205087195624,2.1336280738717,1.74527833215494,1.20284445772612,1.04341998045335,0.890675931531616,0.627632556591644,0.0013296233198259,0.00228661951682254,0.00586692892587705,0.0126471632280407,0.020028063873022,0.034115329291715,0.0513635759827543,0.0650795293385311,0.0646824012485288,0.117459024175414,0.195003828077406,0.318823752584258,0.390553677648767,0.369256314299986,0.402530096481325,0.410795646490831,0.445270430426405
"Togo",3,"Mitigation incl. enhanced social distancing of elderly",0.439591140937863,8278.737,5292.23654256325,11.9345135520347,90.7840256960178,15.8217245114005,1220.06,1120.121,1023.991,891.005,743.733,631.528,567.255,497.302,414.564,329.953,254.832,195.882,148.012,107.925,71.771,39.722,21.081,578.005625263796,727.325328724341,760.004044098418,630.487867246788,467.705696400547,383.159303064777,371.178646612321,344.343357007191,276.670054278625,200.950476558223,158.96168028909,133.380026466043,107.235207266123,68.8579082692989,47.3324593195167,23.9358068577875,12.703054840366,0.016299758632439,0.0174558078893842,0.0337441795579698,0.0571852495592837,0.094730514866056,0.149362776361408,0.228284889490036,0.322735467011633,0.360890908831527,0.43657716830181,0.717285969202069,1.08878955898398,1.83910921935813,1.86523293473756,2.01231323845433,1.47088922451355,1.22362668628353,0.430147162276315,0.461244994415801,0.890047576080054,1.50976183349409,2.50055904034665,3.9426651652167,6.02593834100698,8.04013123678824,8.00811041648433,7.75810348840334,9.17763337712732,9.65966628302734,10.8953606423775,8.05498530177165,6.91522800339947,4.22789296253612,2.28654987126588,0.021617410384866,0.023128945453434,0.044688237792987,0.0758249928665677,0.125585527363296,0.19801212991224,0.302640509515356,0.42785522966536,0.478438608112669,0.578776758781088,0.950916719573353,1.44342450813271,2.43813441660972,2.47276708569248,2.6677535868053,1.94997974162437,1.62218010311474
"Tonga",3,"Mitigation incl. enhanced social distancing of elderly",0.415569353822257,105.697,61.9565707430563,0.211072591386762,1.45689392185859,0.27982167795801,12.201,12.438,12.103,11.419,9.698,7.442,6.11,6.073,5.326,4.964,4.856,3.845,2.963,2.34,1.645,1.146,1.128,2.6030356342341,6.07338274926432,8.10447050211912,8.08775456605859,5.77062179171478,4.64010510155902,4.53809761750847,4.55258885257208,3.93174759149306,3.68029293807397,3.11999515429802,2.70451470488093,1.61137843120151,1.04121161546173,0.643396836479055,0.430368182908355,0.423608473229166,7.34056048854015e-05,0.000145761185982344,0.000359838490294089,0.000733559339141514,0.00116879904955929,0.00180880113058464,0.00279105256340338,0.00426690934948433,0.00512860694407187,0.00799566090583491,0.014078416534642,0.0220771239203695,0.0276355219917941,0.0282044901740998,0.0273536594176628,0.0264467342410654,0.040804250543887,0.00193715829471194,0.00385153284456996,0.00949121834526622,0.0193668804696019,0.0308522658602302,0.0477461478829557,0.0736742177335934,0.106299166506222,0.113802951766925,0.142085224032525,0.180132542713982,0.195866729066372,0.163720009378257,0.121800741111352,0.093999675590151,0.0760179350806259,0.0762495251812498,9.73535327203552e-05,0.000193133571426605,0.000476542865524604,0.00097266571513247,0.0015494927397805,0.00239795063522449,0.00370013789243553,0.00565670546404212,0.00679907281627916,0.0105999649990689,0.0186639670127685,0.0292679714576627,0.0366368220984092,0.037391112751858,0.0362631530863313,0.0350608292879813,0.0540948020313645
"Trinidad and Tobago",3,"Mitigation incl. enhanced social distancing of elderly",0.40939360996263,1399.491,727.099216626886,3.38141516584333,20.4930477797051,4.48278840821239,88.366,96.085,96.32,89.49,85.696,97.306,116.833,126.028,101.245,90.197,82.715,92.347,75.717,60.176,43.96,29.694,27.316,55.3395614214421,75.4005574242668,80.077407395186,68.8439603506354,46.0696815971308,49.264380284322,52.9458979089184,65.1495640758537,45.8044474033516,42.7412283558333,38.3052134365558,34.5139168416814,29.3649539269613,16.335476970913,11.589027472243,7.99719253935625,7.35674922223531,0.00156057563208467,0.0018096133781824,0.00355543688834626,0.00624414720380263,0.00933109151972766,0.0192041914580541,0.0325631567532283,0.0610613637805298,0.0597477334329584,0.0928579258179776,0.17284538069404,0.281739277555407,0.503615919341466,0.442497752496774,0.492701071072164,0.491438805568077,0.708641723250515,0.0411832588933458,0.0478164698995176,0.0937793724971689,0.164853265547909,0.246308650269119,0.506924807721941,0.859555685975718,1.52118818188344,1.32579246181334,1.65011239826525,2.21154686282873,2.49957154488703,2.98355149803602,1.91092105765868,1.69314606636499,1.41258133716057,1.32421486000236,0.00206969959716194,0.00239773772609168,0.00470855155483694,0.00827945004760881,0.012370354484372,0.0254592405583742,0.0431694378600366,0.0809499621033502,0.0792084857834308,0.123103114945558,0.229143702038149,0.373505949585491,0.667651106728463,0.586625861836863,0.653181137239439,0.65150774044371,0.939456875679449
"Tunisia",3,"Mitigation incl. enhanced social distancing of elderly",0.429799805358201,11818.618,7266.61835193696,34.8894461440162,209.945199690678,46.2534238171024,1004.154,1013.605,853.066,786.872,821.287,904.059,928.189,985.875,846.845,725.626,711.339,650.167,538.872,423.722,250.363,173.743,200.834,558.76649844426,715.317649798429,693.095617677046,618.383950190314,545.946256443237,539.935680334768,577.937503349876,622.626258991042,516.479950397458,391.999776208225,368.72388994645,351.724570741237,302.541175131571,193.405361659476,122.157443198208,68.4516952462908,79.1250741790666,0.0157572152561281,0.0171676235951623,0.0307734454248608,0.0560874242822615,0.110577592618783,0.210477186972419,0.355447168872764,0.583555838613095,0.673701095617998,0.851643425798717,1.66380018308317,2.87114982960868,5.18865285576495,5.23899228700397,5.19345590019083,4.20645360048504,7.62175347082737,0.415829558010231,0.453630132702071,0.811690515722147,1.48077787843807,2.91886726545961,5.55587605804152,9.38258650363391,14.5378057450196,14.9493174513131,15.1339518240615,21.2882291704676,25.4726443450389,30.7389270395761,22.6245232335283,17.8470881118913,12.090941505542,14.242513352232,0.0208978670418153,0.02274710126359,0.0407540223194103,0.0743693273856879,0.146594213102599,0.279032280368844,0.471221343356322,0.773628692452845,0.893135866223564,1.12903618743582,2.20572474585416,3.80632602175717,6.87867418113214,6.94541011378987,6.88504172257558,5.5765581583762,10.1042719726668
"Turkey",3,"Mitigation incl. enhanced social distancing of elderly",0.430339385986822,84339.067,49686.4530129259,174.775922941883,1243.16945014861,231.702782038294,6567.148,6852.122,6773.238,6821.911,6770.019,6404.144,6394.98,6379.751,6008.074,5438.505,4755.468,4152.955,3446.2,2746.192,1970.496,1383.083,1474.781,3507.93795729513,5424.78336264641,5090.56596357343,4619.6494140972,3490.25261807764,3069.49703082375,4367.17445685066,4480.55028160862,4059.19494158229,3388.25756134144,2667.84644301085,1954.684297409,1614.81348681319,688.7826458943,600.802664197961,320.214867630294,341.445020073758,0.0989238503957227,0.130194800703514,0.22602112878266,0.419002201858616,0.7069262360233,1.19654826305868,2.68593020467349,4.19939127088739,5.29485041455441,7.36119623572553,12.0381768617267,15.9562110648604,27.6944340096426,18.6578434966858,25.5427918228977,19.6776570401341,32.8898240392725,2.61057936431538,3.44021316595602,5.96160761503452,11.0621801494513,18.6604157366372,31.5847714550178,70.8993479058856,104.617125738277,117.491867267606,130.810601977527,154.027791577812,141.562410069335,164.069019471771,80.5736658031431,87.7767068880284,56.5610423495328,61.4601036132764,0.131196879602838,0.172508110932156,0.299325278658118,0.555577517136986,0.9371816914905,1.58627923156534,3.56077569339319,5.56719573865574,7.01946433260472,9.75884587514538,15.9591908144131,21.1533862700247,36.7149226357544,24.734981046803,33.8624589852107,26.0869628734846,43.6025290634188
"Turkmenistan",3,"Mitigation incl. enhanced social distancing of elderly",0.43472668266404,6031.187,3654.59878276158,9.9592796540773,78.0127906829035,13.2031439440004,661.065,671.865,524.183,484.56,461.537,548.254,525.197,432.688,378.455,319.366,283.597,251.862,200.994,133.45,68.644,34.814,50.656,320.533265077648,512.462919263456,388.128911299513,326.026470975246,235.538918318731,244.288452460725,346.928857115188,309.22287878354,264.611531736799,209.695268734529,168.92361453481,123.882463032527,101.577590762648,41.7199830828331,30.6897499762785,12.3695838941588,17.9983237129462,0.00903903807518968,0.012299110062323,0.0172329236616984,0.0295706009174548,0.0477067591330306,0.0952282802497872,0.213370614204983,0.289818833916994,0.345161663501266,0.455575762737156,0.762237404337716,1.01126035032969,1.74207975546842,1.13011690942535,1.30475768743024,0.760128445626854,1.73369551499914,0.238538291604665,0.324986559657629,0.454541261183061,0.780700705212028,1.25929398783924,2.51370008264882,5.63225261143765,7.22009725538339,7.65908102757418,8.09571404723524,9.75278444540992,8.97183246187421,10.3205328992031,4.88039586111296,4.48374374592831,2.18489717126872,3.23969826833032,0.011987944113904,0.0162963208325779,0.0228219799844113,0.039209247505367,0.0632454971134356,0.126245340770273,0.282868443648868,0.384217157460518,0.457586106544153,0.603963474228115,1.01050950832796,1.34064288339693,2.30950101471897,1.49821282080498,1.72973667023501,1.00771359617172,2.29838593814323
"Uganda",3,"Mitigation incl. enhanced social distancing of elderly",0.440051834721579,45741,28728.3725519931,51.8364472731988,412.132378569257,68.7201250968207,7796.039,7059.913,6192.176,5257.248,4328.181,3544.494,2848.524,2252.576,1765.404,1368,1065.593,786.842,567.734,406.591,261.489,150.509,89.687,3487.3215166525,4394.60254262214,4473.41900533134,3617.84071098602,2650.02409077392,2108.12690554107,1884.90433063974,1616.12002676826,1234.17273339372,885.981246882155,708.308363389059,577.048943644043,447.359850247874,289.706428294129,194.292773390388,99.720504691944,59.4225787448351,0.0983424667696004,0.105470461022931,0.198619803836712,0.328138152486432,0.536743829417622,0.821787922191115,1.15926705576037,1.51470687896853,1.60986602099337,1.92484830370754,3.19611399428772,4.71048688104977,7.67232745603555,7.84760944735703,8.26024942820313,6.1279662175546,5.72390295355679,2.59523677412065,2.78690751604451,5.23886125791458,8.66325604164215,14.168186849805,21.6923834234235,30.6006753858212,37.7350596292967,35.7226644849608,34.2051152095917,40.8940976549554,41.7911164981962,45.4528603956959,33.8898040964515,28.3859923342999,17.6140968429669,10.6960641740703,0.130425824722803,0.139748360855384,0.263037037513483,0.435095995266023,0.711568568710068,1.08945468726076,1.53685674598711,2.00806953626024,2.13422405353943,2.551799643345,4.23713604521152,6.2447625009278,10.1713184998271,10.4036927406733,10.9507355111978,8.12393603980737,7.58826330571544
"Ukraine",3,"Mitigation incl. enhanced social distancing of elderly",0.422354958504302,43733.759,23611.2401086568,122.549858249934,769.441385955401,162.466068673239,2113.85,2475.661,2403.743,1979.774,2146.047,2752.444,3584.834,3624.124,3337.191,3069.213,2802.958,3103.779,2927.644,2612.212,1769.077,1214.353,1816.855,1288.59982901274,2026.85755595071,1872.90409827473,1452.90563542118,1291.96474273884,1401.33589552603,2389.96952925941,2453.87824303591,2206.31661434809,1835.78007379009,1492.84382444773,1313.46887819146,1178.34879510028,485.152484887951,397.698575902361,209.608878372702,313.606454396567,0.0363385151781594,0.0486445813428171,0.0831569419633979,0.131778541132701,0.261678414888552,0.546267357458062,1.46989578967183,2.29989492940716,2.87793924860518,3.98834419289347,6.73618904593197,10.7219292012163,20.2089611046342,13.1418803726027,16.9079342317792,12.8807623821743,30.2082633990537,0.958965683952651,1.28536414882704,2.19337484562642,3.47911766424012,6.90740810327441,14.4195852113349,38.800208879593,57.2960178020685,63.8610026209419,70.8740384115772,86.1891575703868,95.1242204146808,119.723133963527,56.7530474438304,58.1033896934679,37.0241917066902,56.4491617913821,0.0481936336050766,0.0644540702792326,0.110126760978554,0.174732243338293,0.346910620931776,0.724193574777107,1.94866165568166,3.04900506392819,3.81532816327679,5.28740642540993,8.93026640003753,14.2142209720869,26.7913199904095,17.4223865685989,22.4150998613633,17.076218442095,40.0475442264417
"United Arab Emirates",3,"Mitigation incl. enhanced social distancing of elderly",0.430454996629281,9890.4,5981.36162662745,14.2015094436309,149.247506398223,18.8271350538143,499.138,512.575,453.459,389.532,715.753,1433.59,1795.746,1373.568,916.021,692.088,456.601,341.312,185.966,56.741,36.26,19.624,12.426,127.749937774657,270.770678093049,320.029228943324,288.056153170847,449.073971604499,764.226696054286,1061.18788572324,813.464756964004,577.689006704842,487.997464379115,319.789427297371,266.756196834488,129.239433285776,46.2853759404038,30.3224463999587,17.5868802929119,11.1360871646822,0.00360254824524533,0.00649849627423319,0.0142092977650836,0.0261266930925959,0.09095678943069,0.297910086429186,0.652659201792706,0.762419029999756,0.753542739546856,1.06020425920895,1.44299222858247,2.17754764040032,2.21648691059674,1.25378492856779,1.28914197973649,1.08073869702193,1.07268791693983,0.0950704816923977,0.171713557843557,0.374789110278587,0.689777247989839,2.40094569752324,7.86380481632856,17.227965094314,18.9937260858965,16.7209905103161,18.840138603178,18.463003890493,19.3190532992338,13.1310440923618,5.41445466842851,4.43008103722414,3.10645251547791,2.00449568964279,0.00477784767277218,0.00861050756335897,0.0188177186618675,0.0346427852049388,0.12058264841141,0.394943185800502,0.865239542624443,1.0107502971467,0.998983157069515,1.40552834491487,1.91299634356424,2.88680728598596,2.93842962876178,1.66216135591449,1.70903469431276,1.43275137927483,1.42207833092992
"United Kingdom",3,"Mitigation incl. enhanced social distancing of elderly",0.42629676311615,67886.004,37944.4439932308,238.93592236462,1313.62481786573,316.760752575254,3924.49,4119.566,3956.34,3686.133,4074.64,4484.067,4706.828,4588.196,4308.13,4296.121,4634.54,4538.925,3905.016,3381.761,3388.488,2442.147,3450.616,2019.50336256968,3183.25618180759,3081.31282385968,2942.03902743723,2638.21038528723,2859.99639024972,2928.83687777807,3079.47091788707,2895.50299521602,2724.67018021544,2442.48345637393,2234.92547387597,1819.44227489822,1066.14315483987,840.3311850115,492.477031233633,695.842274689965,0.056949994824465,0.0763981483633821,0.13681028937937,0.266842939788556,0.534351046067231,1.11488093285075,1.80131375842921,2.88623103831874,3.77692016648673,5.91951217139905,11.0212669498652,18.2438374435544,31.2038662223236,28.8798393029166,35.7262139469563,30.263410916783,67.0272770963135,1.50289824639745,2.01871283979219,3.60855317983748,7.04498606082799,14.1050256176839,29.4290339560847,47.5485068913233,71.9030868923303,83.8092425918985,105.191456083725,141.016486813251,161.858074383985,184.859807318771,124.717227950541,122.771599580191,86.9885100149,125.251609444194,0.075529425760106,0.101227546581481,0.181181194042949,0.353821381595711,0.708396423395015,1.47801181452437,2.38802714829635,3.82631960224763,5.00712094205218,7.8475841543758,14.6110581602017,24.1861265761856,41.367429061383,38.2864331517866,47.3627731402161,40.1206543747012,88.8590584779085
