"","country","R0","strategy","time","infections_lower","infections_median","infections_upper","deaths_lower","deaths_median","deaths_upper","hosp_inc_lower","hosp_inc_median","hosp_inc_upper","ICU_inc_lower","ICU_inc_median","ICU_inc_upper","hosp_occ_lower","hosp_occ_median","hosp_occ_upper","ICU_occ_lower","ICU_occ_median","ICU_occ_upper"
"178",1,3,"unmitigated",178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",1,3,"unmitigated",179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",1,3,"unmitigated",180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181",1,3,"unmitigated",181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",1,3,"unmitigated",182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",1,3,"unmitigated",183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184",1,3,"unmitigated",184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185",1,3,"unmitigated",185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186",1,3,"unmitigated",186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187",1,3,"unmitigated",187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188",1,3,"unmitigated",188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189",1,3,"unmitigated",189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190",1,3,"unmitigated",190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",1,3,"unmitigated",191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192",1,3,"unmitigated",192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193",1,3,"unmitigated",193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194",1,3,"unmitigated",194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195",1,3,"unmitigated",195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196",1,3,"unmitigated",196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197",1,3,"unmitigated",197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198",1,3,"unmitigated",198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199",1,3,"unmitigated",199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200",1,3,"unmitigated",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201",1,3,"unmitigated",201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202",1,3,"unmitigated",202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203",1,3,"unmitigated",203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204",1,3,"unmitigated",204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205",1,3,"unmitigated",205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206",1,3,"unmitigated",206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207",1,3,"unmitigated",207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",1,3,"unmitigated",208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",1,3,"unmitigated",209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",1,3,"unmitigated",210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211",1,3,"unmitigated",211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212",1,3,"unmitigated",212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213",1,3,"unmitigated",213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214",1,3,"unmitigated",214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215",1,3,"unmitigated",215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216",1,3,"unmitigated",216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217",1,3,"unmitigated",217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218",1,3,"unmitigated",218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219",1,3,"unmitigated",219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220",1,3,"unmitigated",220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221",1,3,"unmitigated",221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222",1,3,"unmitigated",222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223",1,3,"unmitigated",223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224",1,3,"unmitigated",224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225",1,3,"unmitigated",225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",1,3,"unmitigated",226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227",1,3,"unmitigated",227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228",1,3,"unmitigated",228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229",1,3,"unmitigated",229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230",1,3,"unmitigated",230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231",1,3,"unmitigated",231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232",1,3,"unmitigated",232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233",1,3,"unmitigated",233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234",1,3,"unmitigated",234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235",1,3,"unmitigated",235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236",1,3,"unmitigated",236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237",1,3,"unmitigated",237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238",1,3,"unmitigated",238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239",1,3,"unmitigated",239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240",1,3,"unmitigated",240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241",1,3,"unmitigated",241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242",1,3,"unmitigated",242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243",1,3,"unmitigated",243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244",1,3,"unmitigated",244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245",1,3,"unmitigated",245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246",1,3,"unmitigated",246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",1,3,"unmitigated",247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",1,3,"unmitigated",248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249",1,3,"unmitigated",249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250",1,3,"unmitigated",250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251",1,3,"unmitigated",251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252",1,3,"unmitigated",252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253",1,3,"unmitigated",253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",1,3,"unmitigated",254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255",1,3,"unmitigated",255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256",1,3,"unmitigated",256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257",1,3,"unmitigated",257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258",1,3,"unmitigated",258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259",1,3,"unmitigated",259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260",1,3,"unmitigated",260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261",1,3,"unmitigated",261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262",1,3,"unmitigated",262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263",1,3,"unmitigated",263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264",1,3,"unmitigated",264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265",1,3,"unmitigated",265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266",1,3,"unmitigated",266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267",1,3,"unmitigated",267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268",1,3,"unmitigated",268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269",1,3,"unmitigated",269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",1,3,"unmitigated",270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271",1,3,"unmitigated",271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272",1,3,"unmitigated",272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273",1,3,"unmitigated",273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",1,3,"unmitigated",274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275",1,3,"unmitigated",275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276",1,3,"unmitigated",276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277",1,3,"unmitigated",277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278",1,3,"unmitigated",278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279",1,3,"unmitigated",279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280",1,3,"unmitigated",280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281",1,3,"unmitigated",281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282",1,3,"unmitigated",282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283",1,3,"unmitigated",283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284",1,3,"unmitigated",284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285",1,3,"unmitigated",285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286",1,3,"unmitigated",286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287",1,3,"unmitigated",287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288",1,3,"unmitigated",288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289",1,3,"unmitigated",289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290",1,3,"unmitigated",290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291",1,3,"unmitigated",291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292",1,3,"unmitigated",292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293",1,3,"unmitigated",293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294",1,3,"unmitigated",294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295",1,3,"unmitigated",295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296",1,3,"unmitigated",296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297",1,3,"unmitigated",297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298",1,3,"unmitigated",298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299",1,3,"unmitigated",299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",1,3,"unmitigated",300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301",1,3,"std_mitigation",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302",1,3,"std_mitigation",2,0,1,3.52499999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"303",1,3,"std_mitigation",3,0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"304",1,3,"std_mitigation",4,1,4,7.52499999999999,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"305",1,3,"std_mitigation",5,1,4,9.52499999999999,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"306",1,3,"std_mitigation",6,1,4,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"307",1,3,"std_mitigation",7,1,5,14,0,0,0,0,0,1,0,0,0.524999999999991,0,0,1,0,0,0
"308",1,3,"std_mitigation",8,1,5,11,0,0,1,0,0,1,0,0,0.524999999999991,0,0,1,0,0,0
"309",1,3,"std_mitigation",9,1,6,13.525,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"310",1,3,"std_mitigation",10,1,7,13.525,0,0,0,0,0,1,0,0,1,0,0,1.52499999999999,0,0,0
"311",1,3,"std_mitigation",11,2,7,13.525,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
"312",1,3,"std_mitigation",12,3,8,14.525,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0
"313",1,3,"std_mitigation",13,2.475,8,17.525,0,0,0.524999999999991,0,0,1,0,0,1,0,0,2,0,0,0
"314",1,3,"std_mitigation",14,3,9,18.525,0,0,1,0,0,1,0,0,0.524999999999991,0,1,2.52499999999999,0,0,0
"315",1,3,"std_mitigation",15,3,9,18.525,0,0,1,0,0,2,0,0,1,0,1,3,0,0,0
"316",1,3,"std_mitigation",16,2,10,21.525,0,0,0,0,0,1,0,0,0.524999999999991,0,1,3,0,0,1
"317",1,3,"std_mitigation",17,3,12,24.1,0,0,0,0,0,1,0,0,1,0,1,3,0,0,1
"318",1,3,"std_mitigation",18,4,12,24.525,0,0,0.524999999999991,0,0,2,0,0,1,0,1,3,0,0,1
"319",1,3,"std_mitigation",19,5,14,29.625,0,0,1,0,0,1,0,0,1,0,1,3,0,0,1
"320",1,3,"std_mitigation",20,3.475,14,31.525,0,0,1,0,0,2,0,0,1,0,1,4,0,0,1
"321",1,3,"std_mitigation",21,6,15.5,35.05,0,0,1,0,0,2,0,0,1,0,1,5,0,0,1
"322",1,3,"std_mitigation",22,4.95,17.5,35,0,0,1,0,0,2,0,0,1,0,1.5,5,0,0,1.52499999999999
"323",1,3,"std_mitigation",23,5,18.5,39.525,0,0,1,0,0,2,0,0,1,0,2,5.52499999999999,0,0,1.52499999999999
"324",1,3,"std_mitigation",24,7.475,20,46,0,0,1,0,0,2,0,0,1,0,2,5.52499999999999,0,0,2
"325",1,3,"std_mitigation",25,6.475,23,46.575,0,0,1,0,0,2,0,0,1,0,2,6,0,0,2
"326",1,3,"std_mitigation",26,8.475,23,54,0,0,1,0,0,2.52499999999999,0,0,1,0,2,6.52499999999999,0,0,2
"327",1,3,"std_mitigation",27,10,25,60.1,0,0,1,0,0,2,0,0,1,0,2,7,0,0,2
"328",1,3,"std_mitigation",28,8.475,29,60.525,0,0,1,0,0,2,0,0,1,0,2,8,0,0,2
"329",1,3,"std_mitigation",29,10.475,30.5,66,0,0,1,0,0,2,0,0,1,0,3,9,0,0,2
"330",1,3,"std_mitigation",30,10.95,33,73.1999999999999,0,0,1,0,0,3,0,0,1,0,3,8.52499999999999,0,0,2
"331",1,3,"std_mitigation",31,14,36,79.525,0,0,1,0,1,3,0,0,1,0,3,9,0,0,2
"332",1,3,"std_mitigation",32,16.475,40,87.7749999999999,0,0,1,0,1,3,0,0,1,0,3,9.52499999999999,0,0,2
"333",1,3,"std_mitigation",33,16.475,45,94.575,0,0,1,0,1,3,0,0,1,0,4,9.52499999999999,0,0,2
"334",1,3,"std_mitigation",34,16.9,47,111,0,0,1,0,1,3,0,0,1,0,4,10.05,0,0,2
"335",1,3,"std_mitigation",35,19.475,49.5,110.625,0,0,2,0,1,3,0,0,2,0,4,9.52499999999999,0,0,2
"336",1,3,"std_mitigation",36,23.475,55,132.35,0,0,2,0,1,4.52499999999999,0,0,1,0,4.5,10,0,0,2.52499999999999
"337",1,3,"std_mitigation",37,24,60,130.2,0,0,2,0,1,4.52499999999999,0,0,1.52499999999999,0,5,12,0,0,2
"338",1,3,"std_mitigation",38,24.9,68,148.525,0,0,2,0,1,4.52499999999999,0,0,2,0,5,13,0,0,2
"339",1,3,"std_mitigation",39,29.375,72,166.15,0,0,2,0,1,5,0,0,1,0.475,5,14.575,0,0,2
"340",1,3,"std_mitigation",40,33,80,180.1,0,0,1,0,1,4,0,0,1,1,6,16.05,0,0,2
"341",1,3,"std_mitigation",41,29.9,86.5,191.575,0,0,2.52499999999999,0,2,5.52499999999999,0,0,1,1,7,20.05,0,0,2
"342",1,3,"std_mitigation",42,37,91,223.05,0,0,2,0,2,5.52499999999999,0,0,1,2,7,20,0,0,2.52499999999999
"343",1,3,"std_mitigation",43,41.275,103,235.925,0,0,2,0,2,5,0,0,1,2,7,21,0,0,2.52499999999999
"344",1,3,"std_mitigation",44,42.95,113.5,253.5,0,0,1.52499999999999,0,2,6,0,0,2,2,9,24.575,0,0,3
"345",1,3,"std_mitigation",45,46.9,122.5,285.625,0,0,1,0,2,7,0,0,2,2.475,9,26,0,1,3.52499999999999
"346",1,3,"std_mitigation",46,52.9,128,323,0,0,2,0,2,8,0,0.5,2,3,10,29,0,1,3
"347",1,3,"std_mitigation",47,53.425,142,343.2,0,0,2,0,2.5,9,0,0,2,3.475,11,30.575,0,1,3
"348",1,3,"std_mitigation",48,63.375,158,368.225,0,0,2,0,3,7,0,0,3,2.475,12,30,0,1,4
"349",1,3,"std_mitigation",49,75.475,166,381.825,0,0,3,0.475,3,9.52499999999999,0,1,2,5,13.5,33.05,0,1,5
"350",1,3,"std_mitigation",50,72.85,182,445.05,0,0,3,0,3,12.525,0,1,3,4.475,14.5,35.525,0,1,5.52499999999999
"351",1,3,"std_mitigation",51,78.425,197.5,465.325,0,0,2.52499999999999,0,3,10.525,0,1,4,5,16,36,0,2,5.52499999999999
"352",1,3,"std_mitigation",52,90.475,212.5,508.4,0,0,3,0.475,4,13.525,0,1,3,5,17,39.525,0,2,5.52499999999999
"353",1,3,"std_mitigation",53,99.375,231.5,567.575,0,0.5,3.52499999999999,1,5,11.525,0,1,3.52499999999999,6,20,43.575,0,2,5
"354",1,3,"std_mitigation",54,108.225,248,597.949999999999,0,0,3,0,5,13.525,0,1,4.52499999999999,6.95,21,48.525,0,2,5
"355",1,3,"std_mitigation",55,98.525,278.5,674.1,0,0,4,0,5,14.525,0,1,5.52499999999999,7.475,23.5,54,0,2,6
"356",1,3,"std_mitigation",56,113.225,300.5,723.2,0,1,4,0,6,16,0,1,4,8,25,60.05,0,2,5
"357",1,3,"std_mitigation",57,125.725,319,787.875,0,1,4.52499999999999,1,7,15,0,1,4,7.9,26.5,65.05,0,2,5
"358",1,3,"std_mitigation",58,133.9,335.5,847.1,0,1,4,1,6,17,0,1,5.52499999999999,8.425,28,73.05,0,2,6
"359",1,3,"std_mitigation",59,156.275,394,968.575,0,1,5,1,7.5,19,0,1,5.52499999999999,9.9,32.5,82.625,0,3,7.52499999999999
"360",1,3,"std_mitigation",60,162.525,434,996.699999999999,0,1,4.52499999999999,2,9,18,0,1.5,6.52499999999999,10,35.5,93.9249999999999,0,3,8.52499999999999
"361",1,3,"std_mitigation",61,173.925,458,1109.5,0,1,4.52499999999999,2,9,22.525,0,2,6,9.475,38.5,100.725,0.475,3,9
"362",1,3,"std_mitigation",62,195.55,491.5,1180.625,0,1,4.52499999999999,2.475,9.5,24.1,0,2,5,10.475,41.5,107.2,0,4,10.525
"363",1,3,"std_mitigation",63,217.325,546,1288.2,0,1,5.52499999999999,2.475,10,25.625,0,2,7.52499999999999,11.95,45,116.1,0.475,4,11.525
"364",1,3,"std_mitigation",64,224.45,592.5,1406.675,0,2,5,2.475,11,28.525,0,2,6,13.475,50,128.1,0.475,4,12
"365",1,3,"std_mitigation",65,254.625,634.5,1539.825,0,2,5,2.475,11,27,0,2,8,15.9,54,131.825,0.475,5,15
"366",1,3,"std_mitigation",66,281.675,702,1669.5,0,2,6,3.475,13,31.05,0,3,8.52499999999999,18.475,58.5,146.6,1,6,15
"367",1,3,"std_mitigation",67,292.175,766,1857.575,0,2,7,4,13,32,0,3,7.52499999999999,21.95,64,158.5,1,6,15
"368",1,3,"std_mitigation",68,339.85,824.5,1978.7,0,2.5,7,4,14,36.575,0,3,10,26,68,170.525,1,7,16.575
"369",1,3,"std_mitigation",69,381.6,893.5,2195.375,0,2,8,4,17,40.575,0.475,4,9,23.9,74.5,187,1,7,17.525
"370",1,3,"std_mitigation",70,402.95,985.5,2335.225,0,2,8,4,19,46.05,0,3.5,11,25.75,79,196.1,1.475,8,19
"371",1,3,"std_mitigation",71,452.475,1050,2557.425,0,3,9,7.475,22,50,0,4,10.525,27.225,86,213.05,1.475,8,23
"372",1,3,"std_mitigation",72,482.525,1171.5,2810.475,0,3,10,7,23,58,0,5,12.05,30.225,95,226.625,2,9,24.05
"373",1,3,"std_mitigation",73,530.75,1263,3004.725,0,4,11.05,6.475,23,55.1,1,5,11.525,32.6,101,244.675,2.475,10,27.525
"374",1,3,"std_mitigation",74,580.7,1371,3294.65,1,4,12,8.475,24,62.6749999999999,1,5,13,33.125,111,265.5,2.475,11,33.1
"375",1,3,"std_mitigation",75,626.225,1499.5,3641.975,1,4,13,8.475,28,66.05,1,6,16.05,38.075,118.5,281.025,3,11,33.1
"376",1,3,"std_mitigation",76,695.375,1601,3926.5,0,4,14.525,9.475,29.5,78.1499999999999,1.475,7,18.575,44.65,130,306.825,4,12.5,33.1
"377",1,3,"std_mitigation",77,739.775,1744.5,4161,1,5,15.05,11.475,34,79.6749999999999,1,7,16,49.6,144,340.35,4,14,32.05
"378",1,3,"std_mitigation",78,809.325,1924,4531.525,0.475,6,15.05,13.475,33,90.05,2,7,17.05,54.225,156,369.975,3.475,13.5,38.05
"379",1,3,"std_mitigation",79,880.7,2069.5,4992.8,1,5,14.525,14.95,40,96.2499999999999,1.475,7.5,21.05,59.75,170,414.225,4.475,16,38.525
"380",1,3,"std_mitigation",80,913.025,2278,5415.65,1,6.5,17.525,12.475,44.5,107.775,2,9,21.575,68.475,187,452.075,4.475,16,39.525
"381",1,3,"std_mitigation",81,1047.725,2466,5936.125,0.95,8,16.525,19.85,48,113.05,2.95,10,22.525,75.75,202,502.025,5,19,45.525
"382",1,3,"std_mitigation",82,1171.85,2690,6380.425,1.475,7,20.1999999999999,18,52,126.1,2,10,21.525,84.325,219.5,550.2,5,20,46.525
"383",1,3,"std_mitigation",83,1232.25,2918,6925.35,2.475,8.5,22,18.475,55,136.1,3,11,26.525,93.85,242.5,611.1,6,22,50.525
"384",1,3,"std_mitigation",84,1342.2,3177.5,7653.225,3,10,23.05,19.95,61.5,139,2,12,29,102.275,262,659.825,6.475,25,54
"385",1,3,"std_mitigation",85,1503.875,3413,8175.175,3,10,26.525,21.9,65.5,146.1,4,13,29.525,109.9,288,718.45,6.425,27,66.05
"386",1,3,"std_mitigation",86,1562.5,3757,9092.625,1.475,11,23.525,24.375,69,168,3,14,36.05,126.95,315,785.575,6.475,29,70.1
"387",1,3,"std_mitigation",87,1690.025,4082.5,9882.97499999999,3,12,28.625,23.95,75.5,184.675,4.475,14.5,37.525,137,339.5,849.575,8,31.5,75.1
"388",1,3,"std_mitigation",88,1855.425,4432.5,10569.775,3.95,13.5,29.05,30.425,84,197.725,5.475,16.5,39.1499999999999,154.7,370,928.675,9.475,35.5,85.625
"389",1,3,"std_mitigation",89,2062.65,4808,11517.95,3.475,14,34.1,38.9,90,209.225,7.475,18,43.05,167.8,415.5,992.1,11.475,39,87.9249999999999
"390",1,3,"std_mitigation",90,2244.2,5215,12514.675,3,16,36.575,39,101,228.525,7.475,21,44.05,179.325,439,1059.875,12.95,41.5,94.9249999999999
"391",1,3,"std_mitigation",91,2367.625,5687.5,13469.125,6,16.5,36.05,42.95,108,245.775,6.425,22,50.575,192.8,486.5,1141.3,15.475,45.5,99.05
"392",1,3,"std_mitigation",92,2646.925,6232.5,14725.475,4.425,18,43.525,44.9,114,263.1,7,24,54.575,203.75,530.5,1225.2,18,48.5,115.675
"393",1,3,"std_mitigation",93,2867.625,6720.5,16087.025,3.475,20,47.05,49.95,128,278.8,6.475,26.5,60,223.175,561.5,1333.475,19.475,55.5,131.35
"394",1,3,"std_mitigation",94,3119.1,7324.5,17506.875,4.475,21,50.525,53.475,138,314.275,9.475,27,62.575,248.55,608.5,1431.725,21.475,58,140.1
"395",1,3,"std_mitigation",95,3421.55,7993,18940.6,7,22,57,64,153.5,348.45,11.475,30,63.05,273.225,665.5,1544.925,22.425,64,150.725
"396",1,3,"std_mitigation",96,3677.225,8660,20424.825,8,25,55.05,65.375,158,379.1,12.95,33,75.625,293.6,721,1661.875,26.475,69.5,158.35
"397",1,3,"std_mitigation",97,4063.325,9416.5,22168.45,5.95,28,62.2499999999999,67.7,173,380.875,11.475,36,86.7749999999999,317.175,784,1797.05,28,76,171.075
"398",1,3,"std_mitigation",98,4390.6,10135.5,23695.4,6.85,30,69.625,82.8,195,441.175,11.9,40,90.525,343.175,855.5,1945.05,29.475,81,185.875
"399",1,3,"std_mitigation",99,4654.775,11082.5,26021.8,10.475,31.5,70.525,82.5,208.5,476.2,16.425,42,95.6749999999999,378.45,923.5,2106.35,33.475,85,204.775
"400",1,3,"std_mitigation",100,5185.275,11998.5,28234.05,10,35.5,69,85.75,223,530.05,18,46,107.525,422.4,1003,2295.125,36,91,224.975
"401",1,3,"std_mitigation",101,5580.625,13104.5,30474.725,16,37,84.525,91.475,244,574.525,13.95,49,129.15,468,1093,2491.275,38.95,100,241.875
"402",1,3,"std_mitigation",102,6124.5,14183.5,33154.175,12.475,43,88.525,110.425,265.5,607.35,18.9,54,118.725,502.9,1173,2684.125,43.475,106,259.525
"403",1,3,"std_mitigation",103,6691,15376,36116.2,16.475,44.5,102.1,114.325,292,677.875,22.95,60,125,550.45,1284.5,2930.8,51.475,119,280.675
"404",1,3,"std_mitigation",104,7104.175,16779.5,38513.5,15,47,108.1,120.875,300.5,728.9,20.475,64,138.075,598.45,1385.5,3191.975,53.325,128,299.875
"405",1,3,"std_mitigation",105,7928.175,18224,41811.375,16.95,52,124.2,137.8,338.5,799.375,24.475,67.5,175.575,659.55,1522,3502.225,56.125,138.5,324.775
"406",1,3,"std_mitigation",106,8477.65,19671,45110.575,19.95,54,133.825,148.75,360.5,841.05,28.475,78,173.15,709.65,1660.5,3826.9,59.85,152,353.725
