"Income","strat","demand","supply"
"LIC","Mitigated",505,18.8413388512093
"LIC","Mitigated",680,18.8413388512093
"LIC","Mitigated",718,18.8413388512093
"LIC","Mitigated",450,18.8413388512093
"LIC","Mitigated",251,18.8413388512093
"LIC","Mitigated",607,18.8413388512093
"LIC","Mitigated",587,18.8413388512093
"LIC","Mitigated",487,18.8413388512093
"LIC","Mitigated",218,18.8413388512093
"LIC","Mitigated",610,18.8413388512093
"LIC","Mitigated",774,18.8413388512093
"LIC","Mitigated",858,18.8413388512093
"LIC","Mitigated",399,18.8413388512093
"LIC","Mitigated",424,18.8413388512093
"LIC","Mitigated",435,18.8413388512093
"LIC","Mitigated",903,18.8413388512093
"LIC","Mitigated",753,18.8413388512093
"LIC","Mitigated",514,18.8413388512093
"LIC","Mitigated",928,18.8413388512093
"LIC","Mitigated",765,18.8413388512093
"LIC","Mitigated",520,18.8413388512093
"LIC","Mitigated",755,18.8413388512093
"LIC","Mitigated",607,18.8413388512093
"LIC","Mitigated",650,18.8413388512093
"LIC","Mitigated",727,18.8413388512093
"LIC","Mitigated",503,18.8413388512093
"LIC","Mitigated",378,18.8413388512093
"LIC","Mitigated",535,18.8413388512093
"LIC","Mitigated",446,18.8413388512093
"LIC","Mitigated",828,18.8413388512093
"LIC","Mitigated",374,18.8413388512093
"LIC","Mitigated",952,18.8413388512093
"LIC","Mitigated",743,18.8413388512093
"LIC","Mitigated",856,18.8413388512093
"LIC","Mitigated",412,18.8413388512093
"LIC","Mitigated",902,18.8413388512093
"LIC","Mitigated",336,18.8413388512093
"LIC","Mitigated",464,18.8413388512093
"LIC","Mitigated",811,18.8413388512093
"LIC","Mitigated",527,18.8413388512093
"LIC","Mitigated",826,18.8413388512093
"LIC","Mitigated",686,18.8413388512093
"LIC","Mitigated",723,18.8413388512093
"LIC","Mitigated",397,18.8413388512093
"LIC","Mitigated",687,18.8413388512093
"LIC","Mitigated",432,18.8413388512093
"LIC","Mitigated",819,18.8413388512093
"LIC","Mitigated",713,18.8413388512093
"LIC","Mitigated",855,18.8413388512093
"LIC","Mitigated",908,18.8413388512093
"LIC","Mitigated",783,18.8413388512093
"LIC","Mitigated",451,18.8413388512093
"LIC","Mitigated",430,18.8413388512093
"LIC","Mitigated",312,18.8413388512093
"LIC","Mitigated",868,18.8413388512093
"LIC","Mitigated",695,18.8413388512093
"LIC","Mitigated",654,18.8413388512093
"LIC","Mitigated",510,18.8413388512093
"LIC","Mitigated",569,18.8413388512093
"LIC","Mitigated",480,18.8413388512093
"LIC","Mitigated",920,18.8413388512093
"LIC","Mitigated",546,18.8413388512093
"LIC","Mitigated",690,18.8413388512093
"LIC","Mitigated",499,18.8413388512093
"LIC","Mitigated",386,18.8413388512093
"LIC","Mitigated",765,18.8413388512093
"LIC","Mitigated",883,18.8413388512093
"LIC","Mitigated",771,18.8413388512093
"LIC","Mitigated",695,18.8413388512093
"LIC","Mitigated",515,18.8413388512093
"LIC","Mitigated",688,18.8413388512093
"LIC","Mitigated",620,18.8413388512093
"LIC","Mitigated",552,18.8413388512093
"LIC","Mitigated",764,18.8413388512093
"LIC","Mitigated",432,18.8413388512093
"LIC","Mitigated",813,18.8413388512093
"LIC","Mitigated",476,18.8413388512093
"LIC","Mitigated",793,18.8413388512093
"LIC","Mitigated",596,18.8413388512093
"LIC","Mitigated",458,18.8413388512093
"LIC","Mitigated",324,18.8413388512093
"LIC","Mitigated",715,18.8413388512093
"LIC","Mitigated",355,18.8413388512093
"LIC","Mitigated",363,18.8413388512093
"LIC","Mitigated",792,18.8413388512093
"LIC","Mitigated",933,18.8413388512093
"LIC","Mitigated",327,18.8413388512093
"LIC","Mitigated",672,18.8413388512093
"LIC","Mitigated",899,18.8413388512093
"LIC","Mitigated",373,18.8413388512093
"LIC","Mitigated",657,18.8413388512093
"LIC","Mitigated",355,18.8413388512093
"LIC","Mitigated",465,18.8413388512093
"LIC","Mitigated",212,18.8413388512093
"LIC","Mitigated",867,18.8413388512093
"LIC","Mitigated",411,18.8413388512093
"LIC","Mitigated",411,18.8413388512093
"LIC","Mitigated",396,18.8413388512093
"LIC","Mitigated",738,18.8413388512093
"LIC","Mitigated",617,18.8413388512093
"LIC","Mitigated",701,18.8413388512093
"LIC","Mitigated",538,18.8413388512093
"LIC","Mitigated",381,18.8413388512093
"LIC","Mitigated",568,18.8413388512093
"LIC","Mitigated",359,18.8413388512093
"LIC","Mitigated",494,18.8413388512093
"LIC","Mitigated",876,18.8413388512093
"LIC","Mitigated",541,18.8413388512093
"LIC","Mitigated",743,18.8413388512093
"LIC","Mitigated",689,18.8413388512093
"LIC","Mitigated",535,18.8413388512093
"LIC","Mitigated",379,18.8413388512093
"LIC","Mitigated",635,18.8413388512093
"LIC","Mitigated",750,18.8413388512093
"LIC","Mitigated",721,18.8413388512093
"LIC","Mitigated",670,18.8413388512093
"LIC","Mitigated",842,18.8413388512093
"LIC","Mitigated",765,18.8413388512093
"LIC","Mitigated",577,18.8413388512093
"LIC","Mitigated",308,18.8413388512093
"LIC","Mitigated",588,18.8413388512093
"LIC","Mitigated",743,18.8413388512093
"LIC","Mitigated",670,18.8413388512093
"LIC","Mitigated",870,18.8413388512093
"LIC","Mitigated",454,18.8413388512093
"LIC","Mitigated",813,18.8413388512093
"LIC","Mitigated",630,18.8413388512093
"LIC","Mitigated",264,18.8413388512093
"LIC","Mitigated",821,18.8413388512093
"LIC","Mitigated",332,18.8413388512093
"LIC","Mitigated",399,18.8413388512093
"LIC","Mitigated",928,18.8413388512093
"LIC","Mitigated",667,18.8413388512093
"LIC","Mitigated",693,18.8413388512093
"LIC","Mitigated",300,18.8413388512093
"LIC","Mitigated",625,18.8413388512093
"LIC","Mitigated",376,18.8413388512093
"LIC","Mitigated",1047,18.8413388512093
"LIC","Mitigated",415,18.8413388512093
"LIC","Mitigated",768,18.8413388512093
"LIC","Mitigated",676,18.8413388512093
"LIC","Mitigated",389,18.8413388512093
"LIC","Mitigated",846,18.8413388512093
"LIC","Mitigated",631,18.8413388512093
"LIC","Mitigated",693,18.8413388512093
"LIC","Mitigated",765,18.8413388512093
"LIC","Mitigated",555,18.8413388512093
"LIC","Mitigated",748,18.8413388512093
"LIC","Mitigated",504,18.8413388512093
"LIC","Mitigated",524,18.8413388512093
"LIC","Mitigated",495,18.8413388512093
"LIC","Mitigated",299,18.8413388512093
"LIC","Mitigated",636,18.8413388512093
"LIC","Mitigated",671,18.8413388512093
"LIC","Mitigated",439,18.8413388512093
"LIC","Mitigated",602,18.8413388512093
"LIC","Mitigated",503,18.8413388512093
"LIC","Mitigated",424,18.8413388512093
"LIC","Mitigated",691,18.8413388512093
"LIC","Mitigated",443,18.8413388512093
"LIC","Mitigated",627,18.8413388512093
"LIC","Mitigated",360,18.8413388512093
"LIC","Mitigated",821,18.8413388512093
"LIC","Mitigated",259,18.8413388512093
"LIC","Mitigated",582,18.8413388512093
"LIC","Mitigated",617,18.8413388512093
"LIC","Mitigated",500,18.8413388512093
"LIC","Mitigated",481,18.8413388512093
"LIC","Mitigated",788,18.8413388512093
"LIC","Mitigated",496,18.8413388512093
"LIC","Mitigated",638,18.8413388512093
"LIC","Mitigated",307,18.8413388512093
"LIC","Mitigated",400,18.8413388512093
"LIC","Mitigated",1060,18.8413388512093
"LIC","Mitigated",277,18.8413388512093
"LIC","Mitigated",335,18.8413388512093
"LIC","Mitigated",600,18.8413388512093
"LIC","Mitigated",703,18.8413388512093
"LIC","Mitigated",673,18.8413388512093
"LIC","Mitigated",350,18.8413388512093
"LIC","Mitigated",371,18.8413388512093
"LIC","Mitigated",911,18.8413388512093
"LIC","Mitigated",665,18.8413388512093
"LIC","Mitigated",551,18.8413388512093
"LIC","Mitigated",760,18.8413388512093
"LIC","Mitigated",421,18.8413388512093
"LIC","Mitigated",402,18.8413388512093
"LIC","Mitigated",416,18.8413388512093
"LIC","Mitigated",459,18.8413388512093
"LIC","Mitigated",812,18.8413388512093
"LIC","Mitigated",714,18.8413388512093
"LIC","Mitigated",429,18.8413388512093
"LIC","Mitigated",341,18.8413388512093
"LIC","Mitigated",386,18.8413388512093
"LIC","Mitigated",613,18.8413388512093
"LIC","Mitigated",810,18.8413388512093
"LIC","Mitigated",773,18.8413388512093
"LIC","Mitigated",323,18.8413388512093
"LIC","Mitigated",448,18.8413388512093
"LIC","Mitigated",374,18.8413388512093
"LIC","Mitigated",499,18.8413388512093
"LIC","Mitigated",383,18.8413388512093
"LIC","Mitigated",562,18.8413388512093
"LIC","Mitigated",287,18.8413388512093
"LIC","Mitigated",500,18.8413388512093
"LIC","Mitigated",663,18.8413388512093
"LIC","Mitigated",342,18.8413388512093
"LIC","Mitigated",474,18.8413388512093
"LIC","Mitigated",931,18.8413388512093
"LIC","Mitigated",483,18.8413388512093
"LIC","Mitigated",583,18.8413388512093
"LIC","Mitigated",386,18.8413388512093
"LIC","Mitigated",543,18.8413388512093
"LIC","Mitigated",704,18.8413388512093
"LIC","Mitigated",546,18.8413388512093
"LIC","Mitigated",377,18.8413388512093
"LIC","Mitigated",647,18.8413388512093
"LIC","Mitigated",615,18.8413388512093
"LIC","Mitigated",534,18.8413388512093
"LIC","Mitigated",710,18.8413388512093
"LIC","Mitigated",420,18.8413388512093
"LIC","Mitigated",657,18.8413388512093
"LIC","Mitigated",359,18.8413388512093
"LIC","Mitigated",529,18.8413388512093
"LIC","Mitigated",802,18.8413388512093
"LIC","Mitigated",378,18.8413388512093
"LIC","Mitigated",472,18.8413388512093
"LIC","Mitigated",445,18.8413388512093
"LIC","Mitigated",843,18.8413388512093
"LIC","Mitigated",674,18.8413388512093
"LIC","Mitigated",814,18.8413388512093
"LIC","Mitigated",396,18.8413388512093
"LIC","Mitigated",636,18.8413388512093
"LIC","Mitigated",292,18.8413388512093
"LIC","Mitigated",876,18.8413388512093
"LIC","Mitigated",486,18.8413388512093
"LIC","Mitigated",818,18.8413388512093
"LIC","Mitigated",255,18.8413388512093
"LIC","Mitigated",436,18.8413388512093
"LIC","Mitigated",381,18.8413388512093
"LIC","Mitigated",576,18.8413388512093
"LIC","Mitigated",653,18.8413388512093
"LIC","Mitigated",587,18.8413388512093
"LIC","Mitigated",802,18.8413388512093
"LIC","Mitigated",503,18.8413388512093
"LIC","Mitigated",780,18.8413388512093
"LIC","Mitigated",356,18.8413388512093
"LIC","Mitigated",607,18.8413388512093
"LIC","Mitigated",628,18.8413388512093
"LIC","Mitigated",708,18.8413388512093
"LIC","Mitigated",734,18.8413388512093
"LIC","Mitigated",429,18.8413388512093
"LIC","Mitigated",737,18.8413388512093
"LIC","Mitigated",843,18.8413388512093
"LIC","Mitigated",874,18.8413388512093
"LIC","Mitigated",635,18.8413388512093
"LIC","Mitigated",437,18.8413388512093
"LIC","Mitigated",624,18.8413388512093
"LIC","Mitigated",677,18.8413388512093
"LIC","Mitigated",910,18.8413388512093
"LIC","Mitigated",441,18.8413388512093
"LIC","Mitigated",862,18.8413388512093
"LIC","Mitigated",752,18.8413388512093
"LIC","Mitigated",1005,18.8413388512093
"LIC","Mitigated",581,18.8413388512093
"LIC","Mitigated",1071,18.8413388512093
"LIC","Mitigated",807,18.8413388512093
"LIC","Mitigated",382,18.8413388512093
"LIC","Mitigated",703,18.8413388512093
"LIC","Mitigated",668,18.8413388512093
"LIC","Mitigated",411,18.8413388512093
"LIC","Mitigated",771,18.8413388512093
"LIC","Mitigated",293,18.8413388512093
"LIC","Mitigated",791,18.8413388512093
"LIC","Mitigated",900,18.8413388512093
"LIC","Mitigated",544,18.8413388512093
"LIC","Mitigated",650,18.8413388512093
"LIC","Mitigated",562,18.8413388512093
"LIC","Mitigated",805,18.8413388512093
"LIC","Mitigated",733,18.8413388512093
"LIC","Mitigated",865,18.8413388512093
"LIC","Mitigated",860,18.8413388512093
"LIC","Mitigated",598,18.8413388512093
"LIC","Mitigated",896,18.8413388512093
"LIC","Mitigated",377,18.8413388512093
"LIC","Mitigated",462,18.8413388512093
"LIC","Mitigated",485,18.8413388512093
"LIC","Mitigated",443,18.8413388512093
"LIC","Mitigated",686,18.8413388512093
"LIC","Mitigated",496,18.8413388512093
"LIC","Mitigated",397,18.8413388512093
"LIC","Mitigated",624,18.8413388512093
"LIC","Mitigated",688,18.8413388512093
"LIC","Mitigated",256,18.8413388512093
"LIC","Mitigated",386,18.8413388512093
"LIC","Mitigated",528,18.8413388512093
"LIC","Mitigated",414,18.8413388512093
"LIC","Mitigated",863,18.8413388512093
"LIC","Mitigated",583,18.8413388512093
"LIC","Mitigated",655,18.8413388512093
"LIC","Mitigated",790,18.8413388512093
"LIC","Mitigated",570,18.8413388512093
"LIC","Mitigated",951,18.8413388512093
"LIC","Mitigated",473,18.8413388512093
"LIC","Mitigated",290,18.8413388512093
"LIC","Mitigated",436,18.8413388512093
"LIC","Mitigated",672,18.8413388512093
"LIC","Mitigated",686,18.8413388512093
"LIC","Mitigated",776,18.8413388512093
"LIC","Mitigated",496,18.8413388512093
"LIC","Mitigated",605,18.8413388512093
"LIC","Mitigated",554,18.8413388512093
"LIC","Mitigated",320,18.8413388512093
"LIC","Mitigated",594,18.8413388512093
"LIC","Mitigated",296,18.8413388512093
"LIC","Mitigated",430,18.8413388512093
"LIC","Mitigated",708,18.8413388512093
"LIC","Mitigated",392,18.8413388512093
"LIC","Mitigated",652,18.8413388512093
"LIC","Mitigated",597,18.8413388512093
"LIC","Mitigated",333,18.8413388512093
"LIC","Mitigated",602,18.8413388512093
"LIC","Mitigated",815,18.8413388512093
"LIC","Mitigated",432,18.8413388512093
"LIC","Mitigated",474,18.8413388512093
"LIC","Mitigated",751,18.8413388512093
"LIC","Mitigated",846,18.8413388512093
"LIC","Mitigated",672,18.8413388512093
"LIC","Mitigated",572,18.8413388512093
"LIC","Mitigated",625,18.8413388512093
"LIC","Mitigated",404,18.8413388512093
"LIC","Mitigated",779,18.8413388512093
"LIC","Mitigated",785,18.8413388512093
"LIC","Mitigated",470,18.8413388512093
"LIC","Mitigated",403,18.8413388512093
"LIC","Mitigated",917,18.8413388512093
"LIC","Mitigated",787,18.8413388512093
"LIC","Mitigated",335,18.8413388512093
"LIC","Mitigated",840,18.8413388512093
"LIC","Mitigated",602,18.8413388512093
"LIC","Mitigated",827,18.8413388512093
"LIC","Mitigated",323,18.8413388512093
"LIC","Mitigated",502,18.8413388512093
"LIC","Mitigated",893,18.8413388512093
"LIC","Mitigated",349,18.8413388512093
"LIC","Mitigated",887,18.8413388512093
"LIC","Mitigated",866,18.8413388512093
"LIC","Mitigated",387,18.8413388512093
"LIC","Mitigated",615,18.8413388512093
"LIC","Mitigated",328,18.8413388512093
"LIC","Mitigated",532,18.8413388512093
"LIC","Mitigated",975,18.8413388512093
"LIC","Mitigated",931,18.8413388512093
"LIC","Mitigated",658,18.8413388512093
"LIC","Mitigated",615,18.8413388512093
"LIC","Mitigated",834,18.8413388512093
"LIC","Mitigated",311,18.8413388512093
"LIC","Mitigated",453,18.8413388512093
"LIC","Mitigated",979,18.8413388512093
"LIC","Mitigated",389,18.8413388512093
"LIC","Mitigated",646,18.8413388512093
"LIC","Mitigated",546,18.8413388512093
"LIC","Mitigated",542,18.8413388512093
"LIC","Mitigated",497,18.8413388512093
"LIC","Mitigated",357,18.8413388512093
"LIC","Mitigated",564,18.8413388512093
"LIC","Mitigated",518,18.8413388512093
"LIC","Mitigated",366,18.8413388512093
"LIC","Mitigated",1010,18.8413388512093
"LIC","Mitigated",847,18.8413388512093
"LIC","Mitigated",354,18.8413388512093
"LIC","Mitigated",482,18.8413388512093
"LIC","Mitigated",360,18.8413388512093
"LIC","Mitigated",539,18.8413388512093
"LIC","Mitigated",796,18.8413388512093
"LIC","Mitigated",452,18.8413388512093
"LIC","Mitigated",827,18.8413388512093
"LIC","Mitigated",472,18.8413388512093
"LMIC","Unmitigated",3653,35.4547267268673
"LMIC","Unmitigated",1278,35.4547267268673
"LMIC","Unmitigated",1279,35.4547267268673
"LMIC","Unmitigated",1951,35.4547267268673
"LMIC","Unmitigated",1624,35.4547267268673
"LMIC","Unmitigated",1670,35.4547267268673
"LMIC","Unmitigated",1587,35.4547267268673
"LMIC","Unmitigated",1577,35.4547267268673
"LMIC","Unmitigated",1240,35.4547267268673
"LMIC","Unmitigated",693,35.4547267268673
"LMIC","Unmitigated",1410,35.4547267268673
"LMIC","Unmitigated",2592,35.4547267268673
"LMIC","Unmitigated",2335,35.4547267268673
"LMIC","Unmitigated",1906,35.4547267268673
"LMIC","Unmitigated",1487,35.4547267268673
"LMIC","Unmitigated",2735,35.4547267268673
"LMIC","Unmitigated",2915,35.4547267268673
"LMIC","Unmitigated",1752,35.4547267268673
"LMIC","Unmitigated",2178,35.4547267268673
"LMIC","Unmitigated",2379,35.4547267268673
"LMIC","Unmitigated",2108,35.4547267268673
"LMIC","Unmitigated",2301,35.4547267268673
"LMIC","Unmitigated",1500,35.4547267268673
"LMIC","Unmitigated",3330,35.4547267268673
"LMIC","Unmitigated",2878,35.4547267268673
"LMIC","Unmitigated",2223,35.4547267268673
"LMIC","Unmitigated",923,35.4547267268673
"LMIC","Unmitigated",2389,35.4547267268673
"LMIC","Unmitigated",2713,35.4547267268673
"LMIC","Unmitigated",1784,35.4547267268673
"LMIC","Unmitigated",3160,35.4547267268673
"LMIC","Unmitigated",3353,35.4547267268673
"LMIC","Unmitigated",1853,35.4547267268673
"LMIC","Unmitigated",2960,35.4547267268673
"LMIC","Unmitigated",1355,35.4547267268673
"LMIC","Unmitigated",3024,35.4547267268673
"LMIC","Unmitigated",2564,35.4547267268673
"LMIC","Unmitigated",1883,35.4547267268673
"LMIC","Unmitigated",1609,35.4547267268673
"LMIC","Unmitigated",2944,35.4547267268673
"LMIC","Unmitigated",1815,35.4547267268673
"LMIC","Unmitigated",1756,35.4547267268673
"LMIC","Unmitigated",2063,35.4547267268673
"LMIC","Unmitigated",2122,35.4547267268673
"LMIC","Unmitigated",1445,35.4547267268673
"LMIC","Unmitigated",2284,35.4547267268673
"LMIC","Unmitigated",2959,35.4547267268673
"LMIC","Unmitigated",1726,35.4547267268673
"LMIC","Unmitigated",3012,35.4547267268673
"LMIC","Unmitigated",3057,35.4547267268673
"LMIC","Unmitigated",1804,35.4547267268673
"LMIC","Unmitigated",1524,35.4547267268673
"LMIC","Unmitigated",1037,35.4547267268673
"LMIC","Unmitigated",2354,35.4547267268673
"LMIC","Unmitigated",1856,35.4547267268673
"LMIC","Unmitigated",2509,35.4547267268673
"LMIC","Unmitigated",2713,35.4547267268673
"LMIC","Unmitigated",2323,35.4547267268673
"LMIC","Unmitigated",2474,35.4547267268673
"LMIC","Unmitigated",1234,35.4547267268673
"LMIC","Unmitigated",1754,35.4547267268673
"LMIC","Unmitigated",2667,35.4547267268673
"LMIC","Unmitigated",2041,35.4547267268673
"LMIC","Unmitigated",1368,35.4547267268673
"LMIC","Unmitigated",2853,35.4547267268673
"LMIC","Unmitigated",1834,35.4547267268673
"LMIC","Unmitigated",2950,35.4547267268673
"LMIC","Unmitigated",2211,35.4547267268673
"LMIC","Unmitigated",2183,35.4547267268673
"LMIC","Unmitigated",3099,35.4547267268673
"LMIC","Unmitigated",1747,35.4547267268673
"LMIC","Unmitigated",2564,35.4547267268673
"LMIC","Unmitigated",3328,35.4547267268673
"LMIC","Unmitigated",2596,35.4547267268673
"LMIC","Unmitigated",2826,35.4547267268673
"LMIC","Unmitigated",2411,35.4547267268673
"LMIC","Unmitigated",3390,35.4547267268673
"LMIC","Unmitigated",3007,35.4547267268673
"LMIC","Unmitigated",1928,35.4547267268673
"LMIC","Unmitigated",1037,35.4547267268673
"LMIC","Unmitigated",3611,35.4547267268673
"LMIC","Unmitigated",2462,35.4547267268673
"LMIC","Unmitigated",2989,35.4547267268673
"LMIC","Unmitigated",3181,35.4547267268673
"LMIC","Unmitigated",1242,35.4547267268673
"LMIC","Unmitigated",2069,35.4547267268673
"LMIC","Unmitigated",2739,35.4547267268673
"LMIC","Unmitigated",2946,35.4547267268673
"LMIC","Unmitigated",1830,35.4547267268673
"LMIC","Unmitigated",2511,35.4547267268673
"LMIC","Unmitigated",1718,35.4547267268673
"LMIC","Unmitigated",2630,35.4547267268673
"LMIC","Unmitigated",2178,35.4547267268673
"LMIC","Unmitigated",2656,35.4547267268673
"LMIC","Unmitigated",1115,35.4547267268673
"LMIC","Unmitigated",1390,35.4547267268673
"LMIC","Unmitigated",2927,35.4547267268673
"LMIC","Unmitigated",2800,35.4547267268673
"LMIC","Unmitigated",1816,35.4547267268673
"LMIC","Unmitigated",3031,35.4547267268673
"LMIC","Unmitigated",1796,35.4547267268673
"LMIC","Unmitigated",1458,35.4547267268673
"LMIC","Unmitigated",1303,35.4547267268673
"LMIC","Unmitigated",2261,35.4547267268673
"LMIC","Unmitigated",2565,35.4547267268673
"LMIC","Unmitigated",2109,35.4547267268673
"LMIC","Unmitigated",3232,35.4547267268673
"LMIC","Unmitigated",2711,35.4547267268673
"LMIC","Unmitigated",1117,35.4547267268673
"LMIC","Unmitigated",1460,35.4547267268673
"LMIC","Unmitigated",1980,35.4547267268673
"LMIC","Unmitigated",2978,35.4547267268673
"LMIC","Unmitigated",3113,35.4547267268673
"LMIC","Unmitigated",1909,35.4547267268673
"LMIC","Unmitigated",2135,35.4547267268673
"LMIC","Unmitigated",669,35.4547267268673
"LMIC","Unmitigated",1412,35.4547267268673
"LMIC","Unmitigated",2285,35.4547267268673
"LMIC","Unmitigated",2034,35.4547267268673
"LMIC","Unmitigated",2753,35.4547267268673
"LMIC","Unmitigated",1593,35.4547267268673
"LMIC","Unmitigated",1679,35.4547267268673
"LMIC","Unmitigated",1815,35.4547267268673
"LMIC","Unmitigated",2469,35.4547267268673
"LMIC","Unmitigated",2571,35.4547267268673
"LMIC","Unmitigated",1566,35.4547267268673
"LMIC","Unmitigated",950,35.4547267268673
"LMIC","Unmitigated",2082,35.4547267268673
"LMIC","Unmitigated",2191,35.4547267268673
"LMIC","Unmitigated",1795,35.4547267268673
"LMIC","Unmitigated",752,35.4547267268673
"LMIC","Unmitigated",2108,35.4547267268673
"LMIC","Unmitigated",2699,35.4547267268673
"LMIC","Unmitigated",3103,35.4547267268673
"LMIC","Unmitigated",1429,35.4547267268673
"LMIC","Unmitigated",1597,35.4547267268673
"LMIC","Unmitigated",1466,35.4547267268673
"LMIC","Unmitigated",3080,35.4547267268673
"LMIC","Unmitigated",2486,35.4547267268673
"LMIC","Unmitigated",1874,35.4547267268673
"LMIC","Unmitigated",3284,35.4547267268673
"LMIC","Unmitigated",2655,35.4547267268673
"LMIC","Unmitigated",1852,35.4547267268673
"LMIC","Unmitigated",2558,35.4547267268673
"LMIC","Unmitigated",2176,35.4547267268673
"LMIC","Unmitigated",2246,35.4547267268673
"LMIC","Unmitigated",2525,35.4547267268673
"LMIC","Unmitigated",1864,35.4547267268673
"LMIC","Unmitigated",1225,35.4547267268673
"LMIC","Unmitigated",1890,35.4547267268673
"LMIC","Unmitigated",1547,35.4547267268673
"LMIC","Unmitigated",3015,35.4547267268673
"LMIC","Unmitigated",1450,35.4547267268673
"LMIC","Unmitigated",3404,35.4547267268673
"LMIC","Unmitigated",2808,35.4547267268673
"LMIC","Unmitigated",3144,35.4547267268673
"LMIC","Unmitigated",1426,35.4547267268673
"LMIC","Unmitigated",3172,35.4547267268673
"LMIC","Unmitigated",1320,35.4547267268673
"LMIC","Unmitigated",1541,35.4547267268673
"LMIC","Unmitigated",2880,35.4547267268673
"LMIC","Unmitigated",1836,35.4547267268673
"LMIC","Unmitigated",3009,35.4547267268673
"LMIC","Unmitigated",2099,35.4547267268673
"LMIC","Unmitigated",2484,35.4547267268673
"LMIC","Unmitigated",1335,35.4547267268673
"LMIC","Unmitigated",2445,35.4547267268673
"LMIC","Unmitigated",1555,35.4547267268673
"LMIC","Unmitigated",2998,35.4547267268673
"LMIC","Unmitigated",2443,35.4547267268673
"LMIC","Unmitigated",2936,35.4547267268673
"LMIC","Unmitigated",3196,35.4547267268673
"LMIC","Unmitigated",2639,35.4547267268673
"LMIC","Unmitigated",1674,35.4547267268673
"LMIC","Unmitigated",1456,35.4547267268673
"LMIC","Unmitigated",1100,35.4547267268673
"LMIC","Unmitigated",3228,35.4547267268673
"LMIC","Unmitigated",2369,35.4547267268673
"LMIC","Unmitigated",2367,35.4547267268673
"LMIC","Unmitigated",1794,35.4547267268673
"LMIC","Unmitigated",1879,35.4547267268673
"LMIC","Unmitigated",1625,35.4547267268673
"LMIC","Unmitigated",3202,35.4547267268673
"LMIC","Unmitigated",1840,35.4547267268673
"LMIC","Unmitigated",2279,35.4547267268673
"LMIC","Unmitigated",1685,35.4547267268673
"LMIC","Unmitigated",1426,35.4547267268673
"LMIC","Unmitigated",2673,35.4547267268673
"LMIC","Unmitigated",3062,35.4547267268673
"LMIC","Unmitigated",2896,35.4547267268673
"LMIC","Unmitigated",2512,35.4547267268673
"LMIC","Unmitigated",1651,35.4547267268673
"LMIC","Unmitigated",2328,35.4547267268673
"LMIC","Unmitigated",2005,35.4547267268673
"LMIC","Unmitigated",1857,35.4547267268673
"LMIC","Unmitigated",2770,35.4547267268673
"LMIC","Unmitigated",1443,35.4547267268673
"LMIC","Unmitigated",2801,35.4547267268673
"LMIC","Unmitigated",1662,35.4547267268673
"LMIC","Unmitigated",2839,35.4547267268673
"LMIC","Unmitigated",2137,35.4547267268673
"LMIC","Unmitigated",1612,35.4547267268673
"LMIC","Unmitigated",1075,35.4547267268673
"LMIC","Unmitigated",2401,35.4547267268673
"LMIC","Unmitigated",1205,35.4547267268673
"LMIC","Unmitigated",1356,35.4547267268673
"LMIC","Unmitigated",2797,35.4547267268673
"LMIC","Unmitigated",3271,35.4547267268673
"LMIC","Unmitigated",1074,35.4547267268673
"LMIC","Unmitigated",2462,35.4547267268673
"LMIC","Unmitigated",3344,35.4547267268673
"LMIC","Unmitigated",1187,35.4547267268673
"LMIC","Unmitigated",2187,35.4547267268673
"LMIC","Unmitigated",1263,35.4547267268673
"LMIC","Unmitigated",1552,35.4547267268673
"LMIC","Unmitigated",670,35.4547267268673
"LMIC","Unmitigated",3078,35.4547267268673
"LMIC","Unmitigated",1486,35.4547267268673
"LMIC","Unmitigated",1398,35.4547267268673
"LMIC","Unmitigated",1354,35.4547267268673
"LMIC","Unmitigated",2557,35.4547267268673
"LMIC","Unmitigated",2104,35.4547267268673
"LMIC","Unmitigated",2525,35.4547267268673
"LMIC","Unmitigated",1789,35.4547267268673
"LMIC","Unmitigated",1514,35.4547267268673
"LMIC","Unmitigated",1978,35.4547267268673
"LMIC","Unmitigated",1331,35.4547267268673
"LMIC","Unmitigated",1632,35.4547267268673
"LMIC","Unmitigated",2885,35.4547267268673
"LMIC","Unmitigated",1863,35.4547267268673
"LMIC","Unmitigated",2590,35.4547267268673
"LMIC","Unmitigated",2611,35.4547267268673
"LMIC","Unmitigated",1942,35.4547267268673
"LMIC","Unmitigated",1170,35.4547267268673
"LMIC","Unmitigated",2273,35.4547267268673
"LMIC","Unmitigated",2606,35.4547267268673
"LMIC","Unmitigated",2501,35.4547267268673
"LMIC","Unmitigated",2309,35.4547267268673
"LMIC","Unmitigated",3057,35.4547267268673
"LMIC","Unmitigated",2765,35.4547267268673
"LMIC","Unmitigated",1960,35.4547267268673
"LMIC","Unmitigated",975,35.4547267268673
"LMIC","Unmitigated",2142,35.4547267268673
"LMIC","Unmitigated",2552,35.4547267268673
"LMIC","Unmitigated",2311,35.4547267268673
"LMIC","Unmitigated",3262,35.4547267268673
"LMIC","Unmitigated",1503,35.4547267268673
"LMIC","Unmitigated",2927,35.4547267268673
"LMIC","Unmitigated",2199,35.4547267268673
"LMIC","Unmitigated",899,35.4547267268673
"LMIC","Unmitigated",3035,35.4547267268673
"LMIC","Unmitigated",1068,35.4547267268673
