"Income","HS","IFR","Mort"
"LMIC","Infinite capacity",0.00527155272768973,3034
"LMIC","Infinite capacity",0.00480647697011881,2776
"LMIC","Infinite capacity",0.00272805908576752,1558
"LMIC","Infinite capacity",0.00605704102905684,3501
"LMIC","Infinite capacity",0.00446157354459223,2563
"LMIC","Infinite capacity",0.00475621175421805,2753
"LMIC","Infinite capacity",0.00528990300397741,3047
"LMIC","Infinite capacity",0.00384726111649088,2205
"LMIC","Infinite capacity",0.00540495578472368,3119
"LMIC","Infinite capacity",0.00357162729877862,2054
"LMIC","Infinite capacity",0.00359260428726801,2048
"LMIC","Infinite capacity",0.00368620004938117,2120
"LMIC","Infinite capacity",0.00213185487204473,1212
"LMIC","Infinite capacity",0.00459659010898647,2644
"LMIC","Infinite capacity",0.0041390367807879,2375
"LMIC","Infinite capacity",0.00322939573677709,1843
"LMIC","Infinite capacity",0.00392645988008097,2254
"LMIC","Infinite capacity",0.00373017469884788,2132
"LMIC","Infinite capacity",0.00306104190083406,1762
"LMIC","Infinite capacity",0.00497166758960321,2855
"LMIC","Infinite capacity",0.00317002631556092,1825
"LMIC","Infinite capacity",0.00454714455032144,2605
"LMIC","Infinite capacity",0.00251420155691142,1434
"LMIC","Infinite capacity",0.00565125704020619,3256
"LMIC","Infinite capacity",0.00180001926090649,1028
"LMIC","Infinite capacity",0.0039634045067773,2267
"LMIC","Infinite capacity",0.00445698772811508,2571
"LMIC","Infinite capacity",0.0033706573391491,1935
"LMIC","Infinite capacity",0.00341223432193004,1949
"LMIC","Infinite capacity",0.00544664399848569,3122
"LMIC","Infinite capacity",0.00338101750018871,1926
"LMIC","Infinite capacity",0.00426320634964918,2445
"LMIC","Infinite capacity",0.00206736198298416,1179
"LMIC","Infinite capacity",0.00290866276406565,1670
"LMIC","Infinite capacity",0.00757885190518387,4379
"LMIC","Infinite capacity",0.00173047575747964,982
"LMIC","Infinite capacity",0.00267593763168984,1524
"LMIC","Infinite capacity",0.00408508142230664,2340
"LMIC","Infinite capacity",0.00508313091548706,2913
"LMIC","Infinite capacity",0.00470325876086152,2708
"LMIC","Infinite capacity",0.00241356793798798,1375
"LMIC","Infinite capacity",0.00273835494295975,1554
"LMIC","Infinite capacity",0.006209559681056,3594
"LMIC","Infinite capacity",0.0044184678338684,2531
"LMIC","Infinite capacity",0.00372993916418701,2141
"LMIC","Infinite capacity",0.00496747977316213,2874
"LMIC","Infinite capacity",0.00289367910878872,1658
"LMIC","Infinite capacity",0.002413354948955,1377
"LMIC","Infinite capacity",0.002751654414668,1568
"LMIC","Infinite capacity",0.0030909734463653,1764
"LMIC","Infinite capacity",0.00584074208512582,3363
"LMIC","Infinite capacity",0.00519225078762772,2983
"LMIC","Infinite capacity",0.00300526577108931,1719
"LMIC","Infinite capacity",0.002281206768861,1306
"LMIC","Infinite capacity",0.00285082869079567,1637
"LMIC","Infinite capacity",0.00419333557302827,2409
"LMIC","Infinite capacity",0.00579673750405458,3324
"LMIC","Infinite capacity",0.00525372160308801,3027
"LMIC","Infinite capacity",0.00237923030491807,1352
"LMIC","Infinite capacity",0.00278244637738113,1586
"LMIC","Infinite capacity",0.00262556897551981,1498
"LMIC","Infinite capacity",0.00369759054031631,2117
"LMIC","Infinite capacity",0.00275564513589267,1575
"LMIC","Infinite capacity",0.0039587436980229,2263
"LMIC","Infinite capacity",0.00199391758003045,1129
"LMIC","Infinite capacity",0.00342856744447098,1967
"LMIC","Infinite capacity",0.00459209498678903,2640
"LMIC","Infinite capacity",0.00227923527182381,1299
"LMIC","Infinite capacity",0.00311384775339309,1773
"LMIC","Infinite capacity",0.00687699128615762,3991
"LMIC","Infinite capacity",0.00365714206027137,2098
"LMIC","Infinite capacity",0.00405388374665677,2316
"LMIC","Infinite capacity",0.0026816817397696,1525
"LMIC","Infinite capacity",0.00377539454180835,2165
"LMIC","Infinite capacity",0.00509595237764858,2938
"LMIC","Infinite capacity",0.00397595560066452,2276
"LMIC","Infinite capacity",0.00239230253857676,1364
"LMIC","Infinite capacity",0.00423068475384631,2427
"LMIC","Infinite capacity",0.00447643704299759,2559
"LMIC","Infinite capacity",0.00388547666193224,2235
"LMIC","Infinite capacity",0.00495642512412763,2855
"LMIC","Infinite capacity",0.00310145900363213,1765
"LMIC","Infinite capacity",0.00439545906968003,2526
"LMIC","Infinite capacity",0.00218925687864511,1250
"LMIC","Infinite capacity",0.00373267749840838,2140
"LMIC","Infinite capacity",0.00562707120777521,3233
"LMIC","Infinite capacity",0.00253666312060473,1445
"LMIC","Infinite capacity",0.00365825164167966,2098
"LMIC","Infinite capacity",0.00312075864907227,1782
"LMIC","Infinite capacity",0.0061113586676507,3511
"LMIC","Infinite capacity",0.00498803986247585,2861
"LMIC","Infinite capacity",0.00588351063278814,3408
"LMIC","Infinite capacity",0.0029476491232969,1689
"LMIC","Infinite capacity",0.00427856548577329,2453
"LMIC","Infinite capacity",0.00204619302713621,1165
"LMIC","Infinite capacity",0.0058326820807045,3366
"LMIC","Infinite capacity",0.00319329582755503,1826
"LMIC","Infinite capacity",0.00614067121620943,3548
"LMIC","Infinite capacity",0.00151394212636066,863
"LMIC","Infinite capacity",0.00315603580920408,1805
"LMIC","Infinite capacity",0.00269245427833268,1533
"LMIC","Infinite capacity",0.0041171375196986,2367
"LMIC","Infinite capacity",0.0046834523834461,2683
"LMIC","Infinite capacity",0.00427275701897291,2468
"LMIC","Infinite capacity",0.00516259670133781,2983
"LMIC","Infinite capacity",0.00338102524463795,1929
"LMIC","Infinite capacity",0.00547441772496734,3155
"LMIC","Infinite capacity",0.00244827277341534,1394
"LMIC","Infinite capacity",0.00436657606704605,2503
"LMIC","Infinite capacity",0.00471925312689644,2714
"LMIC","Infinite capacity",0.00543499855746224,3146
"LMIC","Infinite capacity",0.00518326352857828,2985
"LMIC","Infinite capacity",0.00314276664957627,1796
"LMIC","Infinite capacity",0.00506911963052983,2924
"LMIC","Infinite capacity",0.00636694183923472,3672
"LMIC","Infinite capacity",0.00626885668321115,3659
"LMIC","Infinite capacity",0.00464746201076838,2681
"LMIC","Infinite capacity",0.00299074966375928,1710
"LMIC","Infinite capacity",0.00416428968941412,2387
"LMIC","Infinite capacity",0.00446200163583523,2564
"LMIC","Infinite capacity",0.00651832727990047,3767
"LMIC","Infinite capacity",0.00293415634262133,1678
"LMIC","Infinite capacity",0.00617781034208653,3575
"LMIC","Infinite capacity",0.00530909306333102,3047
"LMIC","Infinite capacity",0.00706890408636966,4087
"LMIC","Infinite capacity",0.00404627285025495,2333
"LMIC","Infinite capacity",0.00721055367550615,4189
"LMIC","Infinite capacity",0.00578196222196764,3331
"LMIC","Infinite capacity",0.0025149357471057,1422
"LMIC","Infinite capacity",0.00504568436633259,2918
"LMIC","Infinite capacity",0.0044251172786485,2545
"LMIC","Infinite capacity",0.0025335773725695,1441
"LMIC","Infinite capacity",0.00508132030627423,2914
"LMIC","Infinite capacity",0.00214808244561733,1223
"LMIC","Infinite capacity",0.00534938845499018,3076
"LMIC","Infinite capacity",0.00646191298830718,3748
"LMIC","Infinite capacity",0.00353970294325865,2035
"LMIC","Infinite capacity",0.00414076511866827,2378
"LMIC","Infinite capacity",0.00358207184383353,2053
"LMIC","Infinite capacity",0.00585802116323067,3372
"LMIC","Infinite capacity",0.00534525563021449,3081
"LMIC","Infinite capacity",0.00596011060210994,3479
"LMIC","Infinite capacity",0.00583027386557701,3373
"LMIC","Infinite capacity",0.00416210523759046,2399
"LMIC","Infinite capacity",0.00600637623982441,3459
"LMIC","Infinite capacity",0.00280972822329003,1601
"LMIC","Infinite capacity",0.00338733483026602,1937
"LMIC","Infinite capacity",0.0034948952925189,2006
"LMIC","Infinite capacity",0.00314761361465568,1796
"LMIC","Infinite capacity",0.0051240151328665,2935
"LMIC","Infinite capacity",0.00368425643262102,2112
"LMIC","Infinite capacity",0.00271592761257196,1553
"LMIC","Infinite capacity",0.00423180376710776,2426
"LMIC","Infinite capacity",0.00487768390033799,2804
"LMIC","Infinite capacity",0.00163878743736365,936
"LMIC","Infinite capacity",0.00263142781064162,1512
"LMIC","Infinite capacity",0.00368168643868643,2115
"LMIC","Infinite capacity",0.00272952940598989,1557
"LMIC","Infinite capacity",0.00615593182824259,3560
"LMIC","Infinite capacity",0.00396604120779547,2276
"LMIC","Infinite capacity",0.0044518584163061,2562
"LMIC","Infinite capacity",0.00565205714434231,3262
"LMIC","Infinite capacity",0.00386998927908375,2220
"LMIC","Infinite capacity",0.00640886303492011,3715
"LMIC","Infinite capacity",0.00365376356850327,2093
"LMIC","Infinite capacity",0.00200582971681475,1143
"LMIC","Infinite capacity",0.00292129482148421,1669
"LMIC","Infinite capacity",0.00474230245042138,2728
"LMIC","Infinite capacity",0.00527220689905931,3045
"LMIC","Infinite capacity",0.00578583929222376,3349
"LMIC","Infinite capacity",0.00348325358851675,2002
"LMIC","Infinite capacity",0.00399783392621768,2296
"LMIC","Infinite capacity",0.00411038626130835,2359
"LMIC","Infinite capacity",0.00208104780226866,1178
"LMIC","Infinite capacity",0.00407834897543916,2337
"LMIC","Infinite capacity",0.00202217381933261,1154
"LMIC","Infinite capacity",0.00289824109162995,1655
"LMIC","Infinite capacity",0.00467186150208113,2677
"LMIC","Infinite capacity",0.00269842600549117,1545
"LMIC","Infinite capacity",0.00475463938330605,2733
"LMIC","Infinite capacity",0.00413367043467965,2374
"LMIC","Infinite capacity",0.00207803349818128,1182
"LMIC","Infinite capacity",0.00421830696456065,2422
"LMIC","Infinite capacity",0.00618168059474056,3578
"LMIC","Infinite capacity",0.00321636407986898,1846
"LMIC","Infinite capacity",0.00290304495602509,1657
"LMIC","Infinite capacity",0.00497803450951259,2868
"LMIC","Infinite capacity",0.00613315140614556,3560
"LMIC","Infinite capacity",0.00440261305169593,2532
"LMIC","Infinite capacity",0.00382126208231701,2187
"LMIC","Infinite capacity",0.00432421735311375,2491
"LMIC","Infinite capacity",0.00271167381689479,1553
"LMIC","Infinite capacity",0.00527186736727918,3052
"LMIC","Infinite capacity",0.00555712747750235,3221
"LMIC","Infinite capacity",0.00334558642647793,1904
"LMIC","Infinite capacity",0.00285386931583985,1634
"LMIC","Infinite capacity",0.00623191362100976,3605
"LMIC","Infinite capacity",0.0053851777073833,3094
"LMIC","Infinite capacity",0.00242357921614223,1382
"LMIC","Infinite capacity",0.00584878596013517,3368
"LMIC","Infinite capacity",0.00423245744009539,2428
"LMIC","Infinite capacity",0.00574765202116848,3331
"LMIC","Infinite capacity",0.00222062684319066,1262
"LMIC","Infinite capacity",0.00344967355963517,1983
"LMIC","Infinite capacity",0.00637054010273167,3681
"LMIC","Infinite capacity",0.00246596771216901,1403
"LMIC","Infinite capacity",0.00573573271207802,3304
"LMIC","Infinite capacity",0.00610902012352646,3540
"LMIC","Infinite capacity",0.00275106067108994,1564
"LMIC","Infinite capacity",0.00405561488382789,2328
"LMIC","Infinite capacity",0.00208712245445601,1190
"LMIC","Infinite capacity",0.00368812490077479,2114
"LMIC","Infinite capacity",0.00679938532727869,3938
"LMIC","Infinite capacity",0.00657413668216862,3821
"LMIC","Infinite capacity",0.00485721187349353,2795
"LMIC","Infinite capacity",0.00405877383223154,2330
"LMIC","Infinite capacity",0.00610208095716738,3515
"LMIC","Infinite capacity",0.00224023319345678,1285
"LMIC","Infinite capacity",0.00307154250770503,1760
"LMIC","Infinite capacity",0.00700282533743244,4050
"LMIC","Infinite capacity",0.00266795895017127,1525
"LMIC","Infinite capacity",0.00454454227349279,2604
"LMIC","Infinite capacity",0.0038486443581067,2211
"LMIC","Infinite capacity",0.0041714154276652,2412
"LMIC","Infinite capacity",0.00347541671768142,1987
"LMIC","Infinite capacity",0.00250145962179189,1431
"LMIC","Infinite capacity",0.00377125688812054,2164
"LMIC","Infinite capacity",0.00386122717967414,2203
"LMIC","Infinite capacity",0.00242136707081357,1378
"LMIC","Infinite capacity",0.00687067133909108,3984
"LMIC","Infinite capacity",0.00582471166379037,3365
"LMIC","Infinite capacity",0.00245762266201553,1402
"LMIC","Infinite capacity",0.00340342052489471,1950
"LMIC","Infinite capacity",0.00260208236490666,1489
"LMIC","Infinite capacity",0.00358871887962287,2060
"LMIC","Infinite capacity",0.00521207951548509,3000
"LMIC","Infinite capacity",0.00301243441587755,1715
"LMIC","Infinite capacity",0.00581165589727946,3353
"LMIC","Infinite capacity",0.00327348753396113,1882
"LIC","Infinite capacity",0.00557182184295416,3629
"LIC","Infinite capacity",0.00179132384213593,1165
"LIC","Infinite capacity",0.00189739035849155,1235
"LIC","Infinite capacity",0.00303646364759223,1979
"LIC","Infinite capacity",0.00248477309573585,1620
"LIC","Infinite capacity",0.00246961450933145,1605
"LIC","Infinite capacity",0.00240463287478854,1565
"LIC","Infinite capacity",0.00222431227189254,1445
"LIC","Infinite capacity",0.0018293612480309,1188
"LIC","Infinite capacity",0.00100458735999043,655
"LIC","Infinite capacity",0.00212137911132328,1382
"LIC","Infinite capacity",0.00418728880746938,2720
"LIC","Infinite capacity",0.00360977415771936,2340
"LIC","Infinite capacity",0.00290863921190021,1892
"LIC","Infinite capacity",0.00221186385777438,1434
"LIC","Infinite capacity",0.00428123446108941,2781
"LIC","Infinite capacity",0.00448223372063761,2921
"LIC","Infinite capacity",0.00264177446100271,1719
"LIC","Infinite capacity",0.00317221637627817,2059
"LIC","Infinite capacity",0.00356048916422929,2319
"LIC","Infinite capacity",0.00329538369875341,2146
"LIC","Infinite capacity",0.00349496182829516,2267
"LIC","Infinite capacity",0.00230905342645388,1502
"LIC","Infinite capacity",0.00502969513607012,3280
"LIC","Infinite capacity",0.00455965769570769,2971
"LIC","Infinite capacity",0.00354375230451894,2297
"LIC","Infinite capacity",0.00141279238877338,918
"LIC","Infinite capacity",0.00363480502481837,2366
"LIC","Infinite capacity",0.00412846718922629,2683
"LIC","Infinite capacity",0.00266230502893542,1727
"LIC","Infinite capacity",0.00506929888549294,3294
"LIC","Infinite capacity",0.00515879438035127,3347
"LIC","Infinite capacity",0.0030710877278845,2008
"LIC","Infinite capacity",0.00446646156306167,2905
"LIC","Infinite capacity",0.00198639739605543,1295
"LIC","Infinite capacity",0.0044917990522258,2927
"LIC","Infinite capacity",0.00398087462698469,2596
"LIC","Infinite capacity",0.00309027761762657,2010
"LIC","Infinite capacity",0.00248473846672335,1622
"LIC","Infinite capacity",0.00445041461720118,2889
"LIC","Infinite capacity",0.00278444654694728,1807
"LIC","Infinite capacity",0.00255471239406207,1654
"LIC","Infinite capacity",0.00311719736180168,2020
"LIC","Infinite capacity",0.00325968406139097,2119
"LIC","Infinite capacity",0.00221265005393908,1446
"LIC","Infinite capacity",0.00376488595790117,2440
"LIC","Infinite capacity",0.00448430493273543,2917
"LIC","Infinite capacity",0.00279436616237291,1809
"LIC","Infinite capacity",0.00467791517073238,3045
"LIC","Infinite capacity",0.00453227282867055,2946
"LIC","Infinite capacity",0.00265144166366416,1722
"LIC","Infinite capacity",0.00227051373829794,1478
"LIC","Infinite capacity",0.00159761373763119,1038
"LIC","Infinite capacity",0.00362139968170933,2362
"LIC","Infinite capacity",0.00281396672645451,1834
"LIC","Infinite capacity",0.00376127729655503,2446
"LIC","Infinite capacity",0.00425969673916057,2766
"LIC","Infinite capacity",0.0035009660757311,2274
"LIC","Infinite capacity",0.00388788719122092,2525
"LIC","Infinite capacity",0.00184526264597428,1199
"LIC","Infinite capacity",0.002873227664112,1870
"LIC","Infinite capacity",0.00409087206881025,2662
"LIC","Infinite capacity",0.00294302970692649,1915
"LIC","Infinite capacity",0.00214937460132568,1395
"LIC","Infinite capacity",0.00454360243863062,2955
"LIC","Infinite capacity",0.00280707148347425,1826
"LIC","Infinite capacity",0.004482497646458,2914
"LIC","Infinite capacity",0.00343743154624678,2244
"LIC","Infinite capacity",0.00316323751821246,2056
"LIC","Infinite capacity",0.00478115823942688,3110
"LIC","Infinite capacity",0.00267911064002859,1739
"LIC","Infinite capacity",0.00381037646888705,2477
"LIC","Infinite capacity",0.00488647930549875,3178
"LIC","Infinite capacity",0.00414695930442444,2711
"LIC","Infinite capacity",0.00433676410678186,2821
"LIC","Infinite capacity",0.00384388299835174,2500
"LIC","Infinite capacity",0.00502074956458168,3269
"LIC","Infinite capacity",0.00459986409492447,2992
"LIC","Infinite capacity",0.00299815959126628,1950
"LIC","Infinite capacity",0.00151190101903053,981
"LIC","Infinite capacity",0.00536522420957097,3476
"LIC","Infinite capacity",0.00371241316071201,2417
"LIC","Infinite capacity",0.0046821476968417,3044
"LIC","Infinite capacity",0.0048780562727411,3176
"LIC","Infinite capacity",0.00188309152900883,1225
"LIC","Infinite capacity",0.0033232887977857,2166
"LIC","Infinite capacity",0.00431140941254924,2793
"LIC","Infinite capacity",0.00417582113463641,2716
"LIC","Infinite capacity",0.0028200139540745,1835
"LIC","Infinite capacity",0.00381363316025741,2473
"LIC","Infinite capacity",0.00262393417153024,1699
"LIC","Infinite capacity",0.00414245246082864,2698
"LIC","Infinite capacity",0.00336010338779655,2184
"LIC","Infinite capacity",0.00403182436979696,2624
"LIC","Infinite capacity",0.00168039113981161,1095
"LIC","Infinite capacity",0.00202242041429628,1315
"LIC","Infinite capacity",0.00427835043593506,2773
"LIC","Infinite capacity",0.00419598117904139,2719
"LIC","Infinite capacity",0.00280974310262544,1831
"LIC","Infinite capacity",0.00465199306279037,3023
"LIC","Infinite capacity",0.00264339457835941,1725
"LIC","Infinite capacity",0.0023690715634644,1543
"LIC","Infinite capacity",0.00193525119130748,1261
"LIC","Infinite capacity",0.00351664807589332,2292
"LIC","Infinite capacity",0.00382301637687144,2481
"LIC","Infinite capacity",0.00338286466082209,2201
"LIC","Infinite capacity",0.00495722051015369,3222
"LIC","Infinite capacity",0.00416486836426413,2702
"LIC","Infinite capacity",0.00181519245200449,1178
"LIC","Infinite capacity",0.00220447664260951,1446
"LIC","Infinite capacity",0.00308612981765038,2004
"LIC","Infinite capacity",0.00432636316737357,2801
"LIC","Infinite capacity",0.00474815026048135,3097
"LIC","Infinite capacity",0.00293169655938189,1901
"LIC","Infinite capacity",0.0033680366417836,2195
"LIC","Infinite capacity",0.00113315580046618,737
"LIC","Infinite capacity",0.00197019844685758,1284
"LIC","Infinite capacity",0.00347276692474031,2258
"LIC","Infinite capacity",0.00313219587054,2039
"LIC","Infinite capacity",0.00404015765414583,2617
"LIC","Infinite capacity",0.00236377609012107,1541
"LIC","Infinite capacity",0.00245724834374379,1596
"LIC","Infinite capacity",0.00287456593285813,1870
"LIC","Infinite capacity",0.00379956124662453,2475
"LIC","Infinite capacity",0.00385658905781344,2506
"LIC","Infinite capacity",0.00250773818540126,1639
"LIC","Infinite capacity",0.00146251161790348,952
"LIC","Infinite capacity",0.00312159509371681,2037
"LIC","Infinite capacity",0.00326591267106429,2123
"LIC","Infinite capacity",0.00259220617181702,1687
"LIC","Infinite capacity",0.00112145219598492,729
"LIC","Infinite capacity",0.00319654507653341,2071
"LIC","Infinite capacity",0.0042182468256009,2756
"LIC","Infinite capacity",0.00478250442739079,3111
"LIC","Infinite capacity",0.00228677550794135,1485
"LIC","Infinite capacity",0.00241107427096647,1562
"LIC","Infinite capacity",0.00225359469091803,1467
"LIC","Infinite capacity",0.00463675430270526,3019
"LIC","Infinite capacity",0.00380572643380051,2474
"LIC","Infinite capacity",0.00291921854765032,1898
"LIC","Infinite capacity",0.00506843229100211,3297
"LIC","Infinite capacity",0.00423861418946283,2763
"LIC","Infinite capacity",0.00285363042643104,1857
"LIC","Infinite capacity",0.00405582745364438,2627
"LIC","Infinite capacity",0.00331129915257899,2146
"LIC","Infinite capacity",0.0032701977823009,2124
"LIC","Infinite capacity",0.00387392391002499,2511
"LIC","Infinite capacity",0.00294471793148212,1910
"LIC","Infinite capacity",0.00201446161665165,1308
"LIC","Infinite capacity",0.00298137715035669,1940
"LIC","Infinite capacity",0.00256134143527421,1665
"LIC","Infinite capacity",0.00464758268740811,3019
"LIC","Infinite capacity",0.0020643343364038,1348
"LIC","Infinite capacity",0.00525189711699786,3412
"LIC","Infinite capacity",0.0041901087713658,2737
"LIC","Infinite capacity",0.00457491716358224,2963
"LIC","Infinite capacity",0.0021589739395333,1399
"LIC","Infinite capacity",0.0047439250207412,3082
"LIC","Infinite capacity",0.00198149069068884,1287
"LIC","Infinite capacity",0.00243974352902714,1597
"LIC","Infinite capacity",0.0041436187192255,2687
"LIC","Infinite capacity",0.00298664065052623,1947
"LIC","Infinite capacity",0.00461848894790546,3019
"LIC","Infinite capacity",0.00315847421399509,2054
"LIC","Infinite capacity",0.00381324904476883,2484
"LIC","Infinite capacity",0.00191193091145139,1240
"LIC","Infinite capacity",0.00374768563839381,2431
"LIC","Infinite capacity",0.00240110644956598,1559
"LIC","Infinite capacity",0.00455835608386633,2947
"LIC","Infinite capacity",0.00381539659271182,2470
"LIC","Infinite capacity",0.00444528734781482,2883
"LIC","Infinite capacity",0.00495877698905649,3219
"LIC","Infinite capacity",0.00419512902335237,2720
"LIC","Infinite capacity",0.00263183411134043,1710
"LIC","Infinite capacity",0.00217547159629661,1411
"LIC","Infinite capacity",0.00168249727380228,1097
"LIC","Infinite capacity",0.00503362905648578,3284
"LIC","Infinite capacity",0.0037759076877848,2466
"LIC","Infinite capacity",0.00366856109175395,2389
"LIC","Infinite capacity",0.00270366812011923,1756
"LIC","Infinite capacity",0.00288275115333182,1869
"LIC","Infinite capacity",0.00257033926637978,1676
"LIC","Infinite capacity",0.00490180961426968,3179
"LIC","Infinite capacity",0.00273756982809173,1774
"LIC","Infinite capacity",0.00356109947603814,2321
"LIC","Infinite capacity",0.00269441048236407,1752
"LIC","Infinite capacity",0.00234927535785652,1526
"LIC","Infinite capacity",0.00387787166399165,2520
"LIC","Infinite capacity",0.00456089262082432,2957
"LIC","Infinite capacity",0.00441483087517439,2867
"LIC","Infinite capacity",0.0037737128310859,2449
"LIC","Infinite capacity",0.00248784003157996,1626
"LIC","Infinite capacity",0.003554915883463,2302
"LIC","Infinite capacity",0.00316042533801976,2060
"LIC","Infinite capacity",0.00274472514991193,1781
"LIC","Infinite capacity",0.00424946188879343,2760
"LIC","Infinite capacity",0.00230915720361983,1506
"LIC","Infinite capacity",0.00425506384903292,2766
"LIC","Infinite capacity",0.00264364657423627,1722
"LIC","Infinite capacity",0.00424764854059301,2757
"LIC","Infinite capacity",0.00325180327969339,2122
"LIC","Infinite capacity",0.00246252280684452,1598
"LIC","Infinite capacity",0.00173267593117879,1127
"LIC","Infinite capacity",0.00360658918608429,2342
"LIC","Infinite capacity",0.0019762084830636,1283
"LIC","Infinite capacity",0.00199879271687979,1298
"LIC","Infinite capacity",0.0041794954170042,2719
"LIC","Infinite capacity",0.00518882496783881,3376
"LIC","Infinite capacity",0.00169536253141407,1105
"LIC","Infinite capacity",0.00364479532181798,2361
"LIC","Infinite capacity",0.00488063971738301,3161
"LIC","Infinite capacity",0.00184604902541502,1203
"LIC","Infinite capacity",0.00330656880372405,2148
"LIC","Infinite capacity",0.00179784442591594,1173
"LIC","Infinite capacity",0.00228205033445434,1482
"LIC","Infinite capacity",0.00104680608686951,680
"LIC","Infinite capacity",0.00464865779815808,3021
"LIC","Infinite capacity",0.00227573032287309,1476
"LIC","Infinite capacity",0.00224279354616558,1459
"LIC","Infinite capacity",0.00215939173797944,1403
"LIC","Infinite capacity",0.00376562665842167,2448
"LIC","Infinite capacity",0.00320428962345749,2082
"LIC","Infinite capacity",0.00383807070308648,2491
"LIC","Infinite capacity",0.00274215873181688,1785
"LIC","Infinite capacity",0.00218228636463741,1417
"LIC","Infinite capacity",0.00296448443415748,1934
"LIC","Infinite capacity",0.00201804715129513,1313
"LIC","Infinite capacity",0.00249811528180184,1627
"LIC","Infinite capacity",0.00444049596591969,2879
"LIC","Infinite capacity",0.00283335492667518,1837
"LIC","Infinite capacity",0.00390401035726396,2533
"LIC","Infinite capacity",0.00374248842326665,2427
"LIC","Infinite capacity",0.00292885609584562,1899
"LIC","Infinite capacity",0.00189743991568299,1235
"LIC","Infinite capacity",0.00356283944618375,2317
"LIC","Infinite capacity",0.00415037862024881,2701
"LIC","Infinite capacity",0.00383416358175166,2493
"LIC","Infinite capacity",0.0035669298595963,2322
"LIC","Infinite capacity",0.00459195285636076,2986
"LIC","Infinite capacity",0.00407896682604624,2648
"LIC","Infinite capacity",0.00302869550198623,1964
"LIC","Infinite capacity",0.00165749590618481,1079
"LIC","Infinite capacity",0.00328268559917457,2138
"LIC","Infinite capacity",0.00396984700477274,2581
"LIC","Infinite capacity",0.00377174257895402,2449
"LIC","Infinite capacity",0.00511333668600586,3335
"LIC","Infinite capacity",0.00234425887008566,1526
"LIC","Infinite capacity",0.00453397011246341,2943
"LIC","Infinite capacity",0.00324263900928602,2106
"LIC","Infinite capacity",0.0013525165260613,880
"LIC","Infinite capacity",0.00456357895222071,2970
"LIC","Infinite capacity",0.00172181130240638,1119
"LIC","Infinite capacity",0.00224436248536537,1455
"LIC","Infinite capacity",0.00511745664098955,3323
"LIC","Infinite capacity",0.00386349698227055,2501
"LIC","Infinite capacity",0.00362155867202327,2351
"LIC","Infinite capacity",0.0015918262714271,1037
"LIC","Infinite capacity",0.00358953091880933,2337
"LIC","Infinite capacity",0.00206253280255852,1344
"LIC","Infinite capacity",0.00541984157386169,3523
"LIC","Infinite capacity",0.0020692842908875,1352
"LIC","Infinite capacity",0.00394612599921877,2566
"LIC","Infinite capacity",0.00364709781343692,2366
"LIC","Infinite capacity",0.00197121623579383,1279
"LIC","Infinite capacity",0.00463881531793419,3016
"LIC","Infinite capacity",0.00356831252457727,2323
"LIC","Infinite capacity",0.00361193704514998,2353
"LIC","Infinite capacity",0.00434288141409882,2822
"LIC","Infinite capacity",0.00299714236656201,1955
"LIC","Infinite capacity",0.00412626398554347,2683
"LIC","Infinite capacity",0.00273919479983873,1780
"LIC","Infinite capacity",0.00271269504246494,1758
"LIC","Infinite capacity",0.00279933481152993,1818
"LIC","Infinite capacity",0.00158102766798419,1026
"LIC","Infinite capacity",0.00352284537511067,2288
"LIC","Infinite capacity",0.00327989624661382,2137
"LIC","Infinite capacity",0.00249604715779132,1626
"LIC","Infinite capacity",0.00316026114142284,2051
"LIC","Infinite capacity",0.00283759716271044,1845
"LIC","Infinite capacity",0.00227426393754994,1480
"LIC","Infinite capacity",0.00384472912486495,2491
"LIC","Infinite capacity",0.0024234287359525,1574
"LIC","Infinite capacity",0.00343664745149818,2241
"LIC","Infinite capacity",0.00190953831299516,1242
"LIC","Infinite capacity",0.00428629892088655,2786
"LIC","Infinite capacity",0.00131400000306651,857
"LIC","Infinite capacity",0.00305089958480701,1984
"LIC","Infinite capacity",0.00343533078339708,2231
"LIC","Infinite capacity",0.0025844930417495,1677
"LIC","Infinite capacity",0.00252793895997327,1642
"LIC","Infinite capacity",0.00409366351347401,2661
"LIC","Infinite capacity",0.00264245212186909,1721
"LIC","Infinite capacity",0.00336535209362105,2189
"LIC","Infinite capacity",0.00170372158606024,1108
"LIC","Infinite capacity",0.00219002125427931,1424
"LIC","Infinite capacity",0.00580948338961366,3778
"LIC","Infinite capacity",0.0012870191617709,834
"LIC","Infinite capacity",0.00205737253369198,1337
"LIC","Infinite capacity",0.00325641076987774,2114
"LIC","Infinite capacity",0.00376738690541124,2452
"LIC","Infinite capacity",0.00351375425565793,2284
"LIC","Infinite capacity",0.00189314907091485,1234
"LIC","Infinite capacity",0.00209558982734196,1355
"LIC","Infinite capacity",0.00470847848836941,3064
"LIC","Infinite capacity",0.00337814493777303,2200
"LIC","Infinite capacity",0.00289069779599669,1880
"LIC","Infinite capacity",0.00399125987998503,2592
"LIC","Infinite capacity",0.0022361483460505,1453
"LIC","Infinite capacity",0.00186768413331443,1212
"LIC","Infinite capacity",0.0022034278273741,1435
"LIC","Infinite capacity",0.00248932706778464,1621
