country_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
PST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.702751916,5.988540451,6.216923574,6.387950773,6.433313344,6.504628819,6.59413162,6.63404726,6.886015185,7.614012988,7.589030698,7.72739343,7.758360236,7.822314869,9.889961174,10.27293639,10.43761161,,,
PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19545728,1.45908175,1.5455722,2.64798337,2.30547502,1.92456211,1.64893232,1.47527127,1.1950412,1.52646452,1.2701863,1.17667864,1.38358473,1.74754517,2.1017494,2.61277024,2.51368509,,,
ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31934697,3.46230409,3.6711072,4.30830854,3.97681532,4.35475182,3.97171122,4.0593118,4.08668766,4.18796819,4.59699092,3.50619248,3.61737702,4.10104242,3.9689701,3.85395265,3.89407157,,,
RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97132265,3.03450788,3.2101057,2.99167125,2.78971419,2.90950437,2.93415257,2.93805391,3.06243701,3.49321649,3.04269777,2.9956455,3.1420488,3.16316783,3.19497801,3.0985785,3.0019096,,,
RWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77055206,0.81940205,0.88916982,2.66805678,2.19401352,1.83512516,1.56131683,1.85813529,1.93326121,1.98444711,2.16276777,2.33047067,2.15002149,2.22828515,2.25618817,2.16890728,2.2906235,,,
SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.872529002,0.828802574,0.820605719,0.754501872,0.730220982,0.762485651,0.738098708,0.748405464,0.784823552,0.861477623,0.836928201,0.903192833,0.898590546,0.855409845,0.844193666,0.899995125,0.907865751,,,
SAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03455418,3.23656512,3.0729007,2.87984737,2.5618299,2.47836519,2.64139127,2.50739819,1.88940499,2.78823728,2.2652,2.48944638,2.74473116,3.10786674,3.73111017,4.10729599,3.89302768,,,
SDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21998164,1.12152291,1.12865399,1.26332221,1.57302717,1.59963597,1.77735726,2.0494505,1.73194994,2.56235251,1.63768478,1.3337378,1.39414887,1.09040277,1.39703136,2.11914162,1.10382627,,,
SEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59681241,1.8665455,1.80433734,1.94603404,2.0250875,1.91118038,2.09332714,1.49675186,1.70218649,1.66424276,1.45130125,1.58820945,1.50281031,1.4891886,1.80001121,1.73373218,1.90543308,,,
SGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21778499,0.88703977,1.05896677,1.34616145,1.03025616,1.00375812,1.00109055,0.95538986,1.20049011,1.41206805,1.37718785,1.39571398,1.54038403,1.76390291,1.97994492,2.21047234,2.43704803,,,
SLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.90049536,6.49072782,6.14221154,5.875727,5.34741639,7.10737477,6.00425105,5.96387693,5.8255888,4.83696781,4.25887493,3.95383752,3.26645367,3.16969697,3.36803146,3.50147719,3.57971014,,,
SLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07760678,2.51133318,2.80493676,2.20022644,2.09712051,1.72106282,1.08422744,1.07384501,0.63286827,0.93309164,1.27227929,0.88903201,0.9520577,0.80622602,1.33746202,1.64078675,1.84703334,,,
SLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53281559,3.40983132,3.54371986,3.42260916,3.51310292,3.65625366,3.93509784,3.51156429,3.47160655,3.552587,3.81921748,4.17044816,4.05643739,4.36532381,4.30669753,4.41424843,4.48540936,,,
SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68914863,3.65412507,3.45565821,3.11709711,3.4797834,3.48961476,3.52957304,3.68410129,3.92265193,4.47941889,4.85003191,5.50522648,6.02941176,5.85387583,5.7379451,5.46422068,5.14144272,,,
SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25570915,4.58740371,5.82102209,5.68312489,5.59544641,5.71817237,5.63338089,6.13063142,6.21712479,6.10622762,6.15952178,5.90509534,6.15943202,5.92638154,5.73389986,5.42530113,5.2987537,,,
SSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.718619487,1.787493004,1.475814814,1.681983242,1.935442692,1.827005697,1.887236842,1.8951711,1.791238178,1.924605184,1.93069662,1.960362164,1.927450203,1.807283291,1.708918692,1.855380856,1.823541043,,,
SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.721920861,1.790836468,1.479574113,1.685426759,1.937941127,1.829204582,1.889009196,1.896313788,1.791734533,1.924952649,1.931545526,1.961098733,1.928820939,1.808362202,1.710090237,1.856544692,1.825351617,,,
SST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.837627594,2.824716871,2.889333381,3.146013864,3.095781866,2.838920413,2.65853261,2.625786801,2.387978026,2.717761688,2.52574502,2.344992767,2.387837453,2.58591237,2.742018192,3.182045967,3.280030717,,,
STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41907829,3.58161018,3.66772659,5.87155114,5.00957591,4.81122799,0.51468705,1.6285489,1.23630186,1.70672227,2.04372027,2.24789831,2.10993213,2.66236918,2.35953001,1.67965139,2.39053134,,,
SUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04092108,1.9907823,2.63303001,2.28888952,2.60265519,2.52978599,2.90954549,2.76693398,2.24620801,2.4497141,2.13159895,1.91833032,2.02565501,2.17904253,2.15788046,4.03983171,4.20666014,,,
SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.69624005,4.71703082,4.86703053,4.75076773,4.98393639,4.90662142,4.74258146,4.92091483,5.21369582,5.8148164,5.58475523,5.43718354,5.46881114,5.54638717,5.49890218,5.41501024,5.68866186,,,
SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55698667,5.5576481,5.79151837,5.81627788,5.70643732,5.75247762,5.59743482,5.26406593,5.66417374,6.16577905,6.21714353,6.19602761,6.20508455,6.18121201,5.99905357,6.06637038,6.12153961,,,
SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.26170517,6.57580514,6.87262732,6.98897382,6.78799265,6.76722323,6.67617271,6.60868964,6.80487862,7.33098191,6.9489323,8.96677412,9.14239579,9.25632422,9.28805844,9.17387722,9.13114823,,,
SWZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50300842,2.46520284,2.52760934,3.03520988,2.93392982,3.56458927,3.39954079,3.68905526,4.37640372,4.39828314,5.7158221,5.2383092,4.56833875,4.89292025,4.50000772,5.03194629,5.33434179,,,
SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.78593794,3.75857339,3.63683935,4.14589347,3.81282496,3.62017804,3.44340944,3.04300812,2.40282651,2.3870522,3.11718202,3.02242195,4.02779471,3.20836716,3.28967814,3.24705497,3.77759365,,,
SYR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54546833,1.86098697,2.05347257,2.45280099,2.13628425,2.06910098,1.77428046,1.76196054,1.56797351,1.59122778,1.46764102,1.50480808,1.61452048,,,,,,,
TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05953405,1.82960361,2.08021889,1.72132615,1.91759013,1.4301112,0.99523619,1.0223158,0.79478535,0.9254676,0.85179928,0.83746138,0.66799622,1.87675876,1.2448354,1.06809658,0.85629457,,,
TEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.061443898,1.056257519,1.165998158,1.283292028,1.306719463,1.359141891,1.404717758,1.463011477,1.682737452,2.016168931,2.017791231,2.13909319,2.335612237,2.482923019,2.593028478,2.747278621,2.711435343,,,
TEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.140555577,3.378245851,3.563048978,3.534573707,3.38079932,3.404052187,3.397937121,3.398172842,3.520400184,3.936293146,3.572950306,3.347385341,3.382992879,3.392061706,3.368645323,3.33351528,3.390585084,,,
TGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39248646,0.43843211,0.46022219,0.5083343,0.59905263,0.67935814,0.76143506,0.84020477,0.82683928,0.95376479,1.55495836,1.44526741,1.63061218,1.33861243,1.39498634,1.2725322,1.32633834,,,
THA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79712237,1.75424277,2.16501188,2.12831543,2.09334689,2.08806146,2.33381252,2.51671603,2.70411524,2.73338894,2.58444136,2.81377404,2.75354026,2.7013114,2.85440366,2.83874859,2.89993864,,,
TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88544549,0.87579618,0.80717489,0.76991358,0.89531863,0.98814414,0.93668393,1.07780812,1.37003769,1.08430987,1.18027149,1.30540448,1.6080939,1.76217299,1.98431249,1.93063491,2.00150539,,,
TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21462761,2.81791707,2.43147657,2.70852622,2.42143051,2.02052544,1.54505129,1.38726147,0.94631709,1.16710691,1.20167793,1.27191955,1.27648934,1.46978833,1.48228608,1.50821298,1.22698815,,,
TLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.487946919,2.553706831,2.771956896,2.895907995,2.996656548,3.020973125,3.0675777,3.142820647,3.244463566,3.560741093,3.430178842,3.557921453,3.611003079,3.657214016,3.644276008,4.02311506,3.920563795,,,
TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1068593,1.17606611,0.68374471,0.54097244,0.40934635,0.1821554,0.50150617,0.73737241,0.72523998,0.65436269,0.72145317,1.09840708,1.47639061,2.2628866,2.24196747,,,
TMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.939921594,2.149942221,2.190555889,2.180117101,2.086193079,1.983887567,2.092782906,2.131663582,2.223604348,2.616550911,2.374194431,2.449437208,2.352708142,2.367950304,2.7692559,2.852934153,2.978919554,,,
TON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22937423,2.30334864,2.46229506,2.36461578,2.37053773,2.40743464,2.80747193,3.00418719,2.85655098,2.88349722,2.71953499,2.64345551,2.5506537,2.74382828,2.79199502,2.7046246,3.4687143,,,
TSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.872529002,0.828802574,0.820605719,0.754501872,0.730220982,0.762485651,0.738098708,0.748405464,0.784823552,0.861477623,0.836928201,0.903192833,0.898590546,0.855409845,0.844193666,0.899995125,0.907865751,,,
TSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.721920861,1.790836468,1.479574113,1.685426759,1.937941127,1.829204582,1.889009196,1.896313788,1.791734533,1.924952649,1.931545526,1.961098733,1.928820939,1.808362202,1.710090237,1.856544692,1.825351617,,,
TTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59841097,1.77433883,2.00203468,1.93635599,1.88954277,2.17750881,1.89279616,1.94975559,1.77299157,2.66595677,2.49383762,2.39454482,2.39334142,2.65824993,2.65500675,3.20051994,3.43698692,,,
TUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65892366,2.66099314,2.78024531,2.80898787,2.78806869,2.74298918,2.81284995,2.89832859,2.94043872,3.10938641,3.28053444,3.62853082,3.76331963,4.05122827,3.95983342,3.99463712,3.93730636,,,
TUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85043398,3.3117597,3.56940795,3.60219966,3.55595207,3.34776554,3.57235436,3.63230857,3.82325788,4.45468616,3.94182664,3.70947494,3.54518746,3.45064427,3.37370199,3.23359468,3.38424656,,,
TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.11335417,17.65759615,11.7509,13.332775,9.46625172,10.37613571,10.83419667,10.13265313,9.91073889,12.05714286,13.94285714,13.18421053,13.47222222,13.56410256,14.12195122,13.17021277,13.06122449,,,
TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74264519,1.07769298,1.32267366,1.48952809,1.97032329,2.34444262,2.41425229,1.96900134,2.26011169,1.50622317,1.47085212,1.30534197,1.19265988,1.218978,1.2428616,1.30548893,1.68180514,,,
UGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83639826,2.03587743,2.11971257,2.17705383,2.8301344,2.80371098,2.99407339,3.14542057,2.27910951,2.12397173,1.43233514,1.34584515,1.3277665,1.28668839,1.01711732,0.99536079,1.02082965,,,
UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51132539,2.69702853,2.95785819,3.51492347,3.27950965,3.58924429,3.73473082,3.43082203,3.07459844,3.70644698,3.68650514,3.42371163,3.74045872,3.75281478,2.89644717,2.85615405,2.85304109,,,
UMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08078306,2.11606383,2.251564589,2.350013819,2.396322075,2.446469043,2.494646261,2.534984191,2.665191443,2.970314373,2.856363749,2.90788243,2.985986421,3.050593694,3.119043429,3.24926254,3.193716814,,,
URY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.15722027,4.77986782,5.04141352,5.47117025,4.71744714,3.80548589,4.76716651,4.84682752,4.97082703,5.12412123,5.15671082,5.30994564,5.62825402,5.85997834,5.97425946,6.1619757,6.49598543,,,
USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.52450734,5.94566236,6.29763082,6.49206447,6.57646401,6.59927978,6.78822483,6.91021368,7.24773608,7.89306095,7.96626637,7.93853215,7.93112221,7.98109631,13.43023595,13.78028671,13.97379764,,,
UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51566532,2.55009847,2.424096,2.37425867,2.26249735,2.27573383,2.3749116,2.25308879,2.32648332,2.4866349,2.7345521,2.73779331,3.04365415,3.04585495,2.96304125,3.03739691,2.92228755,,,
VCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00200501,2.94243797,2.95367766,2.77746985,2.60138402,2.53242528,2.28784837,2.33554444,2.43147663,2.64715899,2.69559869,2.52923353,2.9077578,2.8376846,2.68506312,2.63067408,2.73485367,,,
VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8278598,1.94724889,1.76531681,1.70605239,1.77023189,1.73852315,1.81125787,2.00770911,1.87475423,2.02091234,1.87676919,2.33844228,1.84720995,1.74747096,1.99140274,1.95591661,0.77412866,,,
VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14168086,1.99873405,2.16132096,2.01798421,2.14486941,2.27035208,2.28575288,2.24698218,2.20444183,2.17316142,2.59192233,2.4613387,2.80274216,2.98447042,2.42650215,2.3633267,2.6842476,,,
VUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46942924,2.5160539,2.62352201,2.4897923,2.32461174,2.14059564,2.14605186,2.1811159,2.20969288,1.94598044,1.85706996,2.29504424,2.20033559,2.12379457,0.55690159,2.01943028,1.98887418,,,
WLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.944565646,5.173392924,5.382387013,5.525474803,5.516919993,5.483625035,5.461062281,5.3960267,5.495089997,6.054439858,5.82879963,5.82139046,5.79281866,5.80036508,7.034085132,7.326720918,7.441797415,,,
WSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67396594,3.19824754,3.50715746,2.88920455,3.09871245,3.26160991,3.53131749,3.36175883,3.55778302,4.20083933,4.1375694,3.69008499,3.77753663,3.99129962,4.38799571,4.48928168,4.22545012,,,
XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37196211,2.47797203,2.33098794,2.40408315,1.95299442,1.65503562,1.62575807,1.56395012,1.60281074,1.30869163,1.16217072,1.09211836,1.24131444,0.9796077,0.78348459,0.57059653,,,,
ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73613655,2.70275142,2.30159249,2.36641985,2.81680264,2.75352316,3.18102422,3.19138977,3.31786345,3.59499736,3.91364267,4.08118819,4.26170146,4.21120538,4.25951036,4.39027618,4.35733707,,,
ZMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18158031,3.10559334,2.95814496,2.44050002,2.41501514,1.83118664,1.72526325,0.97808876,0.57981904,0.43821603,0.84136682,1.20388003,1.29786621,1.30987322,1.89382217,2.09054148,1.7143074,,,
ZWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08728686,2.17388783,2.06210091,2.08452806,3.03592087,4.0073847,4.37772571,,,
