country_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
DNK,26.313,25.583,24.907,24.243,23.591,22.952,22.381,21.837,21.302,20.778,20.263,19.761,19.269,18.789,18.317,17.854,17.4,17.114,16.831,16.552,16.277,16.085,15.975,15.866,15.757,15.649,15.542,15.435,15.329,15.223,15.157,15.129,15.102,15.075,15.048,15.021,14.994,14.967,14.94,14.914,14.9,14.85,14.75,14.64,14.434,14.144,13.902,13.707,13.513,13.346,13.205,13.043,12.858,12.708,12.59,12.474,12.358,12.243,12.126,
DOM,69.809,68.888,67.926,66.948,65.954,64.948,63.927,62.894,61.847,60.793,59.726,58.649,57.563,56.473,55.374,54.271,53.162,52.052,50.939,49.825,48.71,47.599,46.95,46.677,46.404,46.132,45.86,45.588,45.316,45.045,44.774,44.503,44.233,43.963,43.248,42.402,41.559,40.724,39.893,39.067,38.247,37.435,36.629,35.395,33.997,32.63,31.29,29.98,28.7,27.458,26.247,25.173,24.198,23.251,22.33,21.434,20.564,19.723,18.926,
DZA,69.49,68.203,66.786,65.338,63.859,62.357,61.16,60.996,60.831,60.666,60.5,60.335,60.169,60.003,59.837,59.67,59.503,59.072,58.206,57.335,56.458,55.58,54.697,53.811,52.921,52.032,51.14,50.278,49.489,48.702,47.915,47.129,46.343,45.561,44.781,44.003,43.226,42.456,41.687,40.882,40.081,39.288,38.499,37.716,36.939,36.17,35.407,34.652,33.903,33.174,32.46,31.764,31.085,30.424,29.779,29.152,28.541,27.948,27.371,
EAP,83.08062231,82.60810737,82.13719575,81.66487248,81.18408514,81.25548484,81.29601926,81.29637254,81.28233923,81.25839927,81.22889334,81.19584903,81.14179826,81.00068905,80.78192206,80.73026738,80.56618759,80.39724092,79.99314366,79.34425686,78.6613895,77.95248267,77.23363521,76.61306164,75.97444473,75.32528308,74.66488718,73.99271283,73.30762498,72.60923951,71.89683046,71.12095798,70.31996697,69.50616382,68.67836018,67.83758241,66.98172695,66.11684287,65.2390147,64.34969547,63.43552306,62.40659073,61.2972202,60.1756303,59.04321334,57.90667936,56.79481738,55.69511803,54.59065107,53.48578909,52.37961746,51.33826176,50.32475607,49.31808947,48.31416238,47.31467525,46.31840026,45.33046512,44.36641176,
EAR,77.09304176,76.79558839,76.46271138,76.12661454,75.7853373,75.44171715,75.09493104,74.74374615,74.39274093,74.03733408,73.67719683,73.29620041,72.85679836,72.40987493,71.95972145,71.64701133,71.20033288,70.75391856,70.30056816,69.84386666,69.36628577,68.87758023,68.45745413,68.03377263,67.60520846,67.17356067,66.74480567,66.32986663,65.91756692,65.5040502,65.06088009,64.69186192,64.33887018,63.99210851,63.64641426,63.30564729,62.97167413,62.64317411,62.31748252,61.99443933,61.66575469,61.34286543,60.98144242,60.62100405,60.25880135,59.89236548,59.52245634,59.1501382,58.77013554,58.38619974,58.00011934,57.62142912,57.24097666,56.85640907,56.4680154,56.07002123,55.67223218,55.27296468,54.8687433,
EAS,77.42682388,76.7769186,76.2502391,75.78601978,75.31121269,75.31335291,75.31738486,75.27275905,75.23370732,75.12512792,75.047531,74.96425107,74.86109119,74.69965977,74.41537544,74.28024894,74.10214365,73.91356657,73.52026056,72.90846669,72.26963354,71.60314414,70.9398177,70.36717086,69.77845705,69.18604529,68.57714043,67.95712062,67.33095303,66.69198648,66.04238588,65.35074728,64.65008532,63.93447521,63.19963602,62.44993507,61.69042651,60.93443943,60.16445051,59.38570991,58.57924374,57.58726481,56.50284134,55.4174812,54.32916108,53.24457382,52.19065831,51.15568892,50.11429826,49.08255904,48.05466257,47.12311841,46.2259905,45.33634986,44.44762455,43.56157904,42.67854085,41.80343612,40.94721133,
ECA,55.07452734,54.32356492,53.57336848,52.82394387,52.07569747,51.31388287,50.57388328,49.84851367,49.12294381,48.39986705,47.68956156,47.01919401,46.37209201,45.72887892,45.09213246,44.48328069,43.89513698,43.31659023,42.73624501,42.23012037,41.81087398,41.28686295,40.72149757,40.1548928,39.57834015,39.01852279,38.50798496,38.02067409,37.53515432,37.17930346,36.97161583,36.82084522,36.72987901,36.66876488,36.60017088,36.51644294,36.44461053,36.3752626,36.30327048,36.22509023,36.13736602,36.01997575,35.87388802,35.69723224,35.51323588,35.32436101,35.1338768,34.93454052,34.73435739,34.54311196,34.36391959,34.20110033,34.04653843,33.89198177,33.73446211,33.57196739,33.40377367,33.23096568,33.05261949,
ECS,44.45916945,43.92633788,43.39509512,42.83856339,42.28379145,41.72118182,41.16120302,40.61476507,40.08729641,39.58914847,39.10105922,38.628218,38.16475092,37.71383976,37.27259663,36.86464178,36.48186474,36.09539274,35.70504252,35.35248085,35.0459784,34.71300172,34.41157248,34.1259156,33.84985158,33.58364643,33.32212519,33.03880359,32.75615588,32.55454112,32.40948836,32.27789426,32.17047547,32.0725573,31.96279152,31.84593992,31.73580036,31.62900907,31.52153205,31.40686449,31.27856175,31.12195609,30.92069742,30.71047471,30.49877484,30.28483889,30.0717485,29.85704664,29.64534482,29.44484461,29.25124118,29.0754488,28.90084842,28.72873478,28.55678284,28.37807528,28.19440552,28.00893412,27.8164895,
ECU,66.122,65.534,64.94,64.394,63.878,63.36,62.838,62.314,61.785,61.256,60.722,60.187,59.648,59.108,58.543,57.637,56.724,55.809,54.889,53.966,53.039,52.112,51.182,50.342,49.562,48.785,48.007,47.231,46.454,45.682,44.91,44.291,43.774,43.26,42.746,42.234,41.723,41.215,40.709,40.204,39.701,39.201,38.882,38.684,38.486,38.289,38.093,37.896,37.7,37.505,37.31,37.149,37.012,36.875,36.739,36.602,36.466,36.33,36.179,
EGY,62.136,61.728,61.376,61.023,60.669,60.314,59.958,59.601,59.242,58.883,58.523,58.162,57.8,57.437,57.074,56.709,56.344,56.19,56.174,56.158,56.142,56.126,56.11,56.094,56.078,56.062,56.046,56.123,56.256,56.389,56.522,56.655,56.788,56.921,57.054,57.186,57.319,57.342,57.296,57.25,57.203,57.157,57.111,57.065,57.019,56.973,56.927,56.922,56.942,56.961,56.981,57,57.054,57.107,57.161,57.215,57.268,57.295,57.296,
EMU,37.90970042,37.43367787,36.9449121,36.38863056,35.83356639,35.28030442,34.72904529,34.18496416,33.68843243,33.26821497,32.85833127,32.46848002,32.13458182,31.82252733,31.52187019,31.26846544,31.04613615,30.80323035,30.55897073,30.31668315,30.07668146,29.83810054,29.68241368,29.57318158,29.50468168,29.45181054,29.3624312,29.19359575,29.03445722,28.9269499,28.77997982,28.6169267,28.46799173,28.30380151,28.12142493,27.94366612,27.76772489,27.5941045,27.42248258,27.24628474,27.05783362,26.85275491,26.60922128,26.35861383,26.11312046,25.87002979,25.63216805,25.40337183,25.17685197,24.94910937,24.71830182,24.49097712,24.27630654,24.07087834,23.87186129,23.66029796,23.44569562,23.23008113,23.00826729,
ERI,90.201,89.886,89.562,89.228,88.885,88.534,88.172,87.8,87.642,87.483,87.322,87.159,86.994,86.827,86.659,86.489,86.316,86.143,85.967,85.789,85.61,85.428,85.245,85.06,84.818,84.243,83.649,83.038,82.408,81.761,81.095,80.41,79.706,78.985,78.245,77.486,76.707,75.912,75.097,74.265,73.413,72.545,71.659,70.756,69.836,68.901,67.949,66.983,66,65.415,64.825,64.229,,,,,,,,
ESP,43.433,42.697,41.692,40.694,39.702,38.722,37.749,36.786,35.832,34.892,33.962,33.152,32.459,31.776,31.099,30.43,29.769,29.117,28.473,27.838,27.211,26.721,26.485,26.251,26.018,25.787,25.556,25.327,25.1,24.874,24.649,24.472,24.39,24.308,24.226,24.144,24.062,23.981,23.9,23.819,23.738,23.657,23.467,23.222,22.978,22.737,22.498,22.26,22.024,21.79,21.558,21.327,21.098,20.867,20.634,20.398,20.16,19.92,19.679,
EST,42.467,41.696,40.928,40.164,39.404,38.652,37.903,37.161,36.423,35.693,35.053,34.517,33.983,33.455,32.931,32.411,31.894,31.383,30.876,30.503,30.289,30.076,29.864,29.653,29.442,29.233,29.025,28.817,28.61,28.585,28.769,28.954,29.14,29.326,29.513,29.7,29.889,30.077,30.267,30.457,30.632,30.758,30.884,31.011,31.138,31.265,31.393,31.521,31.649,31.777,31.906,32.035,32.026,31.878,31.731,31.584,31.437,31.283,31.12,
ETH,93.567,93.35,93.126,92.896,92.658,92.413,92.16,91.9,91.74,91.578,91.412,91.244,91.072,90.898,90.721,90.54,90.356,90.17,89.98,89.786,89.59,89.39,89.187,88.98,88.768,88.547,88.321,88.091,87.857,87.62,87.379,87.133,86.884,86.63,86.373,86.173,85.994,85.814,85.631,85.447,85.26,85.073,84.882,84.69,84.496,84.3,84.101,83.884,83.49,83.09,82.681,82.265,81.84,81.425,81.002,80.572,80.134,79.69,79.237,
EUU,38.79183893,38.33232456,37.88281801,37.39259857,36.90498865,36.41371612,35.93696112,35.48846274,35.06965199,34.69647711,34.32710398,33.95067082,33.57559294,33.21834521,32.87274218,32.56519271,32.28259626,31.98263245,31.67401046,31.37442133,31.09014765,30.84379132,30.67949081,30.54374896,30.43206481,30.3298049,30.20362485,30.02535928,29.85196387,29.72301586,29.57998868,29.41582826,29.27078226,29.1501279,29.01923662,28.88747533,28.75631219,28.62978329,28.50543506,28.37675016,28.23034958,28.05219592,27.81422101,27.58249858,27.35381258,27.12398798,26.89552283,26.66453474,26.43449352,26.21337602,25.99094045,25.77739557,25.57364103,25.37668876,25.18268368,24.97738843,24.76669255,24.55350761,24.33435153,
FCS,82.57322707,82.08940893,81.58817332,81.06633233,80.52857915,79.95202128,79.40510488,78.84894664,78.2790118,77.69629752,77.10597347,76.53099059,75.97595266,75.44474764,75.01240324,74.58301098,74.14582434,73.71197711,73.28927579,72.93326406,72.56409295,72.1687298,71.76916612,71.30818014,70.76938906,70.21719364,69.6619473,69.1006346,68.57605853,68.09828678,67.34543518,66.91814556,66.53542447,66.20242496,65.95525389,65.69440526,65.42538503,65.12685802,64.83555693,64.54001081,64.24867743,63.93530113,63.6260307,63.32769106,63.04727711,62.76490337,62.4808922,62.29149719,61.96227684,61.62544494,61.27219476,60.97067371,60.68509999,60.38438534,60.0711403,59.68342465,59.29340394,58.89877275,58.49317094,
FIN,44.71,43.679,42.838,42.002,41.168,40.342,39.52,38.705,37.894,37.092,36.296,35.477,34.634,33.803,32.981,32.169,31.366,30.577,29.798,29.03,28.273,27.472,26.627,25.798,24.985,24.192,23.433,22.709,22,21.309,20.633,20.157,19.872,19.591,19.312,19.037,18.777,18.534,18.293,18.054,17.817,17.632,17.497,17.362,17.228,17.095,16.963,16.832,16.701,16.571,16.23,15.687,15.159,14.875,14.825,14.775,14.725,14.675,14.618,
FJI,70.319,69.752,69.177,68.597,68.009,67.418,66.82,66.396,66.013,65.629,65.242,64.853,64.462,64.07,63.676,63.279,62.881,62.681,62.531,62.381,62.231,62.081,61.93,61.779,61.628,61.477,61.325,60.673,59.915,59.155,58.389,57.619,56.844,56.067,55.287,54.504,53.718,53.268,52.877,52.485,52.092,51.7,51.308,50.915,50.521,50.129,49.736,49.343,48.854,48.342,47.829,47.317,46.804,46.294,45.784,45.274,44.765,44.258,43.752,
FRA,38.12,37.393,36.511,35.298,34.102,32.929,31.775,30.643,29.762,29.352,28.945,28.541,28.14,27.744,27.35,27.074,27.003,26.932,26.86,26.789,26.718,26.648,26.575,26.5,26.425,26.35,26.275,26.2,26.125,26.05,25.944,25.771,25.599,25.428,25.257,25.088,24.918,24.75,24.583,24.386,24.129,23.873,23.62,23.368,23.117,22.87,22.623,22.379,22.132,21.883,21.631,21.378,21.122,20.865,20.606,20.345,20.083,19.82,19.556,
FRO,78.617,77.859,77.038,76.195,75.331,74.447,73.672,73.277,72.878,72.476,72.049,71.583,71.112,70.638,70.158,69.674,69.185,68.693,68.645,68.73,68.814,68.899,68.983,69.067,69.151,69.234,69.318,69.402,69.485,69.568,69.406,68.846,68.128,67.404,66.67,65.929,65.178,64.646,64.346,64.14,63.663,62.825,61.978,61.286,60.753,60.219,59.853,59.659,59.464,59.269,59.074,58.912,58.775,58.637,58.499,58.362,58.223,58.086,57.936,
FSM,77.688,77.447,77.203,76.958,76.711,76.463,76.212,75.96,75.705,75.449,75.192,74.932,74.67,74.407,74.259,74.142,74.025,73.908,73.791,73.673,73.555,73.583,73.65,73.717,73.784,73.851,73.917,73.984,74.05,74.116,74.182,74.248,74.314,74.38,74.446,74.932,75.527,76.111,76.686,77.251,77.67,77.67,77.67,77.67,77.67,77.67,77.676,77.683,77.689,77.695,77.702,77.695,77.676,77.645,77.601,77.544,77.474,77.392,77.297,
GAB,82.602,81.67,80.406,79.077,77.682,76.225,74.703,73.117,71.467,69.763,68,65.918,63.769,61.57,59.319,57.029,54.705,52.367,50.015,47.663,45.318,43,41.628,40.27,38.924,37.598,36.289,35,33.588,32.208,30.857,29.538,28.251,27.001,26.079,25.203,24.346,23.51,22.694,21.898,21.121,20.367,19.632,18.917,18.222,17.548,16.893,16.258,15.641,15.045,14.467,13.908,13.366,12.844,12.349,11.882,11.441,11.024,10.63,
GBR,21.556,21.626,21.763,21.901,22.04,22.179,22.318,22.459,22.6,22.741,22.883,22.97,22.805,22.642,22.479,22.317,22.156,21.995,21.836,21.677,21.519,21.412,21.461,21.511,21.56,21.61,21.66,21.71,21.76,21.81,21.86,21.888,21.828,21.768,21.707,21.647,21.587,21.528,21.468,21.409,21.349,21.249,20.953,20.661,20.371,20.085,19.801,19.521,19.243,18.969,18.698,18.43,18.163,17.898,17.635,17.374,17.114,16.857,16.602,
GEO,56.931,56.441,55.949,55.456,54.961,54.466,53.97,53.473,52.975,52.478,51.994,51.526,51.058,50.591,50.124,49.656,49.188,48.721,48.253,47.844,47.503,47.164,46.824,46.484,46.145,45.806,45.468,45.13,44.792,44.723,44.962,45.201,45.441,45.68,45.92,46.159,46.4,46.64,46.88,47.121,47.362,47.602,47.559,47.17,46.782,46.395,46.008,45.621,45.235,44.85,44.465,44.081,43.697,43.315,42.933,42.552,42.163,41.769,41.368,
GHA,76.748,76.203,75.648,75.085,74.512,73.933,73.344,72.746,72.14,71.527,71.042,70.826,70.608,70.39,70.171,69.951,69.73,69.508,69.286,69.062,68.837,68.612,68.386,68.158,67.791,67.104,66.409,65.707,64.996,64.281,63.559,62.83,62.095,61.356,60.61,59.86,59.104,58.346,57.582,56.816,56.071,55.399,54.725,54.049,53.37,52.692,52.012,51.331,50.649,49.969,49.287,48.606,47.927,47.252,46.581,45.914,45.251,44.593,43.94,
GIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GIN,89.528,89.064,88.582,88.081,87.561,87.022,86.463,85.884,85.284,84.664,84.023,83.359,82.673,81.967,81.237,80.485,79.709,78.913,78.093,77.25,76.383,75.497,74.586,73.928,73.654,73.379,73.102,72.822,72.541,72.259,71.974,71.688,71.399,71.11,70.818,70.525,70.23,69.948,69.677,69.405,69.131,68.856,68.58,68.302,68.023,67.743,67.461,67.178,66.894,66.609,66.322,66.034,65.745,65.455,65.164,64.859,64.54,64.207,63.86,
GMB,87.871,87.669,87.465,87.138,86.323,85.467,84.567,83.621,82.627,81.59,80.504,79.37,78.186,77.059,76.325,75.574,74.807,74.026,73.228,72.415,71.586,70.744,69.887,68.992,67.993,66.981,65.951,64.906,63.845,62.774,61.688,60.59,59.48,58.414,57.528,56.638,55.742,54.845,53.943,53.039,52.132,51.225,50.317,49.445,48.712,47.98,47.249,46.519,45.789,45.063,44.338,43.616,42.895,42.18,41.472,40.772,40.082,39.401,38.73,
GNB,86.4,86.253,86.105,85.955,85.803,85.651,85.497,85.342,85.185,85.028,84.868,84.707,84.545,84.382,84.217,84.05,83.882,83.713,83.543,83.23,82.196,81.117,79.987,78.806,77.574,76.296,74.966,73.587,72.159,70.688,69.17,67.61,66.729,66.365,65.998,65.629,65.258,64.886,64.512,64.135,63.757,63.378,62.996,62.613,62.228,61.843,61.455,61.066,60.675,60.284,59.889,59.492,59.092,58.69,58.285,57.877,57.467,57.055,56.64,
GNQ,74.463,73.856,73.766,73.677,73.587,73.498,73.408,73.318,73.227,73.137,73.046,72.955,72.864,72.773,72.681,72.59,72.498,72.406,72.313,72.221,72.128,72.035,71.942,71.849,70.972,70.06,69.129,68.183,67.22,66.245,65.255,64.252,63.234,62.208,61.169,59.506,57.813,56.107,54.384,52.65,50.908,49.168,47.427,45.693,43.967,42.26,40.569,38.9,37.255,35.642,34.06,32.512,31,30.456,29.917,29.384,28.862,28.354,27.857,
GRC,44.064,43.547,42.66,41.778,40.901,40.031,39.167,38.309,37.457,36.615,35.78,35.049,34.546,34.048,33.552,33.06,32.571,32.088,31.607,31.13,30.657,30.254,30.06,29.866,29.673,29.482,29.291,29.1,28.91,28.721,28.533,28.365,28.243,28.122,28.002,27.881,27.761,27.642,27.522,27.403,27.284,27.087,26.697,26.311,25.927,25.548,25.173,24.801,24.432,24.068,23.708,23.351,22.996,22.645,22.298,21.954,21.613,21.276,20.942,
GRD,69.668,69.481,69.293,69.105,68.915,68.726,68.535,68.344,68.152,67.96,67.788,67.719,67.649,67.579,67.509,67.439,67.369,67.299,67.229,67.159,67.088,67.022,66.972,66.922,66.872,66.823,66.773,66.723,66.673,66.623,66.573,66.497,66.256,66.015,65.773,65.53,65.286,65.041,64.796,64.55,64.302,64.081,64.087,64.093,64.099,64.105,64.111,64.117,64.123,64.129,64.135,64.141,64.131,64.104,64.062,64.003,63.928,63.836,63.728,
GRL,41.466,40.194,38.594,37.017,35.466,33.95,32.509,31.147,29.814,28.519,27.256,26.567,26.325,26.086,25.848,25.611,25.375,25.034,24.645,24.26,23.879,23.503,23.131,22.763,22.398,22.039,21.683,21.332,20.984,20.641,20.302,19.967,19.699,19.497,19.297,19.098,18.9,18.774,18.649,18.524,18.4,18.151,17.905,17.662,17.42,17.142,16.828,16.518,16.213,15.913,15.617,15.245,14.8,14.449,14.187,13.929,13.674,13.426,13.184,
GTM,68.879,68.232,67.576,66.914,66.318,66.011,65.702,65.392,65.081,64.768,64.455,64.139,63.823,63.506,63.191,62.875,62.557,62.238,61.919,61.598,61.276,60.953,60.63,60.305,59.979,59.653,59.326,58.998,58.668,58.339,58.008,57.677,57.345,57.013,56.68,56.346,56.011,55.677,55.341,55.005,54.668,54.332,53.995,53.682,53.384,53.087,52.79,52.492,52.193,51.896,51.597,51.299,51,50.689,50.366,50.029,49.681,49.32,48.946,
GUM,49.853,48.77,47.686,46.604,45.525,44.452,43.383,42.32,41.262,40.216,38.08,32.847,28.001,23.629,19.748,16.368,13.466,11.017,8.964,7.263,6.247,6.509,6.781,7.063,7.357,7.661,7.977,8.305,8.646,8.998,9.204,8.939,8.68,8.429,8.184,7.945,7.713,7.487,7.267,7.054,6.871,6.767,6.666,6.565,6.466,6.369,6.273,6.178,6.084,5.992,5.901,5.812,5.723,5.636,5.551,5.466,5.383,5.301,5.22,
GUY,70.991,70.951,70.911,70.871,70.831,70.791,70.751,70.711,70.671,70.631,70.575,70.467,70.359,70.25,70.142,70.033,69.924,69.814,69.705,69.595,69.512,69.604,69.695,69.785,69.876,69.967,70.057,70.147,70.237,70.327,70.417,70.507,70.596,70.685,70.774,70.863,70.952,71.041,71.129,71.218,71.306,71.394,71.482,71.693,71.936,72.178,72.418,72.657,72.895,73.131,73.366,73.6,73.6,73.6,73.586,73.559,73.518,73.462,73.394,
HIC,36.4934737,36.00317362,35.50980597,34.99879863,34.48820505,33.97897543,33.47911656,32.95919799,32.45980563,31.9861222,31.53183219,31.13726842,30.77287823,30.4200938,30.06292057,29.72025206,29.43869551,29.16182546,28.88117632,28.60202006,28.32090895,28.01491573,27.75202332,27.50915555,27.2786881,27.05230562,26.79494336,26.51036364,26.23790564,25.99580194,25.73966936,25.46682255,25.26054949,25.01009174,24.75648765,24.47012982,24.23006774,24.00205735,23.77450347,23.54873188,23.327036,22.98901565,22.59949567,22.23400975,21.87959599,21.53775244,21.22274091,20.9247087,20.6348338,20.35590139,20.0844045,19.87875747,19.70561397,19.53748738,19.3702488,19.19778717,19.02340137,18.84554802,18.66502164,
HKG,14.8,14.707,14.418,14.133,13.853,13.578,13.308,13.042,12.78,12.524,12.271,11.961,11.526,11.106,10.699,10.305,9.923,9.555,9.199,8.855,8.522,8.206,7.91,7.624,7.347,7.08,5.752,3.14,1.691,0.906,0.483,0.168,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HND,77.253,76.682,76.1,75.509,74.906,74.296,73.675,73.045,72.404,71.756,71.098,70.431,69.754,69.07,68.429,67.89,67.347,66.8,66.248,65.691,65.13,64.565,63.996,63.423,62.845,62.265,61.681,61.093,60.519,60.031,59.54,59.047,58.552,58.057,57.559,57.059,56.558,56.056,55.553,55.048,54.542,54.036,53.39,52.733,52.073,51.415,50.755,50.095,49.434,48.775,48.115,47.457,46.798,46.142,45.486,44.835,44.187,43.543,42.904,
HPC,87.63698972,87.29105219,86.93369212,86.56046035,86.16400048,85.75502236,85.35348487,84.93934078,84.51230088,84.0700257,83.64314727,83.20770683,82.76925304,82.32555889,81.8853858,81.4291906,80.95311378,80.47404916,79.98598267,79.57823543,79.17256754,78.76734981,78.35989048,77.92376716,77.45310283,76.94621173,76.44936291,75.96376269,75.48483834,75.04295398,74.58810997,74.16419799,73.7529529,73.37150761,73.0577384,72.75681693,72.46297395,72.15727616,71.86310298,71.56939104,71.27447824,70.9456431,70.60658317,70.25425636,69.9042695,69.53568837,69.15799524,68.84300561,68.40825063,67.97083042,67.52930238,67.08467197,66.65807109,66.23115925,65.79870537,65.3585312,64.9109196,64.45560771,63.99153474,
HRV,69.846,68.96,67.999,67.021,66.028,65.023,64.003,62.97,61.924,60.87,59.804,58.832,58.161,57.489,56.814,56.136,55.455,54.773,54.089,53.403,52.715,52.113,51.763,51.413,51.063,50.713,50.363,50.013,49.662,49.313,48.963,48.643,48.412,48.182,47.952,47.721,47.491,47.261,47.032,46.802,46.572,46.358,46.19,46.021,45.853,45.685,45.517,45.349,45.181,45.013,44.845,44.678,44.494,44.294,44.077,43.845,43.597,43.333,43.053,
HTI,84.407,84.025,83.635,83.238,82.832,82.42,81.999,81.571,81.134,80.69,80.238,79.778,79.677,79.65,79.623,79.596,79.569,79.541,79.514,79.487,79.459,79.432,79.405,78.64,77.703,76.739,75.745,74.723,73.671,72.595,71.49,70.359,69.2,68.61,68.013,67.41,66.8,66.208,65.611,65.008,64.4,62.749,61.065,59.355,58.321,57.362,56.396,55.426,54.449,53.472,52.491,51.508,50.523,49.54,48.556,47.573,46.604,45.654,44.722,
HUN,44.089,43.665,43.242,42.819,42.397,41.978,41.559,41.141,40.724,40.309,39.888,39.461,39.035,38.612,38.19,37.769,37.35,36.934,36.52,36.107,35.809,35.628,35.447,35.266,35.085,34.905,34.726,34.547,34.368,34.19,34.162,34.287,34.413,34.539,34.665,34.791,34.917,35.044,35.171,35.298,35.425,35.33,34.919,34.511,34.104,33.635,33.105,32.579,32.057,31.54,31.089,30.642,30.322,30.047,29.773,29.5,29.221,28.938,28.649,
IBD,73.99813087,73.42749897,72.9005162,72.42357849,71.93828658,71.71697046,71.50997069,71.28853153,71.07056298,70.86267788,70.66067188,70.44866938,70.19569204,69.89959245,69.5572527,69.20315298,68.85701792,68.50445981,68.03996291,67.46910559,66.89484429,66.30803235,65.74046715,65.2215881,64.68882845,64.15704473,63.63150724,63.11450898,62.59956121,62.09846776,61.61296064,61.11123203,60.60816955,60.10149782,59.59107615,59.08027735,58.56837124,58.0509326,57.5252473,56.99412814,56.4530487,55.86188379,55.21495332,54.5591453,53.89723263,53.23156248,52.57815787,51.93041318,51.27974381,50.62729249,49.9728372,49.34036402,48.71445226,48.08900819,47.46313217,46.83963521,46.21763526,45.59801688,44.987572,
IBT,76.03281462,75.52900749,75.0517226,74.60469159,74.15061638,73.91507132,73.69043634,73.45160215,73.21363453,72.98047667,72.75076307,72.5048622,72.22426609,71.90682353,71.55154149,71.24854523,70.89096119,70.52881778,70.07291648,69.53557047,68.99165105,68.44080001,67.92418947,67.444857,66.9507302,66.4546086,65.96346338,65.47903658,64.99688816,64.52978489,64.07394242,63.61840816,63.16661803,62.71574434,62.26893711,61.82298525,61.37649738,60.92508762,60.46943125,60.01230288,59.54777908,59.03153629,58.46905963,57.9000526,57.32697369,56.74944456,56.18101897,55.62385672,55.05237985,54.47943032,53.90551026,53.35572586,52.81544034,52.27591899,51.7358732,51.19248064,50.65040068,50.11038063,49.57779823,
IDA,86.23792911,85.93063166,85.62397102,85.30402337,84.97351777,84.63591173,84.29921805,83.93928451,83.56854858,83.18465624,82.79817348,82.3710887,81.93424448,81.48602849,81.03042128,80.91557538,80.43709683,79.95297453,79.45606332,78.99034831,78.49975744,78.02733015,77.65934503,77.27309525,76.86009822,76.42883941,75.99635652,75.56239424,75.12755637,74.70499146,74.26652342,73.88968402,73.52657265,73.17646518,72.85722467,72.5385996,72.21704678,71.88976549,71.56864418,71.25423432,70.93156109,70.54351129,70.13654085,69.72499234,69.30955926,68.88086958,68.44302121,68.02760963,67.55482976,67.07953435,66.60008135,66.1513717,65.72267586,65.29193934,64.85383218,64.38688318,63.91412031,63.43581932,62.94813494,
IDB,81.25460993,80.91231398,80.61800856,80.31455651,80.01150127,79.70443738,79.39122537,79.06844353,78.74125117,78.41154156,78.06851472,77.64239803,77.22999895,76.79679983,76.35160229,75.90205159,75.45205557,75.02336697,74.58845876,74.1660837,73.79566754,73.35713624,72.93957517,72.51324443,72.08022903,71.6455159,71.20646337,70.76379893,70.32564414,69.87549327,69.39247975,69.03514813,68.67377998,68.32216579,67.97155263,67.61872986,67.2603784,66.90445556,66.55470584,66.22115451,65.87670873,65.42795483,64.97320953,64.5295074,64.08236798,63.62930002,63.16901971,62.70193985,62.22833232,61.75052688,61.25863438,60.78740826,60.34323688,59.89709736,59.4474954,58.99471185,58.5402987,58.08447922,57.61957498,
IDN,85.414,85.179,84.942,84.701,84.457,84.211,83.961,83.707,83.451,83.191,82.929,82.662,82.221,81.72,81.207,80.683,80.147,79.602,79.044,78.476,77.896,77.185,76.394,75.585,74.756,73.911,73.047,72.165,71.264,70.349,69.416,68.387,67.297,66.192,65.067,63.924,62.765,61.594,60.407,59.208,57.998,57.217,56.432,55.644,54.851,54.058,53.262,52.465,51.665,50.866,50.086,49.405,48.724,48.045,47.365,46.687,46.011,45.341,44.675,
IDX,88.62846916,88.33694035,88.02402105,87.69606344,87.35212369,86.99924493,86.65017834,86.27120025,85.87884569,85.46955356,85.06459044,84.64111758,84.19809409,83.74963758,83.2972729,83.35467468,82.87352032,82.37425025,81.85918136,81.38424837,80.84556663,80.36714903,80.03438211,79.67804278,79.28421753,78.8629936,78.44143396,78.01868582,77.59102669,77.18614444,76.77294524,76.38477723,76.01812598,75.66545479,75.35892728,75.05531467,74.75196367,74.43994311,74.13419824,73.82881153,73.51588416,73.15594616,72.76946464,72.3700216,71.96703757,71.54829952,71.12074805,70.73185075,70.2610162,69.78941721,69.32125046,68.88937331,68.47228474,68.05324991,67.62453649,67.15301313,66.67256616,66.18349931,65.68403008,
