country_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
IDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.23922745,55.60322917,55.0394877,55.78326174,56.19279656,58.54431793,57.32595912,57.64193599,57.98767977,58.97313222,59.32516448,58.79629838,57.48699544,62.10598412,61.754265,62.80176817,62.11260854,61.95041747,66.91896004,64.99878684,,
IDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9,65.77059937,55.43,62.8,66.86,72.39,80.3,80.94,83.73,86.3,86.26,87.6,87.94,89.01,85.97065735,90.62,91.1,92.73,93.55,94.15,94.83,96,96.46425831,97.01,97.53736744,97.62,98.14,,
IDX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.79922532,23.6231546,26.2949831,30.2036159,31.40486554,31.75388195,31.35454736,35.03458075,40.18565196,36.75050868,37.4838718,38.03509097,38.81505798,42.33308495,42.89608868,43.73543071,46.6870912,50.8950366,54.35562033,,
IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9,49.81513596,51.39855576,52.9855957,54.57716751,56.1731987,60.1,59.36185074,55.8,62.3,64.06238556,64.4,67.08669281,67.9,70.05211639,71.54550934,75,76.3,67.6,79.9,80.87475586,83.62010956,88,89.64585876,92.61865997,,
INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
IRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9,97.84174347,98.01499176,98.16903687,98.2989502,98.40288544,98.4,98.57783508,98.67599487,98.79936981,98.96152496,99.17230988,99.42672729,99.71604919,100,99.98225403,100,100,,
IRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.62211156,98.1,97.89553833,98.10707855,98.35740662,98,99.3,99.37643433,99.78009033,99.90605164,99.98625183,100,,
ISL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
JAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.334586,76.66819,77.53232574,78.39736938,79.26422119,80.13378906,85.706045,81.88469696,82.76687622,84.554112,84.52783203,87.708112,86.681291,87.08681488,87.89811707,88.68343353,89.4532547,90.22115326,92,91.80545807,92.64899445,91.1,93.1,95.44767761,96.44455719,97.45888519,98.48193359,99.50644684,,
JOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8,97.44158173,97.56994629,97.69921112,97.83029175,97.96408844,98.10150146,98.9,98.38986206,98.53677368,98.67926788,98.81240845,99.5,99.03092957,99.17343682,99.15599823,99.19004822,98.8,99.26594543,99.4,99.44269562,99.59909821,99.5,99.92472839,99.98744202,100,100,100,,
JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,98.64108276,98.74758911,98.85855865,97,99.0770874,99.17479706,99.25821686,99.3224411,99.36252594,99.37663269,99.76654765,99.37193298,99.38026428,100,99.48613739,99.79746835,99.8814621,99.90756226,99.97853088,100,100,100,,
KEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,2.282847166,4.449485302,6.619746208,8.794535637,14.5,13.15354443,15.32887936,17.49486351,19.64657211,16,23.88743782,25.96982574,28.03671837,30.10168839,32.17830276,23,19.2,38.60998154,40.84285355,43.11062622,36,41.6,65.4,63.81147003,,
KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,99.6211853,99.66201019,99.69841766,99.7254715,100,99.73181915,99.7012558,99.44230769,99.57266998,99.49871063,99.43639374,99.39929199,99,99.45127869,99.8,99.84017181,99.8,99.97138977,99.99534607,100,,
KHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.67,8.867647171,16.6,15.49862957,18.79516792,19.3,25.32569695,20.5,31.7646389,34.97443771,26.4,41.44254303,31.1,48.0620575,51.4397583,54.85236359,56.1,69.03035736,76.8398819,89.07,,
KIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.67640546,64.44664764,66.35305023,68.27109528,64.19,63.16773671,74.22705841,76.30136108,79.25457764,83.90395355,90.55818141,93.73774719,98.61457062,,
KNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.53,95.02076721,95.40467072,95.76443481,96.09822083,96.41651917,96.73288727,97.06090546,97.41413116,99.58432007,100,100,100,100,100,100,100,,
KOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
KWT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.92152987,88.54367399,89.42294454,87.74362764,88.79115313,89.24011684,89.91246537,90.60977507,91.08332909,91.81150649,92.41900381,92.487052,93.04086172,93.39696052,94.06576623,94.36949272,95.09711592,95.25833734,95.79315235,96.10916714,96.46293565,96.85515585,96.92131516,97.22790609,97.46181433,98.02596944,,
LAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,26.13661575,25,31.76792145,34.58991241,37.41636658,40.24332809,43.06586838,45.87905502,46.3,48,54.21323776,57.2,57.0410587,62.36909866,66,67.84194183,70.62976074,70,76.36662775,79.49259186,83.08732605,89.7,90.81182098,93.6,,
LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,99.60125732,99.38381709,99.9,99.9,99.78874969,99.89865112,99.68401095,99.9936676,100,100,100,100,100,,
LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.834530711,1.9,5.09446764,4.1,8.53408432,9.8,9.4,15.33623123,19.8,21.48886871,,
LBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,97.16942596,95.45337677,93.71812439,91.95874023,90.17337799,88.37252045,86.56973267,84.77859497,83.01267242,81.28553009,79.60702515,77.97214508,76.37216187,74.79836273,73.24200439,71.69437408,70.14820099,,
LCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.9,90.39498138,90.90439606,91.38967133,91.84897614,92.29278564,92.73466492,93.18819427,93.66693115,94.2,94.85573578,95.34342258,96.00508881,96.6759491,97.36426544,98.06130219,98.75978851,,
LCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.16771558,88.78037202,89.62767338,88.02850904,89.02984502,89.47929677,90.16117023,90.81009452,91.30993979,91.97644143,92.62485204,92.75859868,93.23461366,93.58022997,94.26419471,94.52504817,95.22404223,95.41231232,95.89768742,96.2333379,96.59112964,96.93321217,97.03610623,97.32618731,97.56821018,98.12575772,,
LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2948302,22.16340671,25.24582715,26.4576768,26.76070016,26.29384823,30.23399932,36.11930136,32.09458067,32.87224536,33.37388834,34.3044524,38.12779063,38.65149085,39.24217409,42.80202885,47.19777727,51.01923121,,
LIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.09016541,17.67262891,21.7110583,23.05354034,23.08093046,21.1754412,25.28670591,34.86193324,27.1814778,27.49913499,28.48159099,27.70270781,31.9193487,32.58222028,33.48997396,34.27426583,39.90487198,40.93992134,,
LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
LKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.6,80.7,74.44651794,76.02059174,77.56867981,79.10128021,80,82.17427063,83.7417984,85.3,87.76,88.91242981,90.2,92.19476318,93.97186279,95.75769043,97.54497528,,
LMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.35061846,50.98728701,52.62724633,54.98577418,57.89146807,60.01933376,62.57033672,62.53202099,60.96999929,64.17476778,65.61753426,66.22285477,67.47692628,68.99098475,69.9095398,71.26556457,73.10932828,73.6770831,71.12464187,77.14601896,77.91211349,79.11249736,82.15872516,84.10505566,86.16368448,,
LMY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.50704587,70.85859782,71.69431398,72.06513478,72.83247588,73.27963843,74.66617525,73.71468105,73.32767488,74.93314804,75.66585682,75.93574892,76.0842464,77.31964854,78.5068914,78.57250782,79.26562532,79.96644239,78.66408823,81.89231216,82.276947,82.85753886,84.29319916,85.73218303,86.78163021,,
LSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.258760108,3.687715054,5.410202026,7.113482952,6.8,10.44579601,9.7,13.71921921,15.36661243,17,20.82272339,22.91923141,24.82303047,26.44023895,27.8,29.96918678,31.87130165,33.73075867,,
LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.64665133,94.17256791,93.56522695,93.98791784,94.35912418,94.64913059,95.07759439,94.70373253,95.29154329,95.65297033,95.51777269,95.85051155,96.42613351,96.69154348,96.97379146,97.49831444,98.13280649,97.93251881,98.2740365,97.85565942,98.41589806,98.66475934,98.8628664,98.9977609,98.94332442,99.14740134,99.21545441,99.3144548,,
LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
MAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.35,100,100,100,100,100,100,100,,
MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2,54.80387878,56.93638992,56.5,61.21047211,63.35385513,65.50169373,67.6500473,69.79397583,71.92855072,74.04885101,76.14994049,78.2,80.27787781,96.5,84.34692383,86.39212799,88.4625473,90.57174683,92.72958374,94.93105316,97.1674118,91.6,99.68045044,99.96437073,100,,
MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,99,100,99.1,98.6,100,100,100,100,100,100,100,100,100,100,100,100,,
MDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,10.82273483,11.20742416,11.59483147,11.98586082,10.9,12.78143978,13.18196583,13.57806969,14.8,14.33729935,20.3,15.01970387,15.32285976,15.61052227,15.89626026,16.19364166,17.4,16.87761688,14.3,17.74127007,12.9,18.74452782,20.00931168,22.9,24.07539177,,
MDV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.8,87.51733398,88.44293976,89.34934235,90.23160553,91.087883,91.92868042,92.76753998,93.61804962,99.9,99.29558563,99.66815948,99.84803009,99.74131012,100,99.82239532,99.96797943,99.8,,
MEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.19634201,90.54756108,90.72754459,91.8626754,92.39140158,93.43494483,95.59132598,94.25704986,95.1531685,95.25439861,95.80368223,96.12780437,96.47644671,97.21012129,96.2096254,97.43137669,97.56965099,97.75678354,,
MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.145981,95.33148956,95.238294,95.78050232,96.093624,96.24401855,96.092755,96.72148895,98.007132,97.18126678,97.897085,97.58393097,98.597701,98.932728,99.11416,98.14347076,98.914037,98.44036865,99.236696,99.2205658,99.111637,99.50778961,99.172928,99,99.5,100,,
MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.52423588,68.50639343,70.03825378,71.55583191,73.05420685,74.52844238,75.97669983,77.40946198,72.3,80.28279114,81.75048828,88.87589264,89.91960679,90.73603058,91.28314972,91.84507751,92.67192841,93.50395966,94.75500488,,
MIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4628034,72.8198427,73.82247366,74.75175076,75.98262426,76.49404249,78.02698615,78.5342464,77.88571373,79.61831767,80.36890664,80.79210332,81.50511999,82.52856327,82.98109384,83.89171471,85.02397561,85.69648702,84.41309747,87.57366238,87.99994116,88.61782748,90.20965574,91.23006895,92.36217788,,
MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,99.2,99.2,100,99.7261638,100,100,100,100,100,100,,
MLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,5.627359867,7.193330765,8.759807587,10.32186222,10.8,13.41299438,14.93221474,16.42730141,17.89640808,16.6,20.80171013,22.26504326,24.03089583,25.28091812,26.8568821,25.6,30.13096619,33.00404358,37.6,39.7546196,43.08983994,,
MLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,45.33438873,46.39868927,47.4370079,48.45983505,49.48073578,50.51328278,51.57104111,48.8,53.81276321,55.00156784,56.22527313,52,60.5,55.6,69.8148366,,
MNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.59941761,89.93126411,90.16063499,91.35691823,91.18302003,92.36806831,94.92775999,93.31101946,94.41891251,94.51428142,95.13358774,95.49774613,95.89460543,96.74411851,95.57059743,96.99491979,97.15403578,97.37129323,,
MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.83022071,100,100,100,100,100,100,100,99.7,100,100,100,100,,
MNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.3,73.98887634,74.51796722,76.3,75.51359558,86.2,76.41764832,76.86000061,77.31399536,77.79320526,78.50208044,72.05707491,79.48808289,81.2,81.15559387,82.73771667,84.32501221,85.86965179,,
MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,99.99879456,99.98853302,99.95397949,99.89366913,100,100,100,100,100,100,100,100,100,100,100,,
MOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,4.461649895,5.579130173,6.692187786,5.7,8.885325432,8.1,11.00163841,12.02174759,13.02636433,14.02905655,13.57122385,15,18.34017563,20.2,21.24827194,22.31937408,23.40527916,24,26.11211967,27.42547035,,
MRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,21.624897,22.99581909,24.3426075,18.2,26.96873093,33.04054054,30,30.9274044,34.39513016,35.73940277,36.89096451,37.75593567,38.8,39.5,41.35232162,42.91231918,,
MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,99.3447113,99.4,99.10691071,98.95426941,98.77565002,98.58153534,98.38550568,98.20111084,98.04193115,100,99.4,97.82164001,97.82840729,97.86135101,97.91174316,97.97086334,98.03143311,,
MWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,2.126815081,2.511838913,2.899580002,3.290943861,3.686836004,4.087190151,4.488050461,4.8,5.271576405,5.644386292,6.2,6.9,6.63094902,3.653227333,7.20501709,7.502733707,7.825663567,8.7,7.6,7.4,9,11.9,10.8,11,12.7,,
MYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3,99.22268677,99.52960968,99.8,99.94064331,99.99250793,100,100,100,,
NAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
NAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,27,29.01897812,30.00028419,30.98521423,31.97467041,32.96858978,33.96301651,36.5,35.93367386,36.9000473,37.84721756,38.77025223,39.66730499,40.54886627,43.7,42.31978607,44.1,44.19155884,42.3,46.24301147,47.4,48.43406677,49.56013489,50.90645599,52.50118256,,
NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
NER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,4.075741291,4.610780239,6.2,7,6.235821247,6.7,7.337064743,6.481481481,8.420619965,8.943444252,9.447062492,9.926546097,7.1,9.3,11.25414848,11.7018795,12.17482376,12.68655109,14.3,14.4,15.60752678,16.52550125,16.6,18.89648247,20.04190445,,
NGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,34.38976669,35.30933762,36.22980881,37.15209579,38.07709503,39.00572205,39.93887329,40.87648773,44.9,42.74831009,43.67265701,44.58272934,52.2,46.3403244,47.18107605,48.0063324,50.13091943,50.3,50.52483368,48,55.9,53.36264801,55.6,55.44109726,52.5,59.3,54.4,,
NIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.064174,69.28026581,69.85863495,70.44062042,71.02713776,69.047103,72.20960999,72.79666901,72.22158,73.93782043,74.48204803,75.00214386,73.821815,75.97488403,76.45157623,76.93991852,77.916313,78.0058136,78.60678864,79.4088974,80.71633911,81.853073,83.62575531,85.21810913,86.76779938,,
NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
NPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9,15.56461334,19.42927933,23.29445076,27.15520096,24.6,34.8437233,38.66164017,37.2,46.22322083,51.2,53.725914,57.48794174,61.27518463,65.10121155,67.26,73.87316895,78.03569794,84.9,86.65527344,90.7,95.50747681,,
NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,99.15856171,99.06208038,99.00437927,99,99.03646088,99.09934998,99.19499207,99,99.42989349,99.55316925,,
NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.88455603,99.91918817,99.32241652,99.51757778,99.50805952,99.57500317,99.59859288,99.61549123,99.61424223,99.65934833,99.79093335,99.70333639,99.77034818,99.75956768,99.83830824,99.87097488,99.90725982,99.79839062,99.87318903,99.84328718,99.91953129,99.91998123,99.91663092,99.94816677,99.92176081,99.90083121,99.95214989,100,,
OMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,,
OSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.78149139,56.94922549,58.02634499,59.00166906,60.6790537,62.05165773,60.30579953,61.98576302,63.07192404,64.25491721,66.66003821,68.15087216,69.17856522,69.80539317,71.22716327,72.48561469,74.035317,75.24686246,,
PAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.46,70.29793549,70.36933136,70.43138123,70.47915649,70.50772095,70.51215363,70.49060822,70.4535675,70.41460419,70.38728333,70.38516998,70.42184448,70.50715637,70.63609314,70.79993439,70.98994446,71.19741058,71.41359711,70.79,,
PAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.19,72.42736816,73.35781097,74.28915405,75.22231293,76.15818787,77.09768677,78.04171753,78.99020386,79.93920135,81.40141009,81.81899261,82.73993683,87.8,84.51927948,85.37091064,86.20703888,87.04124451,87.88710022,88.75816345,86.85,90.62649536,91.62860107,89.1,93.72879791,94.9175415,96.81897736,100,,
PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1,64.51383209,65.82818604,67.14525604,67,69.16024,72.072063,74.078523,72.496495,72.113111,74.382688,74.380966,75.692357,77.173645,80.157275,81.988131,84.678343,86.42432,88.123061,89.707491,91.099508,92.135365,92.919989,93.852179,94.2,96.36299133,,
PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4,68.13821411,69.23338318,70.33217621,71.43549347,71.3,71.87417093,74.75543213,75.8499527,76.93019104,76.6,87.6,80.03903961,81.03446198,82.02796173,83.3,84.06346893,85.13260651,87.2,87.4516983,87.5,89.83056641,89.08,92.31915283,93,,
PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.91650733,98.31123352,98.32157898,98.34357452,98.39078522,98.47677612,98.61139679,97.63042631,99.00280762,99.8103,99.49891663,100,100,,
PNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5.88039732,7.660263062,9.440634727,11.21658421,12.98318386,14.7355051,16.4686203,18.17760086,19.86060333,12.4,23.19369316,24.87092209,26.57336426,19.5,30.10444641,31.93793297,34.89623642,39.58842087,44.54552841,49.4,54.42744827,,
POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.96984092,23.74967417,25.04643185,22.60841101,23.94838604,24.46605605,26.83663265,26.08826976,26.55110243,30.6374057,32.46525173,32.63986009,31.88912632,31.97205766,35.58945935,36.95789535,38.21779232,39.76104874,40.27033282,45.88035726,45.38503342,,
PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,29.1159153,31.13635063,33.20041275,35.29937363,37.42451096,39.56709671,41.71841049,43.87117767,,
PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
PRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.469114,85.99675751,86.412854,87.57388306,88.518177,89.1520462,91.04207,91.666443,92.558399,93.249876,94.686886,96.749045,96.452771,96.677896,96.891335,97.43086,98.23656,97.835616,99.015884,99.000716,99.331532,98.4,99.3,,
PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9,98.63366699,98.77308655,99.7,99.03372955,99.14509583,99.1,99.30528259,99.34732819,99.7,99.39851379,99.43478394,99.49626923,99.9,99.7,99.94180298,99.97945404,99.9,100,100,100,,
PSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.42005073,54.54601236,55.85990773,57.85508962,58.6993407,59.77388766,61.77482709,61.06386327,63.25346656,65.73546946,64.79858824,68.61592709,70.77348566,72.42226412,72.53411247,76.0548604,78.86047095,81.54713287,82.99780917,,
PST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,99.96728894,99.95673341,99.9456243,99.96329769,99.96522636,99.96127321,99.96636679,99.96021831,99.97172173,99.97344133,99.97565517,99.97695541,99.97590617,99.98491349,99.9885992,99.99245129,99.99637323,100,,
PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
RWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,0.01,0.01,0.076357901,0.413327366,1.071726441,2.216331959,3.361443758,6.2,5.633472919,6.750534058,7.848389626,8.922110558,4.8,11.00209999,12.03242302,6,14.141572,9.7,10.8,17.5,15.2,19.8,22.8,29.37,34.1,,
SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.03677689,46.40478209,48.01522811,49.07416865,50.42595378,54.28996244,57.6704912,57.35871121,54.96530608,60.63176117,62.21332285,62.51524528,64.39221217,65.74605696,67.16475223,69.0981103,72.063917,73.09390636,67.01539855,77.16505301,77.88218009,80.53841416,84.49283624,86.58279721,89.88648924,,
SAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
SDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8,26.85222626,27.34406281,27.83680534,28.33135986,28.82863045,29.32952309,29.83494568,30.34482765,30.85521889,23,31.85780334,32.3401413,32.80327606,33.24227524,33.65529251,34.0528183,34.44842148,34.85566711,29,35.7593689,36.27924347,38.97557068,42.30643082,44.9,49.26267624,52.87844467,56.45154953,,
