country_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
KOR,18081445,18414469,18702026,18972268,19204966,19418425,19619691,19593877,19475621,19318970,19117521,18986144,18866224,18712057,18532955,18334334,18024996,17668459,17289379,16897538,16499970,16106161,15706552,15288478,14828582,14332610,13732808,13084611,12445873,11822906,11212890,10836049,10578257,10321655,10065774,9812686,9714056,9693908,9653050,9610494,9579783,9502455,9386489,9266208,9134717,8988830,8947521,8942697,8960824,8956768,8951455,9027046,9110771,9188649,9283086,9369405,9448683,9519703,9573693,
KWT,67545,72778,78737,85176,91812,97839,100887,103422,105245,106227,106747,108264,109113,109564,109844,108466,100496,92933,85685,78698,71431,62323,54064,46773,40461,36389,38167,40097,41796,42693,42452,40870,,,,30576,27250,25192,23713,22210,20451,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LAC,105150996,106416374,107647609,108850108,109996898,111223985,112395170,113509704,114557329,115545309,116472758,117293148,118053524,118809308,119518956,120165643,120759140,121281691,121742573,122157637,122533811,122973254,123445687,123860506,124197541,124444817,124635431,124760904,124810068,124802722,124756015,124756286,124774500,124789951,124697216,124541533,124409934,124150864,123823781,123477319,123043165,122958502,122942230,122868924,122804197,122712007,122579694,122410513,122223325,122028918,121795278,121546646,121284086,121013431,120721368,120410379,120083808,119735820,119356832,
LAO,1952371,1996282,2041325,2087618,2135241,2184291,2234304,2279888,2326889,2376629,2429667,2487282,2548376,2609930,2666834,2713432,2747828,2772586,2793557,2819017,2854884,2902960,2961417,3028747,3102020,3178821,3258533,3341611,3427098,3513962,3601092,3688105,3774309,3858115,3937666,4004261,4048394,4084695,4113675,4136395,4153710,4165757,4172450,4175453,4176331,4188025,4223905,4261577,4299570,4336316,4370416,4401403,4429712,4456460,4482698,4509299,4536331,4563416,4589697,
LBN,1040675,1043459,1044435,1042622,1036801,1026624,1011389,991985,970507,949779,931035,916666,904754,891712,874174,850564,820802,786792,750618,715011,681613,651196,623154,596784,571060,545728,520094,495013,472503,469956,473154,482900,497780,514284,527827,535608,536473,531971,525588,528997,537989,554031,575471,598311,617140,628366,630096,624474,617415,616693,627355,651125,684797,722175,754808,776997,787483,788202,781257,
LBR,910229,921941,933680,945528,957538,969835,982401,995232,1008394,1022048,1036190,1050830,1065920,1081545,1097651,1114203,1130508,1146391,1162774,1180956,1201356,1224921,1249932,1271490,1270508,1236534,1188086,1129048,1062887,993941,925400,856858,900350,948638,1013489,1104935,1232250,1318863,1418701,1512163,1585707,1634319,1663087,1681274,1702470,1736141,1784590,1843745,1908991,1972985,2030782,2081317,2126432,2167288,2206040,2244165,2281744,2318339,2354022,
LBY,1052666,1075660,1099697,1125052,1152067,1149771,1141767,1130351,1115210,1096467,1073782,1047407,1017299,983775,983374,984388,983151,979991,975206,969400,962814,955758,947623,937831,925439,951013,978477,1004417,1029199,1053274,1077088,1100752,1124026,1146653,1168083,1188008,1206264,1222487,1237197,1251239,1265159,1279054,1292671,1305765,1317961,1329042,1339087,1348091,1355221,1359475,1360263,1357131,1350682,1342697,1335455,1330517,1328297,1328188,1328901,
LCA,70448,71034,71736,72542,73422,74350,75333,76359,77390,78329,79148,79817,80350,80837,81360,82001,82784,83691,84658,85629,86552,87408,88216,89026,89934,90993,92220,93578,94992,96327,97513,98596,100127,101581,103060,104623,106320,108105,109918,111641,113199,114722,117426,120051,122765,125692,128885,132294,135786,139132,141966,143156,144055,144742,145343,145961,146615,147276,147916,
LCN,111142460,112404889,113635840,114836318,115971324,117177221,118317208,119391094,120393905,121337168,122226648,123028333,123771753,124512533,125205159,125830009,126392236,126880238,127305407,127682903,127995672,128302289,128657381,128999293,129271981,129464454,129608022,129694463,129712798,129683161,129630222,129644991,129673121,129675022,129566826,129392755,129240128,128955977,128600378,128223162,127761012,127670961,127656261,127612726,127577685,127515606,127413104,127274012,127116840,126952578,126749166,126527362,126291659,126047989,125782581,125499462,125201699,124881316,124523290,
LDC,217201141,221648032,226185257,230852048,235678565,240689826,245905541,251232801,256646596,262035089,267378313,272530645,277556016,282587860,287723910,294963433,300466769,306095035,311835621,317790214,323594204,329769115,336725562,343761255,350844734,358052669,365463045,373065564,380863656,389023941,397380267,406151517,415295757,424676447,434374441,444118896,453786247,463345981,472977069,482765911,492753594,502654567,512565273,522500780,532434279,542199358,551913368,561924852,571250553,580616500,590103650,599729467,609620345,619653220,629773960,639957356,650191716,660464809,670738441,
LIC,138812693,141342191,143932012,146599273,149379041,152293041,155347713,158524339,161675162,164791409,167974521,171547657,175171736,178853103,182584012,186374016,190305287,194287586,198329383,202533767,206774950,210967615,215216861,219519632,223951970,228511344,233295919,238302047,243532441,249136194,255003593,261278117,267882322,274720799,281699105,288690736,295638051,302504602,309477248,316638721,324049723,331642730,339546680,347626027,355914365,364251672,372697018,381653632,390011879,398328690,406558451,414973683,423437515,431912894,440496070,448971952,457679111,466578925,475647354,
LIE,13122,13461,13814,14195,14593,15018,15463,15938,16420,16892,17342,17738,18085,18424,18769,19143,19548,19973,20406,20804,21150,21466,21748,21994,22235,22480,22742,23010,23291,23594,23916,24254,24607,24984,25386,25790,26241,26739,27238,27718,28163,28532,28829,29100,29355,29597,29835,30065,30301,30540,30788,31063,31355,31640,31895,32111,32272,32389,32474,
LKA,8252001,8433914,8617878,8804836,9003960,9209759,9422398,9640410,9860219,10077339,10288499,10491839,10688354,10880452,11072127,11265877,11462832,11661588,11859346,12052331,12238116,12420477,12608682,12792947,12977443,13165389,13357303,13551173,13744584,13933279,14114441,14288112,14454800,14610702,14751884,14875635,14979993,15067267,15146671,15229986,15326278,15438591,15564707,15699502,15835620,15967669,16093973,16216506,16335508,16452578,16568833,16683868,16708467,16838942,16992664,17141717,17320519,17501735,17666251,
LMC,747154531,762132185,777254537,792772303,808634376,824787474,841286722,858019374,875060749,892411430,910098826,927807272,945020458,962445948,980172748,1000191914,1018639901,1037465632,1056636293,1076339626,1096343859,1116949563,1139190656,1161677359,1184113824,1206440925,1228629925,1250723913,1272658365,1294439779,1316601909,1338629850,1360609413,1382307043,1403851185,1425333294,1446653797,1467712892,1488455239,1508850310,1528746153,1548140315,1566010274,1583471896,1600498152,1617111037,1633435204,1649417824,1665028151,1680295201,1695380645,1710217199,1724556093,1738431504,1751709972,1764406219,1776446070,1787778616,1798390078,
LMY,1734932490,1746050608,1767384267,1798153420,1828615430,1865392886,1904924745,1943831244,1983591606,2024845087,2067087122,2109861264,2150647377,2189910541,2227272902,2264973522,2300233707,2334557093,2366021435,2395072026,2423814698,2452912553,2484764659,2518004272,2550005450,2582169753,2615213683,2649148257,2682895910,2716108833,2749179199,2780105574,2809545304,2837816319,2865248493,2891731444,2917319572,2941935889,2965318843,2987285177,3007678780,3024247926,3037357051,3049344203,3060392676,3070569717,3080470801,3090201349,3098686680,3106756995,3114164854,3122593863,3131027852,3139168421,3146738448,3153462628,3159751917,3165479066,3170133072,
LSO,807865,819116,830338,841497,852601,863592,875256,890824,906938,923465,940356,957468,975051,993638,1013558,1035171,1059691,1090055,1121842,1154293,1186796,1219214,1251609,1283776,1315531,1346780,1375773,1398537,1420581,1442827,1465785,1489400,1513053,1536090,1557575,1576691,1594417,1612832,1627216,1635215,1635431,1627228,1611745,1591730,1570872,1551999,1535835,1523890,1514272,1506668,1500717,1496629,1497057,1499055,1501885,1504980,1508173,1511463,1514630,
LTE,809570828,802938896,806346683,818740064,830379981,847857525,867524966,886094276,905119060,925224018,945827255,966911243,986478004,1004216966,1019679795,1033157403,1045643326,1056726685,1064562357,1069321941,1073475808,1077705375,1083152835,1089772012,1095152396,1100743106,1107120249,1114178326,1120956398,1127148456,1132640906,1135491737,1136563007,1136590975,1135866536,1134403944,1132109648,1129066816,1125017758,1119712200,1112875445,1102806519,1090514078,1077411351,1063642619,1049416770,1035165409,1020604953,1005711452,990664366,975071559,960468020,946187975,931979808,917690880,903240144,888829519,874414336,859506239,
LTU,1682134,1681622,1676921,1668810,1660120,1650640,1640440,1629241,1616181,1599338,1583816,1566663,1543567,1518073,1491226,1463127,1434155,1404686,1374043,1346871,1325756,1306374,1288491,1271886,1255379,1239243,1224239,1210036,1195932,1192151,1198728,1202992,1203869,1200385,1194240,1187261,1180429,1173860,1167517,1161377,1155337,1148181,1142134,1136002,1126390,1108561,1088684,1073533,1060278,1048760,1029629,1007121,990028,976451,964514,951939,936019,918778,901605,
LUX,95585,95285,94804,94141,93543,92959,91981,90646,89252,88081,86916,85893,84820,83663,82666,81492,79841,77959,76112,74338,72677,71423,71274,71088,70956,70888,71000,71258,71568,72060,72754,73027,72443,72114,70584,69903,71143,72233,72653,71252,68866,66922,65592,64389,63322,62340,61400,60436,59615,58848,58061,57505,57082,56651,56277,55941,55524,55298,54811,
LVA,999681,997488,993516,989320,984866,978152,967696,957354,948617,938535,926845,916502,907433,898564,889963,880351,869146,857673,845721,834833,826475,820323,816982,814647,812604,810798,811634,815633,819593,821422,818919,816352,814314,799772,783926,776580,770339,763915,760337,759695,756030,749063,742721,736722,726462,716416,710606,706304,700357,689318,674553,661805,653077,645557,638967,633204,626640,620063,613758,
MAC,7905,7964,7830,7788,7781,7769,7750,7721,7654,7521,7307,6945,6475,5993,5526,5096,4698,4334,4012,3743,3526,3273,2790,2390,2056,1766,1519,1307,1119,958,815,690,583,492,412,347,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,8709245,8916600,9121244,9320869,9512860,9696148,9869814,10034753,10191735,10341971,10486780,10626111,10740275,10851552,10965231,11084519,11209578,11339823,11474363,11612190,11752128,11894618,12037687,12177611,12307618,12424234,12524742,12610167,12682529,12746270,12802883,12853251,12895813,12928778,12947970,13040382,13138043,13225053,13302424,13372097,13436570,13496559,13552139,13605715,13659056,13652010,13632304,13613227,13596781,13585188,13578402,13577914,13581975,13587424,13589406,13585013,13572801,13553627,13527860,
MCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
MDA,1948093,1974173,1997281,2016717,2033259,2046260,2055718,2061713,2064304,2065706,2067850,2072025,2075822,2077986,2077790,2073423,2066227,2055162,2042733,2031718,2024457,2018447,2012896,2007285,2000952,1992917,1983117,1972210,1958539,1956231,1967676,1975380,1979930,1980738,1978320,1973749,1973248,1980690,1994611,2006142,2016734,2026755,2036559,2045284,2054609,2057346,2052747,2049104,2046315,2044838,2043901,2043824,2044659,2045215,2045071,2043968,2041983,2038765,2034309,
MDG,4556698,4650490,4747188,4846779,4949357,5055047,5164152,5279473,5398423,5521593,5649046,5776205,5907128,6041877,6180078,6321825,6471008,6623759,6779889,6939372,7101899,7267866,7437075,7608842,7782249,7956904,8132418,8309614,8489530,8674500,8865299,9062330,9265243,9474780,9729871,9999286,10279926,10571355,10871726,11178706,11490691,11806900,12127383,12452040,12780594,13053180,13324750,13595115,13863555,14130778,14396229,14659783,14921523,15182440,15443355,15705385,15968251,16231667,16495131,
MDV,79823,81957,84192,86484,88747,90949,93158,95294,97236,99412,101932,103981,106260,108628,110855,112811,114424,115766,117569,120158,123056,126300,129810,133492,137222,141222,146079,150955,155814,160637,165494,170530,175514,180379,184984,188983,191775,194243,196630,199308,201988,203681,205807,208089,210135,211740,213541,217190,221149,226101,232482,240286,249199,258977,269248,279641,290282,300919,310408,
MEA,68467236,69506873,70572514,71626736,72670599,73686271,74762542,75958865,77124992,78279082,79408841,80542061,81641738,82757149,83936040,85196281,86523060,87987449,89561351,91252147,93035213,94919273,96902038,98941151,100988173,103041578,105055143,107222911,109495202,111748078,114548211,116639312,118427323,120143674,121788532,123503333,125117918,126618525,127973008,129272548,130558935,131822749,133095825,134389828,135723419,136992955,138295825,139722085,141212665,142696519,144114778,145751585,147362588,148927241,150455315,151716461,152975206,154207324,155449661,
MEX,18601507,18863468,19121717,19377438,19631925,19886179,20137476,20385099,20626693,20862642,21101548,21347848,21585027,21809333,22014633,22198598,22358911,22497995,22615771,22716204,22809155,22994746,23167964,23325870,23467921,23592872,23699541,23789328,23863372,23923232,23991787,24100878,24199052,24285143,24355751,24411766,24525617,24666034,24795979,24916148,24999903,25029404,25050040,25067242,25086719,25114753,25151866,25196552,25241502,25281882,25311524,25324582,25325354,25311374,25283002,25242938,25188375,25121419,25041300,
MHL,9445,9488,9583,9704,9823,9910,9969,10003,9816,9642,9485,9356,9230,9092,9544,10069,10576,11069,11579,12129,12751,13132,13460,13817,14193,14588,14994,15406,15771,16168,16519,16752,16877,16911,16874,16789,16647,16454,16259,16109,15947,15889,15911,15967,15996,15949,15818,15624,15384,15135,14899,14677,14464,14265,14075,13894,13725,13566,13417,
MIC,1596119797,1604708417,1623452255,1651554147,1679236389,1713099845,1749577032,1785306905,1821916444,1860053678,1899112601,1938313607,1975475641,2011057438,2044688890,2078599506,2109928420,2140269507,2167692052,2192538259,2217039748,2241944938,2269547798,2298484640,2326053480,2353658409,2381917764,2410846210,2439363469,2466972639,2494175606,2518827457,2541662982,2563095520,2583549388,2603040708,2621681521,2639431287,2655841595,2670646456,2683629057,2692605196,2697810371,2701718176,2704478311,2706318045,2707773783,2708547717,2708674801,2708428305,2707606403,2707620180,2707590337,2707255527,2706242378,2704490676,2702072806,2698900141,2694485718,
MKD,982222,976749,970128,963288,956439,949807,943498,937354,930456,921787,910665,900272,898064,894986,892413,891246,891764,893511,895469,896390,895348,892968,891004,887543,883037,877899,872191,865922,858969,851206,842628,832523,820043,807678,796764,801492,808112,816396,825648,834921,843473,851068,857886,864061,869905,874957,879245,882680,885327,887266,888576,889263,889347,888785,887542,885627,883006,879685,875613,
MLI,4681248,4717603,4753793,4790252,4827561,4866410,4906692,4948758,4993543,5042514,5096547,5156165,5220913,5289356,5359283,5429297,5498307,5565610,5632913,5703763,5779587,5862300,5950390,6038245,6118333,6186174,6239182,6282968,6334400,6397004,6479224,6584503,6709792,6849550,6994719,7139490,7282262,7426023,7568597,7700590,7842471,7994382,8154358,8322341,8497551,8679686,8868445,9062934,9258083,9448766,9631736,9805377,9971367,10133445,10296683,10464836,10638588,10816422,10997144,
MLT,32234,32301,32364,32423,32491,32438,32264,32083,31769,31373,31176,31154,31104,31051,31003,31207,31339,31434,31738,32033,32345,32555,33232,33677,33654,34224,34530,34352,34222,34143,34068,34576,34516,34446,34350,34172,33504,32568,31621,30677,29771,28923,28094,27263,26456,25664,25194,24985,24853,24744,24572,24389,24315,24370,24566,24861,25136,25525,26053,
MMR,17557798,17865698,18178562,18498509,18828840,19171929,19528001,19895823,20272902,20656367,21043541,21433573,21825840,22249369,22764059,23288309,23819880,24358899,24904795,25458584,26019718,26588407,27160548,27718441,28224608,28717893,29197231,29662007,30105927,30520465,30900955,31242547,31549821,31837677,32127164,32432745,32759942,33103121,33449900,33784691,34093702,34376109,34636069,34871842,35082983,35270378,35431679,35569169,35696199,35831024,35984772,36165094,36366965,36578275,36779548,36951315,37088161,37195915,37284905,
MNA,64547083,65538671,66536532,67540564,68550573,69540569,70604988,71785283,72947406,74091021,75201258,76307972,77378752,78451101,79590340,80790811,82059184,83464588,84976742,86597081,88304212,90107175,92005062,93965188,95942677,97942306,99920856,101999160,104196566,106386859,109130455,111160880,112947939,114587236,116133234,117717204,119255720,120695800,121992513,123224777,124427932,125610900,126773269,127935066,129118327,130216958,131320168,132524032,133785111,135046360,136269340,137753819,139252236,140729664,142190654,143400432,144623748,145834583,147068532,
MNE,390288,395358,400855,405629,408167,407556,403326,396175,387702,380103,374810,372314,372001,372962,373826,373677,372261,369941,367085,364260,361814,359882,358165,356180,353296,349163,343624,336948,329588,322174,315089,308622,302931,297354,291529,285272,278544,271535,264406,257441,250788,245634,240467,235306,232295,230563,228771,227018,225348,223773,222127,220302,218427,216571,214705,212741,210706,208638,206538,
MNG,614590,612074,609525,614422,627677,640870,653802,666595,679394,691466,702689,714236,725941,737623,748945,759712,769847,779495,788689,798649,809616,820350,830767,841232,852244,864078,876928,890300,902757,918965,938462,953993,966004,975524,984004,992630,1001684,1011046,1020733,1030735,1027701,1010855,994314,978173,962533,947561,933087,919146,905873,893583,882144,887541,903056,919378,936042,952604,968957,985106,1000359,
MNP,4868,4842,4773,4684,4607,4546,4511,4491,4299,4101,3890,3678,3468,3255,3080,2902,2704,2502,2328,2213,2198,2339,2532,2768,3041,3337,3665,4012,4328,4556,4698,4808,4805,4746,4721,4790,4916,5114,5346,5542,5658,5695,5657,5564,5451,5339,5232,5127,5028,4947,4885,4846,4829,4826,4826,4821,4808,4791,4768,
MOZ,6691412,6824419,6963324,7107722,7256036,7407333,7561678,7719369,7880324,8044388,8211597,8374203,8532694,8696377,8871093,9060358,9264100,9477937,9694508,9904560,10099893,10239180,10357084,10440195,10466242,10425185,10305638,10124870,9931854,9790786,9740469,9931116,10219202,10565663,10914467,11226157,11489443,11718247,11981284,12257169,12558110,12887066,13236798,13601942,13973624,14345952,14717711,15092430,15408276,15722255,16041474,16366221,16696263,17033667,17380937,17739553,18110056,18491502,18880955,
MRT,791878,810482,829272,848203,867271,886432,905609,924679,943488,961924,979763,996907,1013244,1028772,1043341,1056907,1069276,1081963,1095194,1107551,1118951,1129424,1138737,1146661,1152827,1157126,1159392,1159720,1166561,1200099,1234380,1269471,1305406,1342160,1379722,1418140,1457388,1497639,1539242,1582701,1628342,1658841,1681306,1704260,1727425,1750676,1773849,1796932,1819919,1843096,1866319,1889542,1912582,1935240,1957468,1979086,2000078,2020347,2039970,
MUS,427846,436849,444336,450826,456372,461084,465009,468241,470840,472901,474487,475625,476298,485328,494671,504488,514678,525140,534083,545530,556912,567354,576486,583976,586967,588590,589878,591054,591840,593079,593973,601736,611050,619687,629793,636613,644552,654086,662415,672335,680434,687159,693296,699690,705459,711012,715718,720361,724365,727675,730796,733358,736801,739811,742551,744937,746586,748132,749148,
MWI,3499311,3579516,3662831,3749250,3838817,3931541,4027644,4122097,4218657,4317668,4419062,4522684,4628756,4738356,4852703,4972750,5101167,5237988,5387612,5538360,5684775,5818405,5943464,6084076,6272952,6529593,6869086,7274847,7692354,8055205,8317340,8459353,8502541,8490908,8487814,8538750,8656783,8827614,9034490,9278057,9519924,9751725,9981682,10215154,10460991,10725241,11008962,11309182,11623954,11948322,12279575,12617250,12961589,13310371,13661711,14013642,14365384,14716853,15070382,
MYS,5986922,6124725,6267613,6411054,6548759,6676879,6793927,6901423,7001290,7096686,7189717,7271227,7349003,7425780,7503250,7582880,7665875,7752080,7838141,7920151,7996818,8083692,8165526,8247750,8337685,8440111,8555961,8682311,8812190,8937667,9052053,9153294,9156620,9136664,9109340,9078468,9044089,9005269,8957319,8896372,8819152,8790867,8749881,8698924,8641905,8582206,8520092,8454325,8381881,8299711,8205153,8134293,8059147,7977224,7891641,7805973,7720297,7637218,7555510,
NAC,59749395,59956745,60041554,60067937,60063336,59974259,59835549,59698724,59498919,59271021,59321168,60046630,60703142,61305585,61900765,62546819,63168377,63784951,64431015,65107079,65640207,65941834,66195054,66411434,66599021,66795522,67021166,67282921,67551367,67878213,68141592,68027002,67871991,67666050,67397977,67101347,66776031,66440355,66063725,65671280,65390600,65439773,65532042,65570585,65646334,65725505,65825444,65883493,65944117,65966142,65959572,65866194,65810735,65709270,65611473,65480007,65351154,65152656,64941460,
NAM,520574,530240,540419,550967,561832,573016,584381,595949,608010,620955,635239,652327,670584,689229,707184,723728,738741,752561,765684,778834,792597,806868,822076,838981,858773,882244,909847,940945,973854,1006313,1036621,1064195,1087113,1106874,1125163,1142550,1159108,1174648,1189030,1202052,1213615,1223720,1226338,1226894,1227329,1228275,1229905,1232040,1234271,1236119,1237083,1237148,1235817,1233880,1231608,1229214,1227101,1225207,1223344,
NCL,49486,49710,49853,49977,50075,50095,50357,50522,50590,51540,54620,57574,59222,59628,59760,59406,59130,59484,59605,59501,59625,60181,60907,61663,62657,63581,64537,65588,66628,67704,69083,70638,72168,73791,75516,76968,78087,78879,79650,80424,81200,81983,82766,83389,83857,83691,83366,83005,82610,82088,82163,82498,82818,83105,83280,83412,83460,83387,83278,
NER,3192453,3280772,3372934,3462774,3554518,3647605,3741978,3834038,3926821,4020185,4113978,4208000,4302276,4397426,4494123,4592873,4693754,4796632,4916394,5048766,5183902,5321989,5463613,5608755,5757641,5910688,6067922,6230115,6400392,6590723,6793064,7008208,7236436,7477196,7729712,7993385,8268591,8556101,8856292,9169873,9497431,9840593,10208501,10592560,10993348,11411581,11847273,12301371,12775838,13272585,13793396,14339431,14910235,15505085,16119596,16751993,17402336,18070468,18756694,
NGA,38182622,38862446,39571833,40305876,41060046,41831249,42619500,43429921,44266211,45134444,46039715,46897008,47783887,48721701,49734625,50838862,52043399,53335091,54673553,56005643,57292461,58337386,59318017,60258392,61190821,62141465,63112062,64091043,65067420,66026104,66953395,68195447,69435102,70676604,71925074,73183574,74452431,75736394,77035087,78349091,79680157,80667244,81648221,82627831,83611782,84604900,85604232,86605462,87604185,88601031,89586007,90574973,91564439,92550832,93526351,94484916,95429242,96354756,97263561,
NIC,1071307,1097318,1123376,1148181,1166668,1185038,1203181,1221104,1238907,1256776,1274730,1295632,1328911,1363126,1398263,1434360,1471312,1508986,1547120,1585292,1623224,1660917,1698228,1734850,1770268,1804284,1836517,1867220,1897119,1927279,1958384,1990735,2023824,2056899,2088800,2119675,2153293,2185144,2215389,2244171,2271808,2298178,2323436,2347954,2372267,2396559,2418778,2441289,2463916,2486606,2509182,2531636,2554000,2576240,2598376,2620295,2641996,2662548,2681765,
NLD,4623139,4653157,4698192,4740078,4781723,4825313,4865910,4898433,4926402,4960471,4998580,5025388,5033943,5033026,5029686,5031535,5027799,5014415,5001864,4992711,4988512,4971706,4936304,4896872,4858219,4822960,4791802,4764231,4737105,4707697,4682215,4622058,4521389,4418916,4313040,4203458,4093839,3988053,3887534,3790157,3695515,3557438,3373027,3189732,3009850,2834761,2674876,2532774,2400728,2266647,2137737,2023367,1912076,1817063,1738782,1664686,1594889,1528626,1466360,
NOR,1793484,1768874,1722919,1675534,1627578,1579815,1532017,1484675,1437289,1389753,1341169,1318056,1308707,1298447,1287119,1274846,1261514,1247652,1233268,1218456,1203419,1197646,1196662,1195222,1193177,1191357,1190196,1190337,1191327,1190803,1189479,1181991,1171688,1161607,1151241,1142673,1136431,1124372,1106670,1090090,1076934,1066238,1055893,1046082,1037818,1032150,1027679,1024994,1023926,1022966,1021756,1017612,1010038,1001397,991897,981114,969171,956662,943401,
NPL,9753394,9900620,10056300,10217234,10385499,10562854,10750207,10947796,11155204,11371801,11596954,11830407,12054900,12286837,12525909,12772165,13025129,13284743,13550916,13823319,14101753,14387415,14688772,14995471,15304112,15613155,15919114,16223667,16536203,16869638,17231587,17624079,18027830,18441182,18845706,19227947,19583097,19912093,20213463,20487288,20733719,20951415,21204698,21434615,21646859,21844466,22036261,22219146,22371924,22465495,22483637,22415188,22277972,22122481,22014709,22001852,22097328,22285143,22543325,
NRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
NZL,569279,568025,567559,563832,560592,554829,550673,548852,542008,535289,531054,528062,527958,528859,530357,531095,527914,526440,523456,518332,515870,515265,519115,524941,528179,530154,526550,523085,516544,511178,508061,526013,526117,526757,528375,530696,533676,537663,539403,539177,539268,539389,546433,554908,560764,564649,569106,576971,584445,592898,602137,609376,610037,612077,618686,627727,638275,648806,657686,
OED,296596258,297262473,297313318,297114464,296814403,296312699,295555301,294482949,293116810,292377514,291394066,291232614,291193546,290918520,290868421,290781978,290933962,291186812,291380992,291625670,291795893,291416073,291059946,290697815,290287793,289854581,289356606,288591834,287841186,287402738,286864813,286478087,286211830,285725907,285011064,284236090,283608605,283045203,282381902,281688445,280941382,278933106,276246180,273717034,271316635,269017699,267072223,265333598,263744480,262048528,260257392,258832690,258068603,257376768,256730241,255970352,255165453,254122894,252971954,
OMN,461255,466178,471121,476026,480779,485394,489885,494386,498993,503873,509121,514638,520501,527212,535287,544990,556100,568221,580826,593378,605332,616749,627187,635709,641162,643136,640960,635262,627714,620444,614286,609869,605950,599998,608260,624494,634114,638280,639327,640641,644807,652940,664757,679843,688976,693105,697656,703429,713050,729861,755462,774316,784818,795052,799612,795860,783863,767080,746686,
OSS,6636967,6713439,6790007,6866804,6942715,7017553,7092643,7173315,7255282,7337925,7421492,7506094,7596011,7691496,7778717,7863394,7945028,8032095,8120434,8218440,8322252,8432531,8549058,8678187,8807948,8939996,9070648,9195494,9311820,9420073,9515091,9607041,9718371,9827935,9939007,10038526,10133831,10229449,10322808,10414837,10495988,10560890,10619395,10672686,10729542,10791206,10860579,10917042,10972369,11025846,11077725,11126383,11187081,11257537,11330228,11407196,11486866,11569711,11652113,
PAK,35044390,35700093,36460661,37257254,38086223,38946650,39838465,40763376,41718793,42702168,43712945,44750684,45819812,46901157,48027193,49216643,50468639,51783143,53164632,54619364,56147611,57783345,59554314,61384677,63251625,65138833,67043052,68964166,70891610,72817260,74733493,76630022,78510965,80404597,82349795,84371245,86480356,88662973,90904566,93179311,95395819,97542768,99630010,101684618,103741796,105829500,107953132,110103932,112275602,114454984,116631399,118801037,120968850,123148456,125349873,127581406,129844974,132134976,134404267,
PAN,665647,678641,691480,704469,717502,730553,743530,756401,769198,781974,795498,814074,832854,851751,870612,889357,907889,926288,944492,962581,980400,997061,1013528,1029845,1045988,1062043,1077946,1093757,1109453,1125106,1139032,1141534,1143492,1145024,1146091,1146798,1147094,1147073,1146521,1145366,1145525,1158711,1171687,1184428,1197009,1209468,1221814,1234067,1246143,1258058,1269841,1281072,1291778,1302054,1311973,1321665,1331146,1340245,1348754,
PER,5401351,5495131,5534470,5571859,5606084,5636927,5663568,5686073,5704606,5720398,5733065,5742646,5753210,5818860,5882631,5944542,6003927,6061265,6115988,6167665,6216416,6262154,6336844,6410288,6481968,6551939,6619989,6685974,6749011,6808687,6863995,6914370,6959635,7001606,7031157,7058663,7085287,7109993,7128836,7137368,7133072,7115746,7086903,7048622,7004395,6957062,6907204,6855749,6840104,6840847,6841823,6842875,6844395,6851292,6868726,6899488,6946296,7005789,7067386,
PHL,18310793,18861989,19425026,19996372,20569635,21141195,21709386,22275986,22844537,23420923,23995927,24507613,25024891,25547035,26070076,26604532,27201089,27802843,28411905,29031688,29619427,29985389,30342793,30691120,31027434,31352429,31662351,31956084,32229656,32480228,32813100,33693857,34580949,35474573,36377897,37292617,38217786,39151857,40095138,41048084,42010259,42983515,43965717,44947727,45917349,46866521,47789467,48690225,49582477,50484930,51369759,52064650,52774797,53486543,54183617,54851133,55486117,56076281,56624705,
PLW,4219,4310,4395,4471,4537,4591,4632,4660,4684,4714,4758,4821,4901,4979,5023,5015,4952,4843,4715,4615,4562,4493,4453,4441,4432,4413,4400,4443,4480,4524,4579,4638,4703,4772,4836,4904,5048,5212,5371,5524,5667,5798,5921,6022,5884,5706,5489,5239,4977,4734,4522,4346,4199,4074,3963,3858,3762,3675,3594,
